Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
ANTWERPEN-WEST - FH06;Units total diff;1059320;BL0622;3;612231;1059320;;;;Groenplaats;16;;D;;2020-05-08;Maayken Vanfleteren;MDU;1;2;0;3;1;1;0;2;Y;Y;BUILDING template
ANTWERPEN-WEST - FH06;Units lu diff;1059320;BL0622;3;612231;1059320;;;;Groenplaats;16;;D;;2020-05-08;Maayken Vanfleteren;MDU;1;2;0;3;1;1;0;2;Y;Y;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;1059320;BL0622;3;612231;1059320;;;;Groenplaats;16;;D;;2020-05-08;Maayken Vanfleteren;MDU;1;2;0;3;1;1;0;2;Y;Y;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;1059351;BL0622;3;612257;1059351;33634136;Lijnwaadmarkt 16-18;Lijnwaadmarkt 16-18;Lijnwaadmarkt;16;;D;;2020-05-08 15:20:27;Maayken Vanfleteren;MDU;1;0;0;1;1;0;0;1;Y;Y;BUILDING template
ANTWERPEN-WEST - FH06;Wall Mount diff;1059369;BL0623;3;612273;1059369;33634145;;;Melkmarkt;14;;;;2020-06-29;Maayken Vanfleteren;SDU;1;0;0;1;1;0;0;1;N;Y;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;1072767;BL0622;3;8397433;1072767;;;;Sint-Pieterstraat;1;;D;;2020-05-08 15:20:19;Maayken Vanfleteren;MDU;0;4;0;4;0;4;0;4;Y;Y;BUILDING template
ANTWERPEN-WEST - FH06;Units su diff;1074855;BL0618;3;612314;1074855;33634144;;;Eiermarkt;7;;D;;2020-05-18 16:20:04;Maayken Vanfleteren;MDU;1;2;1;4;1;3;0;4;N;N;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;1074855;BL0618;3;612314;1074855;33634144;;;Eiermarkt;7;;D;;2020-05-18 16:20:04;Maayken Vanfleteren;MDU;1;2;1;4;1;3;0;4;N;N;BUILDING template
ANTWERPEN-WEST - FH06;Units lu diff;1074855;BL0618;3;612314;1074855;33634144;;;Eiermarkt;7;;D;;2020-05-18 16:20:04;Maayken Vanfleteren;MDU;1;2;1;4;1;3;0;4;N;N;BUILDING template
ANTWERPEN-WEST - FH06;Wall Mount diff;1091158;BL0606;1;612761;1091158;;;;Kammenstraat;89;;D;D;2020-03-06 19:35:07;Hidde Kiekens;MDU;1;3;0;4;1;3;0;4;N;Y;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;1139913;BL0603;1;614059;1139913;33634189;Maarschalk Gerardstraat 25-25A;Maarschalk Gerardstraat 25-25A;Maarschalk Gerardstraat;25;;XA;X;2020-02-28 09:50:09;Geert Stockman;MDU;0;15;1;16;0;15;1;16;Y;Y;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;1139922;BL0603;1;614066;1139922;;;;Schermersstraat;1;;XA;X;2020-02-28 22:55:07;Geert Stockman;MDU;1;12;1;14;1;12;1;14;Y;Y;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;1139940;BL0603;1;614076;1139940;;;;Maarschalk Gerardstraat;19;;XA;X;2020-08-24;Geert Stockman;MDU;1;9;1;11;1;9;1;11;Y;Y;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;1139986;BL0601;1;614098;1139986;;;;Begijnenstraat;95;;C;;2020-08-12 15:40:10;Geert Stockman;MDU;3;7;0;10;3;7;0;10;Y;Y;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;12633;BL0605;1;13335332;12633;33634150;;;Oudaan;32;;D;;2020-06-09 13:10:32;Hidde Kiekens;MDU;0;6;0;6;0;6;0;6;Y;Y;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;12649;BL0619;3;615354;12649;;Beggaardenstraat 6_Eiermarkt 31-31A-33-35-41_Sint-Katelijnevest 52-54-58-62-64-66-68-70;;Eiermarkt;31;;C;;;Mark van Gossum;MDU;1;0;0;1;1;0;0;1;Y;Y;BUILDING template
ANTWERPEN-WEST - FH06;Buildingtype diff;12649;BL0619;3;615354;12649;;Beggaardenstraat 6_Eiermarkt 31-31A-33-35-41_Sint-Katelijnevest 52-54-58-62-64-66-68-70;;Eiermarkt;31;;C;;;Mark van Gossum;MDU;1;0;0;1;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH06;BG Name diff;12649;BL0619;3;615354;12649;;Beggaardenstraat 6_Eiermarkt 31-31A-33-35-41_Sint-Katelijnevest 52-54-58-62-64-66-68-70;;Eiermarkt;31;;C;;;Mark van Gossum;MDU;1;0;0;1;1;0;0;1;Y;Y;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;1297943;BL0614;2;13335034;1297943;33634123;Beddenstraat 2_Groenplaats 36_Schoenmarkt 21;Beddenstraat 2_Groenplaats 36_Schoenmarkt 21;Groenplaats;36;;C;;;Steve De Weerdt;MDU;1;0;0;1;1;0;0;1;N;N;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;1373123;BL0611;2;617522;1373123;33634173;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest;33;;A;;;Olivier Collignon;MDU;1;0;0;1;1;0;0;1;Y;N;BUILDING template
ANTWERPEN-WEST - FH06;Wall Mount diff;1373123;BL0611;2;617522;1373123;33634173;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest 23-25-27-29-31-33-35-37-39-49-51-53-55-61-63-65;Lombardenvest;33;;A;;;Olivier Collignon;MDU;1;0;0;1;1;0;0;1;Y;N;BUILDING template
ANTWERPEN-WEST - FH06;Units total diff;1437874;BL0624;3;618033;1437874;;;;Korte Nieuwstraat;4;;D;;2020-08-19 15:55:14;Maayken Vanfleteren;MDU;1;3;0;4;1;4;0;5;N;Y;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;1437874;BL0624;3;618033;1437874;;;;Korte Nieuwstraat;4;;D;;2020-08-19 15:55:14;Maayken Vanfleteren;MDU;1;3;0;4;1;4;0;5;N;Y;BUILDING template
ANTWERPEN-WEST - FH06;Wall Mount diff;1437874;BL0624;3;618033;1437874;;;;Korte Nieuwstraat;4;;D;;2020-08-19 15:55:14;Maayken Vanfleteren;MDU;1;3;0;4;1;4;0;5;N;Y;BUILDING template
ANTWERPEN-WEST - FH06;Units lu diff;1437874;BL0624;3;618033;1437874;;;;Korte Nieuwstraat;4;;D;;2020-08-19 15:55:14;Maayken Vanfleteren;MDU;1;3;0;4;1;4;0;5;N;Y;BUILDING template
ANTWERPEN-WEST - FH06;Units total diff;1438270;BL0605;1;618037;1438270;33634165;Vleminckveld 5-7-9-11-13-15-17-19-21-23;Vleminckveld 5-7-9-11-13-15-17-19-21-23;Vleminckveld;23;;XC;;2020-06-08 17:15:06;Hidde Kiekens;MDU;0;11;1;12;0;11;0;11;N;N;BUILDING template
