Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
SINT-NIKLAAS - FH02;Units bu diff;1193081;BL0210;2.0;11486370;1193081;;;;Kleine Peperstraat;17;;;;2018-07-24;Youssef Abdellaoui;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Buildingtype diff;1193081;BL0210;2.0;11486370;1193081;;;;Kleine Peperstraat;17;;;;2018-07-24;Youssef Abdellaoui;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Quadrant diff;1193081;BL0210;2.0;11486370;1193081;;;;Kleine Peperstraat;17;;;;2018-07-24;Youssef Abdellaoui;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;BG Name diff;1193081;BL0210;2.0;11486370;1193081;;;;Kleine Peperstraat;17;;;;2018-07-24;Youssef Abdellaoui;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units total diff;1193081;BL0210;2.0;11486370;1193081;;;;Kleine Peperstraat;17;;;;2018-07-24;Youssef Abdellaoui;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Wall Mount diff;1193081;BL0210;2.0;11486370;1193081;;;;Kleine Peperstraat;17;;;;2018-07-24;Youssef Abdellaoui;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units su diff;1193081;BL0210;2.0;11486370;1193081;;;;Kleine Peperstraat;17;;;;2018-07-24;Youssef Abdellaoui;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units lu diff;1193081;BL0210;2.0;11486370;1193081;;;;Kleine Peperstraat;17;;;;2018-07-24;Youssef Abdellaoui;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units total diff;1193302;BL0210;2.0;790790;1193302;33741017;Kleine Peperstraat 3-5;;Kleine Peperstraat;5;;D;;2020-02-20 14:45:42;Maayken Vanfleteren;MDU;0;3;0;3;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units su diff;1193302;BL0210;2.0;790790;1193302;33741017;Kleine Peperstraat 3-5;;Kleine Peperstraat;5;;D;;2020-02-20 14:45:42;Maayken Vanfleteren;MDU;0;3;0;3;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Quadrant diff;1193302;BL0210;2.0;790790;1193302;33741017;Kleine Peperstraat 3-5;;Kleine Peperstraat;5;;D;;2020-02-20 14:45:42;Maayken Vanfleteren;MDU;0;3;0;3;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units bu diff;1193302;BL0210;2.0;790790;1193302;33741017;Kleine Peperstraat 3-5;;Kleine Peperstraat;5;;D;;2020-02-20 14:45:42;Maayken Vanfleteren;MDU;0;3;0;3;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Buildingtype diff;1193302;BL0210;2.0;790790;1193302;33741017;Kleine Peperstraat 3-5;;Kleine Peperstraat;5;;D;;2020-02-20 14:45:42;Maayken Vanfleteren;MDU;0;3;0;3;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;BG Name diff;1193302;BL0210;2.0;790790;1193302;33741017;Kleine Peperstraat 3-5;;Kleine Peperstraat;5;;D;;2020-02-20 14:45:42;Maayken Vanfleteren;MDU;0;3;0;3;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units lu diff;1193302;BL0210;2.0;790790;1193302;33741017;Kleine Peperstraat 3-5;;Kleine Peperstraat;5;;D;;2020-02-20 14:45:42;Maayken Vanfleteren;MDU;0;3;0;3;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Wall Mount diff;1193302;BL0210;2.0;790790;1193302;33741017;Kleine Peperstraat 3-5;;Kleine Peperstraat;5;;D;;2020-02-20 14:45:42;Maayken Vanfleteren;MDU;0;3;0;3;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Wall Mount diff;1287307;BL0213;2.0;790842;1287307;;;;Lodewijk De Meesterstraat;138;;;;;Kevin Dekens;SDU;0;1;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units total diff;1287307;BL0213;2.0;790842;1287307;;;;Lodewijk De Meesterstraat;138;;;;;Kevin Dekens;SDU;0;1;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units lu diff;1287307;BL0213;2.0;790842;1287307;;;;Lodewijk De Meesterstraat;138;;;;;Kevin Dekens;SDU;0;1;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;BG Name diff;1287307;BL0213;2.0;790842;1287307;;;;Lodewijk De Meesterstraat;138;;;;;Kevin Dekens;SDU;0;1;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units su diff;1287307;BL0213;2.0;790842;1287307;;;;Lodewijk De Meesterstraat;138;;;;;Kevin Dekens;SDU;0;1;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Buildingtype diff;1287307;BL0213;2.0;790842;1287307;;;;Lodewijk De Meesterstraat;138;;;;;Kevin Dekens;SDU;0;1;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units bu diff;1287307;BL0213;2.0;790842;1287307;;;;Lodewijk De Meesterstraat;138;;;;;Kevin Dekens;SDU;0;1;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Quadrant diff;1287307;BL0213;2.0;790842;1287307;;;;Lodewijk De Meesterstraat;138;;;;;Kevin Dekens;SDU;0;1;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units lu diff;1287403;BL0209;2.0;790843;1287403;;;;Ankerstraat;1;;;;;Francois Glaude;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Buildingtype diff;1287403;BL0209;2.0;790843;1287403;;;;Ankerstraat;1;;;;;Francois Glaude;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units total diff;1287403;BL0209;2.0;790843;1287403;;;;Ankerstraat;1;;;;;Francois Glaude;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units su diff;1287403;BL0209;2.0;790843;1287403;;;;Ankerstraat;1;;;;;Francois Glaude;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Quadrant diff;1287403;BL0209;2.0;790843;1287403;;;;Ankerstraat;1;;;;;Francois Glaude;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units bu diff;1287403;BL0209;2.0;790843;1287403;;;;Ankerstraat;1;;;;;Francois Glaude;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Wall Mount diff;1287403;BL0209;2.0;790843;1287403;;;;Ankerstraat;1;;;;;Francois Glaude;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;BG Name diff;1287403;BL0209;2.0;790843;1287403;;;;Ankerstraat;1;;;;;Francois Glaude;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;BG Name diff;1288254;BL0214;3.0;790847;1288254;;;;Kokkelbeekstraat;48;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Quadrant diff;1288254;BL0214;3.0;790847;1288254;;;;Kokkelbeekstraat;48;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units su diff;1288254;BL0214;3.0;790847;1288254;;;;Kokkelbeekstraat;48;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units bu diff;1288254;BL0214;3.0;790847;1288254;;;;Kokkelbeekstraat;48;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Wall Mount diff;1288254;BL0214;3.0;790847;1288254;;;;Kokkelbeekstraat;48;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units lu diff;1288254;BL0214;3.0;790847;1288254;;;;Kokkelbeekstraat;48;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Buildingtype diff;1288254;BL0214;3.0;790847;1288254;;;;Kokkelbeekstraat;48;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units total diff;1288254;BL0214;3.0;790847;1288254;;;;Kokkelbeekstraat;48;;;;;Abdelmalek Lamkoref;SDU;1;0;0;1;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Buildingtype diff;1325897;BL0215;3.0;790967;1325897;;;;Moerlandstraat;73;;;;;Kevin Dekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
SINT-NIKLAAS - FH02;Units bu diff;1325897;BL0215;3.0;790967;1325897;;;;Moerlandstraat;73;;;;;Kevin Dekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
SINT-NIKLAAS - FH02;BG Name diff;1325897;BL0215;3.0;790967;1325897;;;;Moerlandstraat;73;;;;;Kevin Dekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
SINT-NIKLAAS - FH02;Units lu diff;1325897;BL0215;3.0;790967;1325897;;;;Moerlandstraat;73;;;;;Kevin Dekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
SINT-NIKLAAS - FH02;Units su diff;1325897;BL0215;3.0;790967;1325897;;;;Moerlandstraat;73;;;;;Kevin Dekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
SINT-NIKLAAS - FH02;Units total diff;1325897;BL0215;3.0;790967;1325897;;;;Moerlandstraat;73;;;;;Kevin Dekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
SINT-NIKLAAS - FH02;Wall Mount diff;1325897;BL0215;3.0;790967;1325897;;;;Moerlandstraat;73;;;;;Kevin Dekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
SINT-NIKLAAS - FH02;Quadrant diff;1325897;BL0215;3.0;790967;1325897;;;;Moerlandstraat;73;;;;;Kevin Dekens;SDU;0;1;0;1;;;;;Y;;BUILDING template
SINT-NIKLAAS - FH02;Units su diff;1325900;BL0216;3.0;790970;1325900;;;;August Nobelsstraat;8;;XC;;2020-02-19 08:35:18;Marouane Zoubir;MDU;0;8;1;9;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units lu diff;1325900;BL0216;3.0;790970;1325900;;;;August Nobelsstraat;8;;XC;;2020-02-19 08:35:18;Marouane Zoubir;MDU;0;8;1;9;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units total diff;1325900;BL0216;3.0;790970;1325900;;;;August Nobelsstraat;8;;XC;;2020-02-19 08:35:18;Marouane Zoubir;MDU;0;8;1;9;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;BG Name diff;1325900;BL0216;3.0;790970;1325900;;;;August Nobelsstraat;8;;XC;;2020-02-19 08:35:18;Marouane Zoubir;MDU;0;8;1;9;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Quadrant diff;1325900;BL0216;3.0;790970;1325900;;;;August Nobelsstraat;8;;XC;;2020-02-19 08:35:18;Marouane Zoubir;MDU;0;8;1;9;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Wall Mount diff;1325900;BL0216;3.0;790970;1325900;;;;August Nobelsstraat;8;;XC;;2020-02-19 08:35:18;Marouane Zoubir;MDU;0;8;1;9;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Buildingtype diff;1325900;BL0216;3.0;790970;1325900;;;;August Nobelsstraat;8;;XC;;2020-02-19 08:35:18;Marouane Zoubir;MDU;0;8;1;9;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units bu diff;1325900;BL0216;3.0;790970;1325900;;;;August Nobelsstraat;8;;XC;;2020-02-19 08:35:18;Marouane Zoubir;MDU;0;8;1;9;;;;;N;;BUILDING template
SINT-NIKLAAS - FH02;Units su diff;1332094;BL0205;1.0;790989;1332094;;;;Klein-Hulststraat;24;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;;;;;Y;;BUILDING template
SINT-NIKLAAS - FH02;Units bu diff;1332094;BL0205;1.0;790989;1332094;;;;Klein-Hulststraat;24;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;;;;;Y;;BUILDING template
SINT-NIKLAAS - FH02;Units lu diff;1332094;BL0205;1.0;790989;1332094;;;;Klein-Hulststraat;24;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;;;;;Y;;BUILDING template
SINT-NIKLAAS - FH02;Buildingtype diff;1332094;BL0205;1.0;790989;1332094;;;;Klein-Hulststraat;24;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;;;;;Y;;BUILDING template
SINT-NIKLAAS - FH02;Quadrant diff;1332094;BL0205;1.0;790989;1332094;;;;Klein-Hulststraat;24;;;;;Bernardo Kana da Rosa;SDU;1;0;0;1;;;;;Y;;BUILDING template
