Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
HASSELT - FH01;BG Name diff;2415012;BL0101;3.0;384102;2415012;7072276;;Fonteinstraat 2-4-6;Fonteinstraat;2;;;;2020-06-16;Jo De Clippel;SDU;1;0;0;1;1;0;0;1;N;N;BUILDING template
HASSELT - FH01;Buildingtype diff;2415012;BL0101;3.0;384102;2415012;7072276;;;Fonteinstraat;2;;;;2020-06-16;Jo De Clippel;SDU;1;0;0;1;;;;;N;;BUILDING template
HASSELT - FH01;Quadrant diff;2415012;BL0101;3.0;384102;2415012;7072276;;Fonteinstraat 2-4-6;Fonteinstraat;2;;;D;2020-06-16;Jo De Clippel;SDU;1;0;0;1;1;0;0;1;N;N;BUILDING template
HASSELT - FH01;BG Name diff;2415014;BL0101;3.0;37221228;2415014;;;Fonteinstraat 2-4-6;Fonteinstraat;4;;;;2020-07-02 10:00:13;Jo De Clippel;SDU;0;1;0;1;0;1;0;1;N;N;BUILDING template
HASSELT - FH01;Buildingtype diff;2415014;BL0101;3.0;37221228;2415014;;;;Fonteinstraat;4;;;;2020-07-02 10:00:13;Jo De Clippel;SDU;0;1;0;1;;;;;N;;BUILDING template
HASSELT - FH01;Quadrant diff;2415014;BL0101;3.0;37221228;2415014;;;Fonteinstraat 2-4-6;Fonteinstraat;4;;;D;2020-07-02 10:00:13;Jo De Clippel;SDU;0;1;0;1;0;1;0;1;N;N;BUILDING template
HASSELT - FH01;Quadrant diff;2442323;BL0119;2.0;390942;2442323;;;;Thonissenlaan;42;;XA;C;2019-09-09;Kurt Holsteyns;MDU;2;7;1;10;2;7;1;10;N;N;BUILDING template
HASSELT - FH01;BG Name diff;3937311;BL0101;3.0;37221229;3937311;;;Fonteinstraat 2-4-6;Fonteinstraat;6;;;;;;SDU;0;1;0;1;0;1;0;1;N;N;BUILDING template
HASSELT - FH01;Buildingtype diff;3937311;BL0101;3.0;37221229;3937311;;;;Fonteinstraat;6;;;;;;SDU;0;1;0;1;;;;;N;;BUILDING template
HASSELT - FH01;Quadrant diff;3937311;BL0101;3.0;37221229;3937311;;;Fonteinstraat 2-4-6;Fonteinstraat;6;;;D;;;SDU;0;1;0;1;0;1;0;1;N;N;BUILDING template
HASSELT - FH01;Buildingtype diff;653662;BL0114;2.0;399968;653662;;;;de Schiervellaan;7;;D;;2018-10-03;Geert Stockman;MDU;1;0;1;2;;;;;N;;BUILDING template
HASSELT - FH01;Units total diff;653662;BL0114;2.0;399968;653662;;;;de Schiervellaan;7;;D;;2018-10-03;Geert Stockman;MDU;1;0;1;2;1;0;0;1;N;N;BUILDING template
HASSELT - FH01;Units su diff;653662;BL0114;2.0;399968;653662;;;;de Schiervellaan;7;;D;;2018-10-03;Geert Stockman;MDU;1;0;1;2;1;0;0;1;N;N;BUILDING template
HASSELT - FH01;Buildingtype diff;707207;BL0102;3.0;5158089;707207;;;;Boomkensstraat;117;;;;2019-05-09;Dieu Jocelin;SDU;1;0;0;1;;;;;Y;;BUILDING template
HASSELT - FH01;Units total diff;707207;BL0102;3.0;5158089;707207;;;;Boomkensstraat;117;;;;2019-05-09;Dieu Jocelin;SDU;1;0;0;1;1;1;0;2;Y;Y;BUILDING template
HASSELT - FH01;Units lu diff;707207;BL0102;3.0;5158089;707207;;;;Boomkensstraat;117;;;;2019-05-09;Dieu Jocelin;SDU;1;0;0;1;1;1;0;2;Y;Y;BUILDING template
