Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
HASSELT - FH01;Quadrant diff;2442323;BL0119;2.0;390942;2442323;;;;Thonissenlaan;42;;XA;C;2019-09-09;Kurt Holsteyns;MDU;2;7;1;10;2;7;1;10;N;N;BUILDING template
HASSELT - FH01;Quadrant diff;653662;BL0114;2.0;399968;653662;;;;de Schiervellaan;7;;;D;2018-10-03;Geert Stockman;SDU;1;0;0;1;1;0;0;1;N;N;BUILDING template
HASSELT - FH01;Quadrant diff;707207;BL0102;3.0;5158089;707207;;;;Boomkensstraat;117;;D;;2019-05-09;Dieu Jocelin;MDU;1;1;0;2;1;1;0;2;Y;Y;BUILDING template
;;;;;;;;;;Runkstersteenweg;152;;;;;;;;;;;;;;;;;
;;;;;;;;;;Woutersstraat;2;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;11;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;15;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;6;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;89;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;37;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;35;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;33;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;21;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;7;;;;;;;;;;;;;;;;;
;;;;;;;;;;Manteliusstraat;22;;;;;;;;;;;;;;;;;
;;;;;;;;;;Manteliusstraat;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;Burgemeester Bollenstraat;1;;;;;;;;;;;;;;;;;
;;;;;;;;;;Burgemeester Bollenstraat;10;;;;;;;;;;;;;;;;;
;;;;;;;;;;Burgemeester Bollenstraat;5;;;;;;;;;;;;;;;;;
;;;;;;;;;;Burgemeester Bollenstraat;7;;;;;;;;;;;;;;;;;
;;;;;;;;;;Burgemeester Bollenstraat;74;;;;;;;;;;;;;;;;;
;;;;;;;;;;Thonissenlaan;2;;;;;;;;;;;;;;;;;
;;;;;;;;;;Thonissenlaan;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;Monseigneur Broekxplein;6;;;;;;;;;;;;;;;;;
;;;;;;;;;;Harmoniestraat;23;;;;;;;;;;;;;;;;;
;;;;;;;;;;Fonteinstraat;76;;;;;;;;;;;;;;;;;
;;;;;;;;;;Monseigneur Broekxplein;1;;;;;;;;;;;;;;;;;
;;;;;;;;;;Gaarveldstraat;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;Gaarveldstraat;83;;;;;;;;;;;;;;;;;
;;;;;;;;;;Burgemeester Bollenstraat;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;Woutersstraat;42;;;;;;;;;;;;;;;;;
;;;;;;;;;;Woutersstraat;5;;;;;;;;;;;;;;;;;
;;;;;;;;;;Woutersstraat;34;;;;;;;;;;;;;;;;;
;;;;;;;;;;Abelenstraat;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;Woutersplein;2;;;;;;;;;;;;;;;;;
;;;;;;;;;;Woutersplein;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;Woutersplein;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;Woutersplein;5;;;;;;;;;;;;;;;;;
;;;;;;;;;;Woutersplein;6;;;;;;;;;;;;;;;;;
;;;;;;;;;;Woutersplein;9;;;;;;;;;;;;;;;;;
;;;;;;;;;;Woutersplein;10;;;;;;;;;;;;;;;;;
;;;;;;;;;;Woutersplein;11;;;;;;;;;;;;;;;;;
;;;;;;;;;;Woutersplein;12;;;;;;;;;;;;;;;;;
;;;;;;;;;;Woutersplein;13;;;;;;;;;;;;;;;;;
;;;;;;;;;;Woutersplein;14;;;;;;;;;;;;;;;;;
;;;;;;;;;;Woutersplein;17;;;;;;;;;;;;;;;;;
;;;;;;;;;;Woutersplein;18;;;;;;;;;;;;;;;;;
;;;;;;;;;;Abelenstraat;7;;;;;;;;;;;;;;;;;
;;;;;;;;;;Abelenstraat;11;;;;;;;;;;;;;;;;;
;;;;;;;;;;Abelenstraat;13;;;;;;;;;;;;;;;;;
;;;;;;;;;;Abelenstraat;19;;;;;;;;;;;;;;;;;
;;;;;;;;;;Abelenstraat;21;;;;;;;;;;;;;;;;;
;;;;;;;;;;Abelenstraat;23;;;;;;;;;;;;;;;;;
;;;;;;;;;;Abelenstraat;25;;;;;;;;;;;;;;;;;
;;;;;;;;;;Abelenstraat;27;;;;;;;;;;;;;;;;;
;;;;;;;;;;Abelenstraat;29;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;8;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;9;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;13;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;25;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;26;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;27;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;28;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;29;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;31;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;34;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;38;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;39;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;40;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;43;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;45;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;48;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;49;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;59;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;61;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;65;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;67;;;;;;;;;;;;;;;;;
;;;;;;;;;;Koningin Astridlaan;69;;;;;;;;;;;;;;;;;
