Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
LEUVEN - FH02;Units lu diff;1016969;BL0001;;5194478;1016969;;;;Fonteinstraat;105;;;;;Tom Serneels;SDU;1;;0;1;1;0;0;1;Y;Y;BUILDING template
LEUVEN - FH02;NO CLUSTERS;1016969;BL0001;;5194478;1016969;;;;Fonteinstraat;105;;;;;Tom Serneels;SDU;1;;0;1;;;;;Y;;BUILDING template
LEUVEN - FH02;NO CLUSTERS;1016970;BL0001;;5194479;1016970;;;;Fonteinstraat;95;;;;;Tom Serneels;SDU;0;1;0;1;;;;;Y;;BUILDING template
LEUVEN - FH02;NO CLUSTERS;1016971;BL0001;;5194480;1016971;;;;Fonteinstraat;87;;;;;Tom Serneels;SDU;1;0;0;1;;;;;Y;;BUILDING template
LEUVEN - FH02;NO CLUSTERS;1023659;BL0047;;736841;1023659;;;;Lakenweversstraat;7;;;;2020-07-13;Senel Koksal;SDU;1;0;0;1;;;;;Y;;BUILDING template
LEUVEN - FH02;Units total diff;1023659;BL0047;;736841;1023659;;;;Lakenweversstraat;7;;;;2020-07-13;Senel Koksal;SDU;1;0;0;1;1;5;0;6;Y;Y;BUILDING template
LEUVEN - FH02;Buildingtype diff;1023659;BL0047;;736841;1023659;;;;Lakenweversstraat;7;;;;2020-07-13;Senel Koksal;SDU;1;0;0;1;;;;;Y;;BUILDING template
LEUVEN - FH02;Units lu diff;1023659;BL0047;;736841;1023659;;;;Lakenweversstraat;7;;;;2020-07-13;Senel Koksal;SDU;1;0;0;1;1;5;0;6;Y;Y;BUILDING template
LEUVEN - FH02;Quadrant diff;1066685;BL0024;;33109670;1066685;;;;O.L.Vrouwstraat;12;;D;;2020-05-13;olivier collignon;MDU;0;3;0;3;0;3;0;3;Y;Y;BUILDING template
LEUVEN - FH02;NO CLUSTERS;1066685;BL0024;;33109670;1066685;;;;O.L.Vrouwstraat;12;;D;;2020-05-13;olivier collignon;MDU;0;3;0;3;;;;;Y;;BUILDING template
LEUVEN - FH02;Units lu diff;1066686;BL0029;;736919;1066686;;;;O.L.Vrouwstraat;1;;;;2020-05-13 08:35:03;olivier collignon;SDU;1;0;0;1;0;10;0;10;N;N;BUILDING template
LEUVEN - FH02;NO CLUSTERS;1066686;BL0029;;736919;1066686;;;;O.L.Vrouwstraat;1;;;;2020-05-13 08:35:03;olivier collignon;SDU;1;0;0;1;;;;;N;;BUILDING template
LEUVEN - FH02;Units total diff;1066686;BL0029;;736919;1066686;;;;O.L.Vrouwstraat;1;;;;2020-05-13 08:35:03;olivier collignon;SDU;1;0;0;1;0;10;0;10;N;N;BUILDING template
LEUVEN - FH02;Buildingtype diff;1066686;BL0029;;736919;1066686;;;;O.L.Vrouwstraat;1;;;;2020-05-13 08:35:03;olivier collignon;SDU;1;0;0;1;;;;;N;;BUILDING template
LEUVEN - FH02;Units bu diff;1066686;BL0029;;736919;1066686;;;;O.L.Vrouwstraat;1;;;;2020-05-13 08:35:03;olivier collignon;SDU;1;0;0;1;0;10;0;10;N;N;BUILDING template
LEUVEN - FH02;NO CLUSTERS;1066687;BL0025;;8362657;1066687;;;;O.L.Vrouwstraat;2;;;;;;SDU;1;0;0;1;;;;;Y;;BUILDING template
LEUVEN - FH02;NO CLUSTERS;1066877;BL0024;;5157262;1066877;;Brusselsestraat 51_Predikherenstraat 1;;Brusselsestraat;51;;D;;;Neal Van Den Hoeck;MDU;1;0;0;1;;;;;Y;;BUILDING template
LEUVEN - FH02;Quadrant diff;1066877;BL0024;;5157262;1066877;;Brusselsestraat 51_Predikherenstraat 1;Brusselsestraat 51_Predikherenstraat 1;Brusselsestraat;51;;D;;;Neal Van Den Hoeck;MDU;1;0;0;1;1;0;0;1;Y;Y;BUILDING template
LEUVEN - FH02;NO CLUSTERS;1066878;BL0006;;7397331;1066878;;;;Brusselsestraat;42;;;;;Ilse Proost;SDU;1;0;0;1;;;;;Y;;BUILDING template
LEUVEN - FH02;NO CLUSTERS;1066879;BL0025;;736923;1066879;;;;Brusselsestraat;35;;;;;Neal Van Den Hoeck;SDU;1;0;0;1;;;;;N;;BUILDING template
LEUVEN - FH02;Quadrant diff;1066890;BL0014;;5938574;1066890;;Franz Tielemanslaan 2_Brusselsestraat 40;Brusselsestraat 40_Franz Tielemanslaan 2;Franz Tielemanslaan;2;;D;;2020-04-22 13:10:15;olivier collignon;MDU;0;2;0;2;0;2;0;2;Y;Y;BUILDING template
LEUVEN - FH02;NO CLUSTERS;1066890;BL0014;;5938574;1066890;;Franz Tielemanslaan 2_Brusselsestraat 40;;Franz Tielemanslaan;2;;D;;2020-04-22 13:10:15;olivier collignon;MDU;0;2;0;2;;;;;Y;;BUILDING template
LEUVEN - FH02;BG Name diff;1066890;BL0014;;5938574;1066890;;Franz Tielemanslaan 2_Brusselsestraat 40;Brusselsestraat 40_Franz Tielemanslaan 2;Franz Tielemanslaan;2;;D;;2020-04-22 13:10:15;olivier collignon;MDU;0;2;0;2;0;2;0;2;Y;Y;BUILDING template
LEUVEN - FH02;NO CLUSTERS;1066891;BL0014;;736927;1066891;;;;Franz Tielemanslaan;16;;;;;Neal Van Den Hoeck;SDU;0;1;0;1;;;;;Y;;BUILDING template
LEUVEN - FH02;NO CLUSTERS;1066894;BL0032;;5157263;1066894;;;;Parijsstraat;52;;;;;Kevin Vleminckx;SDU;1;0;0;1;;;;;N;;BUILDING template
LEUVEN - FH02;NO CLUSTERS;1066899;BL0012;;736934;1066899;;;;Schrijnmakersstraat;8;;;;;Neal Van Den Hoeck;SDU;1;0;0;1;;;;;N;;BUILDING template
LEUVEN - FH02;NO CLUSTERS;1066900;BL0030;;736935;1066900;;;;Parijsstraat;24;;D;;2020-04-08;Kevin Vleminckx;MDU;2;0;0;2;;;;;Y;;BUILDING template
LEUVEN - FH02;BG Name diff;1066901;BL0026;;736936;1066901;;Parijsstraat 22_Drinkwaterstraat 2;Drinkwaterstraat 2_Parijsstraat 22;Parijsstraat;22;;;;2020-07-08 15:50:05;Senel Koksal;MDU;1;0;0;1;1;3;0;4;N;N;BUILDING template
LEUVEN - FH02;Units lu diff;1066901;BL0026;;736936;1066901;;Parijsstraat 22_Drinkwaterstraat 2;Drinkwaterstraat 2_Parijsstraat 22;Parijsstraat;22;;;;2020-07-08 15:50:05;Senel Koksal;MDU;1;0;0;1;1;3;0;4;N;N;BUILDING template
LEUVEN - FH02;Units total diff;1066901;BL0026;;736936;1066901;;Parijsstraat 22_Drinkwaterstraat 2;Drinkwaterstraat 2_Parijsstraat 22;Parijsstraat;22;;;;2020-07-08 15:50:05;Senel Koksal;MDU;1;0;0;1;1;3;0;4;N;N;BUILDING template
LEUVEN - FH02;NO CLUSTERS;1066901;BL0026;;736936;1066901;;Parijsstraat 22_Drinkwaterstraat 2;;Parijsstraat;22;;;;2020-07-08 15:50:05;Senel Koksal;MDU;1;0;0;1;;;;;N;;BUILDING template
LEUVEN - FH02;Buildingtype diff;1068098;BL0030;;5157264;1068098;;;;Drinkwaterstraat;1;;;;2020-08-06 09:00:41;Marc Meuleman;SDU;1;0;0;1;;;;;Y;;BUILDING template
LEUVEN - FH02;NO CLUSTERS;1068098;BL0030;;5157264;1068098;;;;Drinkwaterstraat;1;;;;2020-08-06 09:00:41;Marc Meuleman;SDU;1;0;0;1;;;;;Y;;BUILDING template
LEUVEN - FH02;Units total diff;1068098;BL0030;;5157264;1068098;;;;Drinkwaterstraat;1;;;;2020-08-06 09:00:41;Marc Meuleman;SDU;1;0;0;1;0;4;0;4;Y;Y;BUILDING template
LEUVEN - FH02;Units lu diff;1068098;BL0030;;5157264;1068098;;;;Drinkwaterstraat;1;;;;2020-08-06 09:00:41;Marc Meuleman;SDU;1;0;0;1;0;4;0;4;Y;Y;BUILDING template
LEUVEN - FH02;Units bu diff;1068098;BL0030;;5157264;1068098;;;;Drinkwaterstraat;1;;;;2020-08-06 09:00:41;Marc Meuleman;SDU;1;0;0;1;0;4;0;4;Y;Y;BUILDING template
