Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
MECHELEN - FH01;Quadrant diff;6430063;BL0128;5.0;38157052;6430063;38157285;Korte Schipstraat 5-5A;Korte Schipstraat 5-5A;Korte Schipstraat;5;A;D;C;;;MDU;0;3;0;3;0;3;0;3;Y;Y;BUILDING template
MECHELEN - FH01;Quadrant diff;904239;BL0128;5.0;450422;904239;;Korte Schipstraat 5-5A;Korte Schipstraat 5-5A;Korte Schipstraat;5;;D;C;2020-01-08;Jo De Clippel;MDU;0;6;1;7;0;6;1;7;Y;Y;BUILDING template
;;;;;;;;;;Lange Schipstraat;43;;;;;;;;;;;;;;;;;
;;;;;;;;;;Dobbelhuizen;52;;;;;;;;;;;;;;;;;
;;;;;;;;;;Lange Schipstraat;82;;;;;;;;;;;;;;;;;
;;;;;;;;;;Varkensstraat;13;;;;;;;;;;;;;;;;;
;;;;;;;;;;Varkensstraat;8;;;;;;;;;;;;;;;;;
;;;;;;;;;;Veemarkt;33;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;38;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;43;;;;;;;;;;;;;;;;;
;;;;;;;;;;Goswin de Stassartstraat;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;35;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;37;;;;;;;;;;;;;;;;;
;;;;;;;;;;A.B.-straat;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;A.B.-straat;5;;;;;;;;;;;;;;;;;
;;;;;;;;;;A.B.-straat;7;;;;;;;;;;;;;;;;;
;;;;;;;;;;Arme-Clarenstraat;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;Arme-Clarenstraat;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;Arme-Clarenstraat;7;;;;;;;;;;;;;;;;;
;;;;;;;;;;Arme-Clarenstraat;8;;;;;;;;;;;;;;;;;
;;;;;;;;;;Arme-Clarenstraat;9;;;;;;;;;;;;;;;;;
;;;;;;;;;;Arme-Clarenstraat;10;;;;;;;;;;;;;;;;;
;;;;;;;;;;Arme-Clarenstraat;11;;;;;;;;;;;;;;;;;
;;;;;;;;;;Arme-Clarenstraat;13;;;;;;;;;;;;;;;;;
;;;;;;;;;;Arme-Clarenstraat;15;;;;;;;;;;;;;;;;;
;;;;;;;;;;Arme-Clarenstraat;17;;;;;;;;;;;;;;;;;
;;;;;;;;;;Arme-Clarenstraat;23;;;;;;;;;;;;;;;;;
;;;;;;;;;;Arme-Clarenstraat;27;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;5;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;7;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;9;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;10;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;12;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;14;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;15;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;16;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;20;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;19;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;24;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;26;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;28;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;29;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;30;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;32;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;33;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;34;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;35;;;;;;;;;;;;;;;;;
;;;;;;;;;;Befferstraat;37;;;;;;;;;;;;;;;;;
;;;;;;;;;;Nieuwe Beggaardenstraat;31;;;;;;;;;;;;;;;;;
;;;;;;;;;;Nieuwe Beggaardenstraat;33;;;;;;;;;;;;;;;;;
;;;;;;;;;;Nieuwe Beggaardenstraat;39;;;;;;;;;;;;;;;;;
;;;;;;;;;;Nieuwe Beggaardenstraat;41;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;6;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;9;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;10;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;12;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;19;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;20;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;21;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;25;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;29;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;34;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;36;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;39;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;40;;;;;;;;;;;;;;;;;
;;;;;;;;;;Begijnenstraat;56;;;;;;;;;;;;;;;;;
;;;;;;;;;;Biest;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;Biest;8;;;;;;;;;;;;;;;;;
;;;;;;;;;;Blauwhondstraat;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;Blauwhondstraat;5;;;;;;;;;;;;;;;;;
;;;;;;;;;;Blauwhondstraat;7;;;;;;;;;;;;;;;;;
;;;;;;;;;;Blauwhondstraat;11;;;;;;;;;;;;;;;;;
;;;;;;;;;;Blauwhondstraat;15;;;;;;;;;;;;;;;;;
;;;;;;;;;;Borzestraat;1;;;;;;;;;;;;;;;;;
;;;;;;;;;;Borzestraat;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;Borzestraat;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;Borzestraat;6;;;;;;;;;;;;;;;;;
;;;;;;;;;;Borzestraat;8;;;;;;;;;;;;;;;;;
;;;;;;;;;;Borzestraat;10;;;;;;;;;;;;;;;;;
;;;;;;;;;;Borzestraat;14;;;;;;;;;;;;;;;;;
;;;;;;;;;;Borzestraat;18;;;;;;;;;;;;;;;;;
;;;;;;;;;;Borzestraat;20;;;;;;;;;;;;;;;;;
;;;;;;;;;;Borzestraat;22;;;;;;;;;;;;;;;;;
;;;;;;;;;;Borzestraat;24;;;;;;;;;;;;;;;;;
;;;;;;;;;;Borzestraat;32;;;;;;;;;;;;;;;;;
;;;;;;;;;;Borzestraat;36;;;;;;;;;;;;;;;;;
;;;;;;;;;;Borzestraat;38;;;;;;;;;;;;;;;;;
;;;;;;;;;;Désiré Boucherystraat;4;;;;;;;;;;;;;;;;;
;;;;;;;;;;Désiré Boucherystraat;6;;;;;;;;;;;;;;;;;
;;;;;;;;;;Désiré Boucherystraat;8;;;;;;;;;;;;;;;;;
;;;;;;;;;;Désiré Boucherystraat;10;;;;;;;;;;;;;;;;;
;;;;;;;;;;Désiré Boucherystraat;18;;;;;;;;;;;;;;;;;
;;;;;;;;;;Désiré Boucherystraat;22;;;;;;;;;;;;;;;;;
;;;;;;;;;;Désiré Boucherystraat;24;;;;;;;;;;;;;;;;;
;;;;;;;;;;Kanunnik De Deckerstraat;3;;;;;;;;;;;;;;;;;
;;;;;;;;;;Kanunnik De Deckerstraat;7;;;;;;;;;;;;;;;;;
;;;;;;;;;;Kanunnik De Deckerstraat;9;;;;;;;;;;;;;;;;;
;;;;;;;;;;Kanunnik De Deckerstraat;11;;;;;;;;;;;;;;;;;
;;;;;;;;;;Kanunnik De Deckerstraat;21;;;;;;;;;;;;;;;;;
;;;;;;;;;;Kanunnik De Deckerstraat;23;;;;;;;;;;;;;;;;;
;;;;;;;;;;Kanunnik De Deckerstraat;29;;;;;;;;;;;;;;;;;
;;;;;;;;;;Kanunnik De Deckerstraat;31;;;;;;;;;;;;;;;;;
;;;;;;;;;;Kanunnik De Deckerstraat;33;;;;;;;;;;;;;;;;;
