Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
LEUVEN - FH03;Wall Mount diff;1023639;BL0326;1.0;20863080;1023639;;;;Diestsevest;92;;;;2019-11-18;Dieu Jocelin;SDU;1;0;0;1;1;0;0;1;Y;N;BUILDING template
LEUVEN - FH03;Wall Mount diff;1097863;BL0310;2.0;5157269;1097863;;;;Diestsestraat;74;;;;2019-09-30;Marouane Zoubir;SDU;1;0;0;1;1;0;0;1;N;Y;BUILDING template
LEUVEN - FH03;Wall Mount diff;1097864;BL0310;2.0;737086;1097864;;;;Diestsestraat;78;;;;2019-10-03 07:40:14;Marouane Zoubir;SDU;1;0;0;1;1;0;0;1;N;Y;BUILDING template
LEUVEN - FH03;Wall Mount diff;1097865;BL0310;2.0;737087;1097865;;;;Diestsestraat;76;;D;D;2019-11-07;Hidde Kiekens;MDU;2;0;1;3;2;0;1;3;N;Y;BUILDING template
LEUVEN - FH03;Wall Mount diff;1098104;BL0310;2.0;5157274;1098104;11607554;P.J. Van Benedenstraat 5-7-9-11;P.J. Van Benedenstraat 5-7-9-11;P.J. Van Benedenstraat;11;;D;D;2019-10-08 18:31:22;Maayken Vanfleteren;MDU;1;0;0;1;1;0;0;1;N;Y;BUILDING template
LEUVEN - FH03;Wall Mount diff;1186732;BL0313;6.0;737596;1186732;;;;Koning Leopold I-straat;26;;;;14-sep-17;;SDU;0;1;0;1;0;1;0;1;N;Y;BUILDING template
LEUVEN - FH03;Wall Mount diff;1186734;BL0313;6.0;737598;1186734;;;;Koning Leopold I-straat;18;;;;14-sep-17;;SDU;1;0;0;1;1;0;0;1;N;Y;BUILDING template
LEUVEN - FH03;Wall Mount diff;1186735;BL0306;6.0;737599;1186735;;;;Koning Leopold I-straat;10;;D;D;2018-03-09 11:35:14;Andreas Versteeven;MDU;1;1;1;3;1;1;1;3;N;Y;BUILDING template
LEUVEN - FH03;Wall Mount diff;1186823;BL0304;6.0;737637;1186823;;;;Vital Decosterstraat;8;;D;D;2018-01-11 15:50:46;;MDU;0;3;0;3;0;3;0;3;N;Y;BUILDING template
LEUVEN - FH03;Wall Mount diff;1186852;BL0322;8.0;737660;1186852;;;;Justus Lipsiusstraat;63;;XA;A;2020-06-08;Marouane Zoubir;MDU;0;11;1;12;0;11;1;12;N;Y;BUILDING template
LEUVEN - FH03;Wall Mount diff;1186853;BL0315;7.0;737661;1186853;12731337;Justus Lipsiusstraat 18-20-24-26-28-30-32-34_Maria Theresiastraat 63A-63B-65_Ravenstraat 98-98A-100-102-104;Justus Lipsiusstraat 18-20-24-26-28-30-32-34_Maria Theresiastraat 63A-63B-65_Ravenstraat 98-98A-100-102-104;Justus Lipsiusstraat;34;;A;A;2020-06-08 09:40:06;Marouane Zoubir;MDU;1;0;0;1;1;0;0;1;Y;N;BUILDING template
LEUVEN - FH03;Wall Mount diff;1353155;BL0310;2.0;738406;1353155;11607554;P.J. Van Benedenstraat 5-7-9-11;P.J. Van Benedenstraat 5-7-9-11;P.J. Van Benedenstraat;7;;D;D;2019-10-29;Maayken Vanfleteren;MDU;0;8;1;9;0;8;1;9;N;Y;BUILDING template
LEUVEN - FH03;Wall Mount diff;1503045;BL0310;2.0;739026;1503045;;;;Diestsestraat;116;;;;14-sep-17;;SDU;1;0;0;1;1;0;0;1;N;Y;BUILDING template
