Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
UCCLE - FH04;NO BLOCKS;1009752;;;307790;1009752;;;;De Fr‚laan - Avenue De Fr‚;114;;;;;Fadel ELADJIDiakhate;SDU;0;1;0;1;;;;;N;;BUILDING template
UCCLE - FH04;NO CLUSTERS;1009752;;;307790;1009752;;;;De Fr‚laan - Avenue De Fr‚;114;;;;;Fadel ELADJIDiakhate;SDU;0;1;0;1;;;;;N;;BUILDING template
UCCLE - FH04;NO BLOCKS;1009753;;;307791;1009753;;;;De Fr‚laan - Avenue De Fr‚;118;;D;;2019-10-09 10:20:14;Steve De Weerdt;MDU;0;4;0;4;;;;;N;;BUILDING template
UCCLE - FH04;NO CLUSTERS;1009753;;;307791;1009753;;;;De Fr‚laan - Avenue De Fr‚;118;;D;;2019-10-09 10:20:14;Steve De Weerdt;MDU;0;4;0;4;;;;;N;;BUILDING template
UCCLE - FH04;Quadrant diff;1009753;;;307791;1009753;;;;De Fr‚laan - Avenue De Fr‚;118;;D;;2019-10-09 10:20:14;Steve De Weerdt;MDU;0;4;0;4;0;4;0;4;N;N;BUILDING template
UCCLE - FH04;NO CLUSTERS;1009754;;;307792;1009754;;;;De Fr‚laan - Avenue De Fr‚;102;;D;;2019-10-11 10:15:26;Steve De Weerdt;MDU;0;6;0;6;;;;;Y;;BUILDING template
UCCLE - FH04;NO BLOCKS;1009754;;;307792;1009754;;;;De Fr‚laan - Avenue De Fr‚;102;;D;;2019-10-11 10:15:26;Steve De Weerdt;MDU;0;6;0;6;;;;;Y;;BUILDING template
UCCLE - FH04;Quadrant diff;1009754;;;307792;1009754;;;;De Fr‚laan - Avenue De Fr‚;102;;D;;2019-10-11 10:15:26;Steve De Weerdt;MDU;0;6;0;6;0;6;0;6;Y;Y;BUILDING template
UCCLE - FH04;Units total diff;1009758;;;307796;1009758;;;;De Fr‚laan - Avenue De Fr‚;100;;D;;2019-10-09 15:45:19;Steve De Weerdt;MDU;1;7;0;8;1;8;0;9;Y;Y;BUILDING template
UCCLE - FH04;Quadrant diff;1009758;;;307796;1009758;;;;De Fr‚laan - Avenue De Fr‚;100;;D;;2019-10-09 15:45:19;Steve De Weerdt;MDU;1;7;0;8;1;8;0;9;Y;Y;BUILDING template
