Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
ANTWERPEN-WEST - FH06;Units bu diff;1739673;BL0602;1.0;626210;1739673;;;;Begijnenstraat;55;;;;2020-07-22 10:25:13;Geert Stockman;SDU;0;0;0;0;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH06;Quadrant diff;1739673;BL0602;1.0;626210;1739673;;;;Begijnenstraat;55;;;;2020-07-22 10:25:13;Geert Stockman;SDU;0;0;0;0;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH06;Units su diff;1739673;BL0602;1.0;626210;1739673;;;;Begijnenstraat;55;;;;2020-07-22 10:25:13;Geert Stockman;SDU;0;0;0;0;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH06;Units lu diff;1739673;BL0602;1.0;626210;1739673;;;;Begijnenstraat;55;;;;2020-07-22 10:25:13;Geert Stockman;SDU;0;0;0;0;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH06;Units total diff;1739673;BL0602;1.0;626210;1739673;;;;Begijnenstraat;55;;;;2020-07-22 10:25:13;Geert Stockman;SDU;0;0;0;0;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH06;Buildingtype diff;1739673;BL0602;1.0;626210;1739673;;;;Begijnenstraat;55;;;;2020-07-22 10:25:13;Geert Stockman;SDU;0;0;0;0;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH06;Wall Mount diff;1739673;BL0602;1.0;626210;1739673;;;;Begijnenstraat;55;;;;2020-07-22 10:25:13;Geert Stockman;SDU;0;0;0;0;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH06;BG Name diff;1739673;BL0602;1.0;626210;1739673;;;;Begijnenstraat;55;;;;2020-07-22 10:25:13;Geert Stockman;SDU;0;0;0;0;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH06;Buildingtype diff;1741151;BL0602;1.0;627427;1741151;;;;Bervoetstraat;51;;;;2020-07-22 10:45:17;Geert Stockman;SDU;0;0;0;0;;;;;Y;;BUILDING template
ANTWERPEN-WEST - FH06;Wall Mount diff;1741151;BL0602;1.0;627427;1741151;;;;Bervoetstraat;51;;;;2020-07-22 10:45:17;Geert Stockman;SDU;0;0;0;0;;;;;Y;;BUILDING template
