Projectnummer;errors;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;BG Name IFH;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;Q IFH;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;IFH_BU;IFH_LU;IFH_SU;IFH_TOTAAL;Wall Mount;Wall Mount IFH;Opdrachttemplate
ROESELARE - FH02;NO CLUSTERS;1025688;BL0020;;4707734;1025688;;;;Noordstraat;105;;;;;Harry Melis;SDU;1;0;0;1;;;;;Y;;BUILDING template
ROESELARE - FH02;NO CLUSTERS;115509;BL0035;;4707735;115509;;;;Gitsestraat;117;;;;;Harry Melis;SDU;0;1;0;1;;;;;Y;;BUILDING template
ROESELARE - FH02;NO CLUSTERS;1183998;BL0014;;4707738;1183998;;;;Diksmuidsesteenweg;131;;;;;Harry Melis;SDU;0;1;0;1;;;;;Y;;BUILDING template
ROESELARE - FH02;NO CLUSTERS;1188437;BL0033;;4707739;1188437;;;;Zwarte-Leeuwstraat;60;;XC;;2020-07-03 12:20:40;Maayken Vanfleteren;MDU;0;9;1;10;;;;;N;;BUILDING template
ROESELARE - FH02;Units lu diff;1188437;BL0033;;4707739;1188437;;;;Zwarte-Leeuwstraat;60;;XC;;2020-07-03 12:20:40;Maayken Vanfleteren;MDU;0;9;1;10;0;16;0;16;N;N;BUILDING template
ROESELARE - FH02;Quadrant diff;1188437;BL0033;;4707739;1188437;;;;Zwarte-Leeuwstraat;60;;XC;;2020-07-03 12:20:40;Maayken Vanfleteren;MDU;0;9;1;10;0;16;0;16;N;N;BUILDING template
ROESELARE - FH02;Units su diff;1188437;BL0033;;4707739;1188437;;;;Zwarte-Leeuwstraat;60;;XC;;2020-07-03 12:20:40;Maayken Vanfleteren;MDU;0;9;1;10;0;16;0;16;N;N;BUILDING template
ROESELARE - FH02;Units total diff;1188437;BL0033;;4707739;1188437;;;;Zwarte-Leeuwstraat;60;;XC;;2020-07-03 12:20:40;Maayken Vanfleteren;MDU;0;9;1;10;0;16;0;16;N;N;BUILDING template
ROESELARE - FH02;NO CLUSTERS;1202813;BL0006;;4569193;1202813;;;;Westlaan;216;;;;2020-06-30 13:35:05;Hidde Kiekens;SDU;1;0;0;1;;;;;N;;BUILDING template
ROESELARE - FH02;Units total diff;1202813;BL0006;;4569193;1202813;;;;Westlaan;216;;;;2020-06-30 13:35:05;Hidde Kiekens;SDU;1;0;0;1;1;1;0;2;N;N;BUILDING template
ROESELARE - FH02;Buildingtype diff;1202813;BL0006;;4569193;1202813;;;;Westlaan;216;;;;2020-06-30 13:35:05;Hidde Kiekens;SDU;1;0;0;1;;;;;N;;BUILDING template
ROESELARE - FH02;Units lu diff;1202813;BL0006;;4569193;1202813;;;;Westlaan;216;;;;2020-06-30 13:35:05;Hidde Kiekens;SDU;1;0;0;1;1;1;0;2;N;N;BUILDING template
ROESELARE - FH02;NO CLUSTERS;1203922;BL0016;;4707741;1203922;;;;Diksmuidsesteenweg;92;;;;;Harry Melis;SDU;0;1;0;1;;;;;Y;;BUILDING template
ROESELARE - FH02;NO CLUSTERS;1230461;BL0006;;4707743;1230461;;;;Blekerijstraat;52;;;;;Harry Melis;SDU;1;0;0;1;;;;;N;;BUILDING template
ROESELARE - FH02;NO CLUSTERS;1243684;BL0016;;4707748;1243684;;;;Diksmuidsesteenweg;104;;;;;Harry Melis;SDU;0;1;0;1;;;;;Y;;BUILDING template
ROESELARE - FH02;NO CLUSTERS;1243685;BL0016;;26013899;1243685;;;;Diksmuidsesteenweg;114;;;;2019-12-02;Harry Melis;SDU;1;0;0;1;;;;;N;;BUILDING template
ROESELARE - FH02;Units bu diff;1243686;BL0016;;98783;1243686;;;;Diksmuidsesteenweg;122;;;;2020-04-20 10:35:17;Geert Stockman;SDU;0;1;0;1;1;1;0;2;Y;Y;BUILDING template
