File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU
;;;Zoning;33479547;'20200813094929;W05-C-Mons-FH11;33479547;'20200813094929;W05-C-Mons-FH11;33713;FTTH-Cu;;';';;;;;;;582923;'20130610130046;3138066;'44510000;'8293;Avenue Demerbe;'65;';7012;Mons;Jemappes;'114724,301;'126528,516;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';1;1003468;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;N;;;;'
;;;Zoning;33479547;'20200813094929;W05-C-Mons-FH11;33479547;'20200813094929;W05-C-Mons-FH11;33713;FTTH-Cu;;';';;;;;;;596587;'20130610134045;4552084;'44510000;'8293;Avenue Demerbe;'87;';7012;Mons;Jemappes;'114701,17;'126621,353;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';1;1008370;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;N;;;;'
;;;Zoning;33479547;'20200813094929;W05-C-Mons-FH11;33479547;'20200813094929;W05-C-Mons-FH11;33713;FTTH-Cu;;';';;;;;;;582926;'20130610130046;3138072;'44510000;'8293;Avenue Demerbe;'89;';7012;Mons;Jemappes;'114702,282;'126625,774;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';1;1008580;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;N;;;;'
;;;Zoning;33479547;'20200813094929;W05-C-Mons-FH11;33479547;'20200813094929;W05-C-Mons-FH11;33713;FTTH-Cu;;';';;;;;;;582927;'20130610130046;3138075;'44510000;'8293;Avenue Demerbe;'91;';7012;Mons;Jemappes;'114699,566;'126629,666;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';1;1009681;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;N;;;;'
;;;Zoning;33479547;'20200813094929;W05-C-Mons-FH11;33479547;'20200813094929;W05-C-Mons-FH11;33713;FTTH-Cu;;';';;;;;;;582928;'20130610130048;3138076;'44510000;'8293;Avenue Demerbe;'93;';7012;Mons;Jemappes;'114703,094;'126634,257;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';1;1009896;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;N;;;;'
;;;Zoning;33479547;'20200813094929;W05-C-Mons-FH11;33479547;'20200813094929;W05-C-Mons-FH11;33713;FTTH-Cu;;';';;;;;;;582929;'20130610130048;3138077;'44510000;'8293;Avenue Demerbe;'95;';7012;Mons;Jemappes;'114702,078;'126638,255;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';1;1010075;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;N;;;;'
;;;Zoning;33479547;'20200813094929;W05-C-Mons-FH11;33479547;'20200813094929;W05-C-Mons-FH11;33713;FTTH-Cu;;';';;;;;;;582930;'20130610130048;3138079;'44510000;'8293;Avenue Demerbe;'97;';7012;Mons;Jemappes;'114699,606;'126641,98;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';1;1010272;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;N;;;;'
;;;Zoning;33479547;'20200813094929;W05-C-Mons-FH11;33479547;'20200813094929;W05-C-Mons-FH11;33713;FTTH-Cu;;';';;;;;;;582931;'20130610130048;3138082;'44510000;'8293;Avenue Demerbe;'99;';7012;Mons;Jemappes;'114696,477;'126645,516;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';1;1010488;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;N;;;;'
;;;Zoning;33479547;'20200813094929;W05-C-Mons-FH11;33479547;'20200813094929;W05-C-Mons-FH11;33713;FTTH-Cu;;';';;;;;;;582932;'20130610130048;3138084;'44510000;'8293;Avenue Demerbe;'101;';7012;Mons;Jemappes;'114701,113;'126649,768;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';1;966704;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;N;;;;'
;;;Zoning;33479547;'20200813094929;W05-C-Mons-FH11;33479547;'20200813094929;W05-C-Mons-FH11;33713;FTTH-Cu;;';';;;;;;;596588;'20130610134046;4552085;'44510000;'8293;Avenue Demerbe;'103;';7012;Mons;Jemappes;'114696,531;'126653,631;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';1;966888;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;N;;;;'
