File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU
;;;Zoning;33569269;'20200717104021;W03-C-Charleroi-FH20;33569269;'20200717104021;W03-C-Charleroi-FH20;33929;FTTH-Cu;;';';;;;;;;191083;'20000101000000;5349276;'11870000;'268;Avenue Albert 1er(Marcinelle);'71;';6001;Charleroi;Marcinelle;'153972,539;'120623,13;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';1;445608;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;N;;;;'
;;;Zoning;33569269;'20200717104021;W03-C-Charleroi-FH20;33569269;'20200717104021;W03-C-Charleroi-FH20;33929;FTTH-Cu;;';';;;;;;;80862;'20000101000000;165020;'11870000;'268;Avenue Albert 1er(Marcinelle);'73;';6001;Charleroi;Marcinelle;'153968,346;'120613,955;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';1;446070;;LU;1;';';';';';Y;#A1/G1C1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';;';;N;;;;'
;;;Zoning;33569269;'20200717104021;W03-C-Charleroi-FH20;33569269;'20200717104021;W03-C-Charleroi-FH20;33929;FTTH-Cu;;';';;;;;;;80862;'20000101000000;165020;'11870000;'268;Avenue Albert 1er(Marcinelle);'73;';6001;Charleroi;Marcinelle;'153968,346;'120613,955;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';2;446073;;LU;1;';';';';';Y;#A2/G2C2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';;';;N;;;;'
;;;Zoning;33569269;'20200717104021;W03-C-Charleroi-FH20;33569269;'20200717104021;W03-C-Charleroi-FH20;33929;FTTH-Cu;;';';;;;;;;118705;'20000101000000;2020926;'11870000;'268;Avenue Albert 1er(Marcinelle);'75;';6001;Charleroi;Marcinelle;'153966,968;'120604,217;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';1;447204;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;N;;;;'
;;;Zoning;33569269;'20200717104021;W03-C-Charleroi-FH20;33569269;'20200717104021;W03-C-Charleroi-FH20;33929;FTTH-Cu;;';';;;;;;;80861;'20000101000000;165019;'11870000;'268;Avenue Albert 1er(Marcinelle);'77;';6001;Charleroi;Marcinelle;'153964,548;'120596,501;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';1;448042;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;';;';;N;;;;'
;;;Zoning;33569269;'20200717104021;W03-C-Charleroi-FH20;33569269;'20200717104021;W03-C-Charleroi-FH20;33929;FTTH-Cu;;';';;;;;;;80346;'20000101000000;163684;'11870000;'33179;Avenue Albert 1er(Montsurmarchienne);'3;';6032;Charleroi;Mont-sur-Marchienne;'153990,449;'120939,954;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';1;407060;;LU;1;';';';';';Y;#A.REZ/C28.33-M3;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';;';;N;;;;'
;;;Zoning;33569269;'20200717104021;W03-C-Charleroi-FH20;33569269;'20200717104021;W03-C-Charleroi-FH20;33929;FTTH-Cu;;';';;;;;;;80346;'20000101000000;163684;'11870000;'33179;Avenue Albert 1er(Montsurmarchienne);'3;';6032;Charleroi;Mont-sur-Marchienne;'153990,449;'120939,954;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';2;407091;;LU;1;';';';';';Y;#A1/D/C32.39-M5.6;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';;';;N;;;;'
;;;Zoning;33569269;'20200717104021;W03-C-Charleroi-FH20;33569269;'20200717104021;W03-C-Charleroi-FH20;33929;FTTH-Cu;;';';;;;;;;80346;'20000101000000;163684;'11870000;'33179;Avenue Albert 1er(Montsurmarchienne);'3;';6032;Charleroi;Mont-sur-Marchienne;'153990,449;'120939,954;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';3;407098;;LU;1;';';';';';Y;#A1/G/C19.26.34-G20-M7;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';;';;N;;;;'
;;;Zoning;33569269;'20200717104021;W03-C-Charleroi-FH20;33569269;'20200717104021;W03-C-Charleroi-FH20;33929;FTTH-Cu;;';';;;;;;;80346;'20000101000000;163684;'11870000;'33179;Avenue Albert 1er(Montsurmarchienne);'3;';6032;Charleroi;Mont-sur-Marchienne;'153990,449;'120939,954;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';4;407132;;LU;1;';';';';';Y;#A2/D/C30.38-G18-M4;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';;';;N;;;;'
;;;Zoning;33569269;'20200717104021;W03-C-Charleroi-FH20;33569269;'20200717104021;W03-C-Charleroi-FH20;33929;FTTH-Cu;;';';;;;;;;80346;'20000101000000;163684;'11870000;'33179;Avenue Albert 1er(Montsurmarchienne);'3;';6032;Charleroi;Mont-sur-Marchienne;'153990,449;'120939,954;';NA;NA;;;Unknown;Unknown;;None;;;';;';;;;;;';5;407142;;LU;1;';';';';';Y;#A2/G/C31.37-G17-M1.2;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;';;';;N;;;;'
