File SSV Action;File SSV Status;File SSV Error;Area Type;Area FID;Area Version;Area Name;Zoning FID;Zoning Version;Zoning Name;Zoning Id;Zoning Tech;BG Id;BG Version;BG Name;BG SSV Action;BG SSV Status;BG SSV Error;BG Building SSV Action;BG Building SSV Status;BG Building SSV Error;Building FID;Building Version;LAM MK;LAM City Code;LAM Street Code;Street;Nr;Suffix;Zip;Municipality;Suburb;xPos;yPos;Name;Wall Mount;SS Reason;Number Floors;Height Cable;Orig VC Type;New VC Type;VC Method;Intro Tube;Prov Status;Prov Reason;Prov Planned;Prov Mod By;Prov Mod Date;Comments;SSV Flag;SSV Action;SSV Status;SSV Error;SSV Date;Seq;LU Key;LAM SK;Nature;Nr TPs;PBox;App;Block;Floor;OtherRef;CAD;CAD Details;CAD Type;CAD Type Descr;CAD SubType;Prov Status LU;Prov Reason LU;Prov Planned LU;Prov Mod By LU;Prov Mod Date LU;Comments LU;SSV Flag LU;SSV Action LU;SSV Status LU;SSV Error LU;SSV Date LU
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;504777;2,01306E+13;1306796;37700000;28404;VisÇ-Voie;'120;';4000;Liäge;;234648,166;151198,3492;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;1301740;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;504832;2,01306E+13;1312152;37700000;25794;Rue Sainte Walburge;'368;';4000;Liäge;;234495,7588;150812,0369;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;2;1353743;;BU;1;';';';';';Y;#BU.REZ.1;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;OFFICE;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;505101;2,01306E+13;1330812;37700000;28404;VisÇ-Voie;'40;';4000;Liäge;;234422,0386;151061,4447;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;1359981;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;505166;2,01306E+13;1336426;37700000;28404;VisÇ-Voie;'27;';4000;Liäge;Rocourt;234437,5275;151113,0952;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;1338179;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;505224;2,01306E+13;1343983;37700000;3074;Rue Bontemps;'98;';4000;Liäge;;234717,0145;150978,239;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;1397563;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;505418;2,01306E+13;1358649;37700000;662;Rue de l'Arbre-Sainte-Barbe;'50;';4000;Liäge;Rocourt;234691,5734;151452,6055;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;1370291;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;505488;2,01306E+13;1363179;37700000;26337;Rue des Tawes;'27;';4000;Liäge;;235118,6306;150200,7185;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;1338817;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;507468;2,01306E+13;1459943;37700000;28185;Rue du Village;'317;';4000;Liäge;Rocourt;234338,0123;151385,5869;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;6;1346998;;LU;1;';';';';';Y;#A2/A211/C12;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;507468;2,01306E+13;1459943;37700000;28185;Rue du Village;'317;';4000;Liäge;Rocourt;234338,0123;151385,5869;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;19;1347011;;LU;1;';';';';';Y;#A3/F305/;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;507468;2,01306E+13;1459943;37700000;28185;Rue du Village;'317;';4000;Liäge;Rocourt;234338,0123;151385,5869;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;25;1347017;;LU;1;';';';';';Y;#A4/C403/C31;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;507468;2,01306E+13;1459943;37700000;28185;Rue du Village;'317;';4000;Liäge;Rocourt;234338,0123;151385,5869;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;38;1556126;;LU;1;';';';';';Y;#A1/A107/C34;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;507691;2,01306E+13;1475122;37700000;26951;ChaussÇe de Tongres;'44;';4000;Liäge;Rocourt;234241,468;151196,9574;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;1363407;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;507713;2,01306E+13;1476565;37700000;66;Rue des Quatorze-Verges;'375;';4000;Liäge;Rocourt;234238,265;151014,4361;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;1354704;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;507902;2,01306E+13;1489651;37700000;7415;Rue Victor-Croisier;'100;';4000;Liäge;Rocourt;234533,1869;151386,6887;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;1293994;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;507919;2,01306E+13;1491070;37700000;662;Rue de l'Arbre-Sainte-Barbe;'36;';4000;Liäge;Rocourt;234691,3006;151397,8612;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;1353049;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;508041;2,01306E+13;1501767;37700000;25794;Rue Sainte Walburge;'320;';4000;Liäge;;234585,6265;150706,5802;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;1348266;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;508151;2,01306E+13;1508490;37700000;4444;Rue de Campine;'361;';4000;Liäge;;234750,2109;150125,1356;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;1353581;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;508668;2,01306E+13;24685;37700000;14622;Avenue Victor Hugo;'25;';4000;Liäge;;234764,5125;150239,7032;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;1;1335458;;LU;1;';';';';';Y;;HOUSE;WONING - MAISON;NA;;;;;;;N;;;;
;;;Zoning;31643648;2,02007E+13;W04-C-Liege-FH25;31643648;2,02007E+13;W04-C-Liege-FH25;33214;FTTH-Cu;;;;;;;;;;508687;2,01306E+13;26205;37700000;4444;Rue de Campine;'468;';4000;Liäge;;235024,0299;150073,6652;;NA;NA;;;Unknown;Unknown;;None;;;;;;;;;;;;7;1365505;;LU;1;';';';';';Y;#A3/AR.G/C13-G8;APPART;DEEL_APP_GEBOUW - PARTIE_IMMEUBLE_APP;APPART;;;;;;;N;;;;
