BUILDING KEY;BG_KEY;Straat;Huisnummer;Huisnummer_Toevoeging;Quadrant;TSA SIGNED;TSA SIGNED Planrrr;VCA Status;VCA Planrrr
302650;Knokkestraat 64-66-68;;;;;2020-10-19;;;
5579403;Knokkestraat 64-66-68;;;;;2020-10-19;;;
2761581;Knokkestraat 64-66-68;;;;;2020-10-19;;;
2761607;2761607;;;;;2020-10-19;;;
2761608;2761608;;;;;2020-10-19;;;
2767386;2767386;;;;;2020-10-19;;;
