BUILDING KEY;BG_KEY;Straat;Huisnummer;Huisnummer_Toevoeging;Quadrant;TSA SIGNED;TSA SIGNED Planrrr;VCA Status;VCA Planrrr
2428868;2428868;Meldertstraat;3;;B;;2020-02-02;NOK;
2428872;2428872;Meldertstraat;5;;B;;2020-02-02;NOK;
2428888;2428888;Meldertstraat;25;;B;;2020-02-02;NOK;
3937585;3937585;Persoonstraat;6;;B;;2020-02-02;NOK;
