OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
721824,"KNOKKE-HEIST - FH06","BUILDING template",1024246,,1024246,"Paul Parmentierlaan",236,,,,,
721825,"KNOKKE-HEIST - FH06","BUILDING template",12838,,12838,Meerlaan,80,,,,,
721826,"KNOKKE-HEIST - FH06","BUILDING template",12854,,12854,Zonnelaan,10,,,,,
721827,"KNOKKE-HEIST - FH06","BUILDING template",1288479,,1288479,"Paul Parmentierlaan",230,,,,,
721828,"KNOKKE-HEIST - FH06","BUILDING template",13070,,13070,"Paul Parmentierlaan",271,,,,,
721829,"KNOKKE-HEIST - FH06","BUILDING template",13072,,13072,"Sylvain Dupuisstraat",53,,,,,
721830,"KNOKKE-HEIST - FH06","BUILDING template",13074,,13074,Koningslaan,129,,,,,
721831,"KNOKKE-HEIST - FH06","BUILDING template",1320090,,1320090,Sterrenlaan,11,,,,,
721832,"KNOKKE-HEIST - FH06","BUILDING template",1327501,,1327501,"Jozef Nellenslaan",221,,,,,
721833,"KNOKKE-HEIST - FH06","BUILDING template",1327502,,1327502,"Paul Parmentierlaan",226,,,,,
721834,"KNOKKE-HEIST - FH06","BUILDING template",1357249,,1357249,"Paul Parmentierlaan",215,,,,,
721835,"KNOKKE-HEIST - FH06","BUILDING template",1389323,,1389323,"Paul Parmentierlaan",247,,,,,
721836,"KNOKKE-HEIST - FH06","BUILDING template",1389366,,1389366,Koningslaan,238,,,,,
721837,"KNOKKE-HEIST - FH06","BUILDING template",1389515,,1389515,"Sylvain Dupuisstraat",34,,,,,
721838,"KNOKKE-HEIST - FH06","BUILDING template",1442660,,1442660,"Paul Parmentierlaan",233,,,,,
721839,"KNOKKE-HEIST - FH06","BUILDING template",1448395,,1448395,Koningslaan,236,,,,,
721840,"KNOKKE-HEIST - FH06","BUILDING template",1454526,,1454526,"Paul Parmentierlaan",216,,,,,
721841,"KNOKKE-HEIST - FH06","BUILDING template",1470497,,1470497,"Jozef Nellenslaan",147,,,,,
721842,"KNOKKE-HEIST - FH06","BUILDING template",1473385,,1473385,Koningslaan,234,,,,,
721843,"KNOKKE-HEIST - FH06","BUILDING template",1478070,,1478070,Blancgarinstraat,24,,,,,
721844,"KNOKKE-HEIST - FH06","BUILDING template",1481972,,1481972,Meerminlaan,28,,,,,
721845,"KNOKKE-HEIST - FH06","BUILDING template",1494837,,1494837,"Paul Parmentierlaan",207,,,,,
721846,"KNOKKE-HEIST - FH06","BUILDING template",2757976,,2757976,Bayauxlaan,16,,,,,
721847,"KNOKKE-HEIST - FH06","BUILDING template",2757979,,2757979,Bayauxlaan,20,,,,,
721848,"KNOKKE-HEIST - FH06","BUILDING template",2757982,,2757982,Bayauxlaan,28,,,,,
721849,"KNOKKE-HEIST - FH06","BUILDING template",2757985,,2757985,Bayauxlaan,34,,,,,
721850,"KNOKKE-HEIST - FH06","BUILDING template",2758121,,2758121,Blancgarinstraat,17,,,,,
721851,"KNOKKE-HEIST - FH06","BUILDING template",2758123,,2758123,Blancgarinstraat,19,,,,,
721852,"KNOKKE-HEIST - FH06","BUILDING template",2758127,,2758127,Blancgarinstraat,26,,,,,
721853,"KNOKKE-HEIST - FH06","BUILDING template",2758128,,2758128,Blancgarinstraat,28,,,,,
721854,"KNOKKE-HEIST - FH06","BUILDING template",2758591,,2758591,Canadasquare,7,,,,,
721855,"KNOKKE-HEIST - FH06","BUILDING template",2758593,,2758593,Canadasquare,8,,,,,
721856,"KNOKKE-HEIST - FH06","BUILDING template",2758595,,2758595,Canadasquare,10,,,,,
721857,"KNOKKE-HEIST - FH06","BUILDING template",2759385,,2759385,"Sylvain Dupuisstraat",6,,,,,
721858,"KNOKKE-HEIST - FH06","BUILDING template",2759387,,2759387,"Sylvain Dupuisstraat",7,,,,,
721859,"KNOKKE-HEIST - FH06","BUILDING template",2759388,,2759388,"Sylvain Dupuisstraat",8,,,,,
721860,"KNOKKE-HEIST - FH06","BUILDING template",2759389,,2759389,"Sylvain Dupuisstraat",10,,,,,
721861,"KNOKKE-HEIST - FH06","BUILDING template",2759392,,2759392,"Sylvain Dupuisstraat",14,,,,,
721862,"KNOKKE-HEIST - FH06","BUILDING template",2759395,,2759395,"Sylvain Dupuisstraat",15,,,,,
721863,"KNOKKE-HEIST - FH06","BUILDING template",2759397,,2759397,"Sylvain Dupuisstraat",17,,,,,
721864,"KNOKKE-HEIST - FH06","BUILDING template",2759398,,2759398,"Sylvain Dupuisstraat",18,,,,,
721865,"KNOKKE-HEIST - FH06","BUILDING template",2759400,,2759400,"Sylvain Dupuisstraat",19,,,,,
721866,"KNOKKE-HEIST - FH06","BUILDING template",2759401,,2759401,"Sylvain Dupuisstraat",20,,,,,
721867,"KNOKKE-HEIST - FH06","BUILDING template",2759402,,2759402,"Sylvain Dupuisstraat",22,,,,,
721868,"KNOKKE-HEIST - FH06","BUILDING template",2759404,,2759404,"Sylvain Dupuisstraat",23,,,,,
721869,"KNOKKE-HEIST - FH06","BUILDING template",2759405,,2759405,"Sylvain Dupuisstraat",26,,,,,
721870,"KNOKKE-HEIST - FH06","BUILDING template",2759406,,2759406,"Sylvain Dupuisstraat",27,,,,,
721871,"KNOKKE-HEIST - FH06","BUILDING template",2759408,,2759408,"Sylvain Dupuisstraat",29,,,,,
721872,"KNOKKE-HEIST - FH06","BUILDING template",2759410,,2759410,"Sylvain Dupuisstraat",31,,,,,
721873,"KNOKKE-HEIST - FH06","BUILDING template",2759412,,2759412,"Sylvain Dupuisstraat",33,,,,,
721874,"KNOKKE-HEIST - FH06","BUILDING template",2759417,,2759417,"Sylvain Dupuisstraat",37,,,,,
721875,"KNOKKE-HEIST - FH06","BUILDING template",2759423,,2759423,"Sylvain Dupuisstraat",43,,,,,
