OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
323802,"HASSELT - FH05","BUILDING template",2407163,,2407163,"Anne Frankplein",1,,,,,Y
323804,"HASSELT - FH05","BUILDING template",2407166,,2407166,"Anne Frankplein",3,,,,,Y
323805,"HASSELT - FH05","BUILDING template",2407169,,2407169,"Anne Frankplein",4,,,,,Y
323806,"HASSELT - FH05","BUILDING template",2407170,,2407170,"Anne Frankplein",5,,,,,Y
323807,"HASSELT - FH05","BUILDING template",2407172,,2407172,"Anne Frankplein",6,,,,,Y
323808,"HASSELT - FH05","BUILDING template",3937179,,3937179,"Anne Frankplein",7,,,,,Y
323809,"HASSELT - FH05","BUILDING template",2407173,,2407173,"Anne Frankplein",8,,,,,Y
323810,"HASSELT - FH05","BUILDING template",2407175,,2407175,"Anne Frankplein",9,,,,,Y
323811,"HASSELT - FH05","BUILDING template",2407176,,2407176,"Anne Frankplein",10,,,,,Y
323812,"HASSELT - FH05","BUILDING template",1323149,,1323149,"Anne Frankplein",11,,,,,Y
323813,"HASSELT - FH05","BUILDING template",2407181,,2407181,"Anne Frankplein",12,,,,,Y
323814,"HASSELT - FH05","BUILDING template",2407182,,2407182,"Anne Frankplein",13,,,,,Y
323815,"HASSELT - FH05","BUILDING template",2407184,,2407184,"Anne Frankplein",14,,,,,Y
323816,"HASSELT - FH05","BUILDING template",2407186,,2407186,"Anne Frankplein",15,,,,,Y
323817,"HASSELT - FH05","BUILDING template",2407189,,2407189,"Anne Frankplein",16,,,,,Y
323818,"HASSELT - FH05","BUILDING template",2407191,,2407191,"Anne Frankplein",17,,,,,Y
323819,"HASSELT - FH05","BUILDING template",2412553,,2412553,Danielsstraat,1,,,,,Y
323820,"HASSELT - FH05","BUILDING template",2412555,,2412555,Danielsstraat,2,,,,,Y
323821,"HASSELT - FH05","BUILDING template",328547,,328547,Danielsstraat,3,,,,,Y
323823,"HASSELT - FH05","BUILDING template",2412560,,2412560,Danielsstraat,7,,,,,Y
323824,"HASSELT - FH05","BUILDING template",2412563,,2412563,Danielsstraat,8,,,,,Y
323825,"HASSELT - FH05","BUILDING template",2412565,,2412565,Danielsstraat,9,,,,,Y
323826,"HASSELT - FH05","BUILDING template",2412568,,2412568,Danielsstraat,11,,,,,Y
323827,"HASSELT - FH05","BUILDING template",328548,,328548,Danielsstraat,12,,,,,Y
323828,"HASSELT - FH05","BUILDING template",2412572,,2412572,Danielsstraat,13,,,,,Y
323829,"HASSELT - FH05","BUILDING template",2412574,,2412574,Danielsstraat,14,,,,,Y
323830,"HASSELT - FH05","BUILDING template",4201644,,4201644,Danielsstraat,15,,,,,Y
323831,"HASSELT - FH05","BUILDING template",2412575,,2412575,Danielsstraat,16,,,,,Y
323832,"HASSELT - FH05","BUILDING template",2412577,,2412577,Danielsstraat,17,,,,,Y
323833,"HASSELT - FH05","BUILDING template",2412580,,2412580,Danielsstraat,18,,,,,Y
323834,"HASSELT - FH05","BUILDING template",2412582,,2412582,Danielsstraat,19,,,,,Y
323835,"HASSELT - FH05","BUILDING template",328549,,328549,Danielsstraat,21,,,,,Y
323836,"HASSELT - FH05","BUILDING template",4182542,,4182542,Danielsstraat,22,,,,,Y
323837,"HASSELT - FH05","BUILDING template",2412585,,2412585,Danielsstraat,23,,,,,Y
323838,"HASSELT - FH05","BUILDING template",2412588,,2412588,Danielsstraat,24,,,,,Y
323839,"HASSELT - FH05","BUILDING template",328551,,328551,Danielsstraat,25,,,,,Y
323840,"HASSELT - FH05","BUILDING template",328550,,328550,Danielsstraat,26,,,,,Y
323841,"HASSELT - FH05","BUILDING template",2412591,,2412591,Danielsstraat,27,,,,,Y
323842,"HASSELT - FH05","BUILDING template",2412594,,2412594,Danielsstraat,29,,,,,Y
323843,"HASSELT - FH05","BUILDING template",2412597,,2412597,Danielsstraat,31,,,,,Y
323844,"HASSELT - FH05","BUILDING template",2405870,,2405870,"Gouverneur Roppesingel",131,,,,,Y
