OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
750482,"ANTWERPEN-WEST - FH08","BUILDING template",12593,,12593,"Theodoor Van Rijswijckplaats",3,,,,,
750483,"ANTWERPEN-WEST - FH08","BUILDING template",12597,,12597,Aalmoezenierstraat,1,,,,,
750484,"ANTWERPEN-WEST - FH08","BUILDING template",12641,,12641,Nationalestraat,55,,,,,
750485,"ANTWERPEN-WEST - FH08","BUILDING template",1297934,,1297934,Nationalestraat,111,,,,,
750486,"ANTWERPEN-WEST - FH08","BUILDING template",1319337,,1319337,Aalmoezenierstraat,60,,,,,
750487,"ANTWERPEN-WEST - FH08","BUILDING template",1353278,,1353278,Nationalestraat,131,,,,,
750488,"ANTWERPEN-WEST - FH08","BUILDING template",1408016,,1408016,Nationalestraat,123,,,,,
750489,"ANTWERPEN-WEST - FH08","BUILDING template",1498054,,1498054,Aalmoezenierstraat,49,,,,,
750490,"ANTWERPEN-WEST - FH08","BUILDING template",1732159,,1732159,Aalmoezenierstraat,3,,,,,
750491,"ANTWERPEN-WEST - FH08","BUILDING template",1732160,,1732160,Aalmoezenierstraat,3,A,,,,
750492,"ANTWERPEN-WEST - FH08","BUILDING template",1732161,,1732161,Aalmoezenierstraat,4,,,,,
750493,"ANTWERPEN-WEST - FH08","BUILDING template",1732162,,1732162,Aalmoezenierstraat,5,,,,,
750494,"ANTWERPEN-WEST - FH08","BUILDING template",1732163,,1732163,Aalmoezenierstraat,6,,,,,
750495,"ANTWERPEN-WEST - FH08","BUILDING template",1732164,,1732164,Aalmoezenierstraat,8,,,,,
750496,"ANTWERPEN-WEST - FH08","BUILDING template",1732168,,1732168,Aalmoezenierstraat,17,,,,,
750497,"ANTWERPEN-WEST - FH08","BUILDING template",1732169,,1732169,Aalmoezenierstraat,20,,,,,
750498,"ANTWERPEN-WEST - FH08","BUILDING template",1732170,,1732170,Aalmoezenierstraat,25,,,,,
750499,"ANTWERPEN-WEST - FH08","BUILDING template",1732171,,1732171,Aalmoezenierstraat,27,,,,,
750500,"ANTWERPEN-WEST - FH08","BUILDING template",1732172,,1732172,Aalmoezenierstraat,28,,,,,
750501,"ANTWERPEN-WEST - FH08","BUILDING template",1732173,,1732173,Aalmoezenierstraat,31,,,,,
750502,"ANTWERPEN-WEST - FH08","BUILDING template",1732174,,1732174,Aalmoezenierstraat,32,,,,,
750503,"ANTWERPEN-WEST - FH08","BUILDING template",1732175,,1732175,Aalmoezenierstraat,33,,,,,
750504,"ANTWERPEN-WEST - FH08","BUILDING template",1732176,,1732176,Aalmoezenierstraat,36,,,,,
750505,"ANTWERPEN-WEST - FH08","BUILDING template",1732177,,1732177,Aalmoezenierstraat,40,,,,,
750506,"ANTWERPEN-WEST - FH08","BUILDING template",1732179,,1732179,Aalmoezenierstraat,42,,,,,
750507,"ANTWERPEN-WEST - FH08","BUILDING template",1732180,,1732180,Aalmoezenierstraat,43,,,,,
750508,"ANTWERPEN-WEST - FH08","BUILDING template",1732186,,1732186,Aalmoezenierstraat,50,,,,,
750509,"ANTWERPEN-WEST - FH08","BUILDING template",1732187,,1732187,Aalmoezenierstraat,53,,,,,
750510,"ANTWERPEN-WEST - FH08","BUILDING template",1732188,,1732188,Aalmoezenierstraat,54,,,,,
750511,"ANTWERPEN-WEST - FH08","BUILDING template",1732189,,1732189,Aalmoezenierstraat,56,,,,,
750512,"ANTWERPEN-WEST - FH08","BUILDING template",1732190,,1732190,Aalmoezenierstraat,59,,,,,
750513,"ANTWERPEN-WEST - FH08","BUILDING template",1732191,,1732191,Aalmoezenierstraat,61,,,,,
750514,"ANTWERPEN-WEST - FH08","BUILDING template",1732194,,1732194,Aalmoezenierstraat,65,,,,,
750515,"ANTWERPEN-WEST - FH08","BUILDING template",1732195,,1732195,Aalmoezenierstraat,67,,,,,
750516,"ANTWERPEN-WEST - FH08","BUILDING template",1732196,,1732196,Aalmoezenierstraat,68,,,,,
750517,"ANTWERPEN-WEST - FH08","BUILDING template",1732197,,1732197,Aalmoezenierstraat,69,,,,,
750518,"ANTWERPEN-WEST - FH08","BUILDING template",1732199,,1732199,Aalmoezenierstraat,71,,,,,
750519,"ANTWERPEN-WEST - FH08","BUILDING template",1732201,,1732201,Aalmoezenierstraat,73,,,,,
750520,"ANTWERPEN-WEST - FH08","BUILDING template",1732202,,1732202,Aalmoezenierstraat,75,,,,,
750521,"ANTWERPEN-WEST - FH08","BUILDING template",1732203,,1732203,Aalmoezenierstraat,77,,,,,
750522,"ANTWERPEN-WEST - FH08","BUILDING template",1732204,,1732204,Aalmoezenierstraat,78,,,,,
750523,"ANTWERPEN-WEST - FH08","BUILDING template",1732206,,1732206,Aalmoezenierstraat,80,,,,,
750524,"ANTWERPEN-WEST - FH08","BUILDING template",1735336,,1735336,Sint-Antoniusstraat,3,,,,,
750525,"ANTWERPEN-WEST - FH08","BUILDING template",1735337,,1735337,Sint-Antoniusstraat,4,,,,,
750526,"ANTWERPEN-WEST - FH08","BUILDING template",1735338,,1735338,Sint-Antoniusstraat,6,,,,,
750527,"ANTWERPEN-WEST - FH08","BUILDING template",1735339,,1735339,Sint-Antoniusstraat,7,,,,,
750528,"ANTWERPEN-WEST - FH08","BUILDING template",1735340,,1735340,Sint-Antoniusstraat,8,,,,,
750529,"ANTWERPEN-WEST - FH08","BUILDING template",1735341,,1735341,Sint-Antoniusstraat,9,,,,,
750530,"ANTWERPEN-WEST - FH08","BUILDING template",1735342,,1735342,Sint-Antoniusstraat,10,,,,,
750531,"ANTWERPEN-WEST - FH08","BUILDING template",1735343,,1735343,Sint-Antoniusstraat,11,,,,,
750532,"ANTWERPEN-WEST - FH08","BUILDING template",1735347,,1735347,Sint-Antoniusstraat,16,,,,,
750533,"ANTWERPEN-WEST - FH08","BUILDING template",1735348,,1735348,Sint-Antoniusstraat,18,,,,,
750534,"ANTWERPEN-WEST - FH08","BUILDING template",1735352,,1735352,Sint-Antoniusstraat,22,,,,,
