OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
137950,"KNOKKE - FH01","BUILDING template",84723,,84723,"Edward Verheyestraat",37,,,,,
137963,"KNOKKE - FH01","BUILDING template",3939659,,3939659,"Edward Verheyestraat",63,,,,,
139069,"KNOKKE - FH01","BUILDING template",333498,,333498,"Maurice Lippensplein",3,,,,,
139070,"KNOKKE - FH01","BUILDING template",2763409,,2763409,"Maurice Lippensplein",4,,,,,
139071,"KNOKKE - FH01","BUILDING template",2763410,,2763410,"Maurice Lippensplein",5,,,,,
139076,"KNOKKE - FH01","BUILDING template",2763420,,2763420,"Maurice Lippensplein",14,,,,,
139174,"KNOKKE - FH01","BUILDING template",333504,,333504,Natienlaan,17,,,,,Y
139176,"KNOKKE - FH01","BUILDING template",2763917,,2763917,Natienlaan,19,,,,,Y
139178,"KNOKKE - FH01","BUILDING template",2763919,,2763919,Natienlaan,21,,,,,Y
139179,"KNOKKE - FH01","BUILDING template",2763920,,2763920,Natienlaan,23,,,,,Y
139181,"KNOKKE - FH01","BUILDING template",2763922,,2763922,Natienlaan,25,,,,,Y
139183,"KNOKKE - FH01","BUILDING template",2763923,,2763923,Natienlaan,27,,,,,Y
139186,"KNOKKE - FH01","BUILDING template",84487,,84487,Natienlaan,31,,,,,Y
139190,"KNOKKE - FH01","BUILDING template",84479,,84479,Natienlaan,35,,,,,Y
139192,"KNOKKE - FH01","BUILDING template",84481,,84481,Natienlaan,37,,,,,Y
139200,"KNOKKE - FH01","BUILDING template",2763941,,2763941,Natienlaan,47,,,,,Y
139203,"KNOKKE - FH01","BUILDING template",2763945,,2763945,Natienlaan,51,,,,,Y
139209,"KNOKKE - FH01","BUILDING template",2763949,,2763949,Natienlaan,59,,,,,Y
139213,"KNOKKE - FH01","BUILDING template",2763955,,2763955,Natienlaan,65,,,,,Y
139217,"KNOKKE - FH01","BUILDING template",84466,,84466,Natienlaan,73,,,,,Y
139220,"KNOKKE - FH01","BUILDING template",84744,,84744,Nieuwstraat,2,,,,,
139221,"KNOKKE - FH01","BUILDING template",84743,,84743,Nieuwstraat,3,,,,,
139222,"KNOKKE - FH01","BUILDING template",84742,,84742,Nieuwstraat,4,,,,,
139223,"KNOKKE - FH01","BUILDING template",2764346,,2764346,Nieuwstraat,5,,,,,
139224,"KNOKKE - FH01","BUILDING template",2764348,,2764348,Nieuwstraat,6,,,,,
139229,"KNOKKE - FH01","BUILDING template",84740,,84740,Nieuwstraat,13,,,,,
139329,"KNOKKE - FH01","BUILDING template",5579521,,5579521,Nyckeesstraat,4,,,,,
139391,"KNOKKE - FH01","BUILDING template",2763899,,2763899,"Sebastiaan Nachtegaelestraat",12,,,,,
139434,"KNOKKE - FH01","BUILDING template",2766220,,2766220,Smedenstraat,3,,,,,
139436,"KNOKKE - FH01","BUILDING template",2766225,,2766225,Smedenstraat,5,,,,,
139438,"KNOKKE - FH01","BUILDING template",2766229,,2766229,Smedenstraat,7,,,,,
139441,"KNOKKE - FH01","BUILDING template",1358379,,1358379,Smedenstraat,10,,,,,
139455,"KNOKKE - FH01","BUILDING template",2766245,,2766245,Smedenstraat,28,,,,,
139456,"KNOKKE - FH01","BUILDING template",2766246,,2766246,Smedenstraat,29,,,,,
139461,"KNOKKE - FH01","BUILDING template",2766251,,2766251,Smedenstraat,34,,,,,
139468,"KNOKKE - FH01","BUILDING template",2766262,,2766262,Smedenstraat,41,,,,,
139470,"KNOKKE - FH01","BUILDING template",333463,,333463,Smedenstraat,43,,,,,
139497,"KNOKKE - FH01","BUILDING template",84734,,84734,Smedenstraat,75,,,,,
139513,"KNOKKE - FH01","BUILDING template",2766292,,2766292,Smedenstraat,91,,,,,
222531,"KNOKKE - FH01","BUILDING template",333465,,333465,Smedenstraat,26,,,,,
368094,"KNOKKE - FH01","BUILDING template",335946,,335946,Albertlaan,2,,MODIFY,,,
368095,"KNOKKE - FH01","BUILDING template",4347353,,4347353,Albertlaan,4,,MODIFY,,,
368096,"KNOKKE - FH01","BUILDING template",4347354,,4347354,Albertlaan,6,,MODIFY,,,
368097,"KNOKKE - FH01","BUILDING template",335947,,335947,Albertlaan,8,,MODIFY,,,
368098,"KNOKKE - FH01","BUILDING template",2757595,,2757595,Albertlaan,14,,,,,
368099,"KNOKKE - FH01","BUILDING template",2757596,,2757596,Albertlaan,16,,MODIFY,,,
