OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
114697,"ANTWERPEN-WEST - FH01","BUILDING template",1088922,,1088922,"Adriaan Brouwerstraat",5,,,,,Y
114698,"ANTWERPEN-WEST - FH01","BUILDING template",1781985,,1781985,"Adriaan Brouwerstraat",13,,,,,
114701,"ANTWERPEN-WEST - FH01","BUILDING template",1782029,,1782029,"Adriaan Brouwerstraat",21,,,,,Y
114702,"ANTWERPEN-WEST - FH01","BUILDING template",1782040,,1782040,"Adriaan Brouwerstraat",27,,,,,Y
114703,"ANTWERPEN-WEST - FH01","BUILDING template",1782047,,1782047,"Adriaan Brouwerstraat",29,,,,,Y
114704,"ANTWERPEN-WEST - FH01","BUILDING template",1782050,,1782050,"Adriaan Brouwerstraat",31,,,,,
114705,"ANTWERPEN-WEST - FH01","BUILDING template",182977,,182977,"Adriaan Brouwerstraat",33,,,,,
114706,"ANTWERPEN-WEST - FH01","BUILDING template",1735094,,1735094,Amsterdamstraat,16,,,,,Y
114707,"ANTWERPEN-WEST - FH01","BUILDING template",1735095,,1735095,Amsterdamstraat,18,,,,,Y
114708,"ANTWERPEN-WEST - FH01","BUILDING template",52537,,52537,Amsterdamstraat,21,,,,,
114709,"ANTWERPEN-WEST - FH01","BUILDING template",108082,,108082,Amsterdamstraat,22,,,,,
114710,"ANTWERPEN-WEST - FH01","BUILDING template",1735097,,1735097,Amsterdamstraat,23,,,,,
114711,"ANTWERPEN-WEST - FH01","BUILDING template",1735099,,1735099,Amsterdamstraat,27,,,,,
114712,"ANTWERPEN-WEST - FH01","BUILDING template",1128021,,1128021,Amsterdamstraat,28,,,,,
114713,"ANTWERPEN-WEST - FH01","BUILDING template",1128023,,1128023,Amsterdamstraat,30,,,,,
114714,"ANTWERPEN-WEST - FH01","BUILDING template",1735101,,1735101,Amsterdamstraat,31,,,,,
114715,"ANTWERPEN-WEST - FH01","BUILDING template",1128022,,1128022,Amsterdamstraat,32,,,,,
114717,"ANTWERPEN-WEST - FH01","BUILDING template",1735103,,1735103,Amsterdamstraat,34,,,,,Y
114718,"ANTWERPEN-WEST - FH01","BUILDING template",1735104,,1735104,Amsterdamstraat,35,,,,,
114719,"ANTWERPEN-WEST - FH01","BUILDING template",108085,,108085,Amsterdamstraat,36,,,,,Y
114720,"ANTWERPEN-WEST - FH01","BUILDING template",109084,,109084,Amsterdamstraat,37,,,,,
114721,"ANTWERPEN-WEST - FH01","BUILDING template",1735105,,1735105,Amsterdamstraat,39,,,,,Y
114722,"ANTWERPEN-WEST - FH01","BUILDING template",52539,,52539,Amsterdamstraat,41,,,,,Y
114723,"ANTWERPEN-WEST - FH01","BUILDING template",186520,,186520,Ankerrui,9,,,,,Y
114724,"ANTWERPEN-WEST - FH01","BUILDING template",4510642,,4510642,Ankerrui,15,,,,,Y
114726,"ANTWERPEN-WEST - FH01","BUILDING template",2008888,,2008888,"August Michielsstraat",4,,,,,Y
114727,"ANTWERPEN-WEST - FH01","BUILDING template",2008915,,2008915,"August Michielsstraat",6,,,,,
114729,"ANTWERPEN-WEST - FH01","BUILDING template",4145817,,4145817,"August Michielsstraat",16,,,,,
114730,"ANTWERPEN-WEST - FH01","BUILDING template",4506381,,4506381,"August Michielsstraat",17,,,,,Y
114732,"ANTWERPEN-WEST - FH01","BUILDING template",2009021,,2009021,"August Michielsstraat",22,,,,,
114733,"ANTWERPEN-WEST - FH01","BUILDING template",2009033,,2009033,"August Michielsstraat",23,,,,,
114734,"ANTWERPEN-WEST - FH01","BUILDING template",108275,,108275,"August Michielsstraat",24,,,,,
