OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
736189,"KNOKKE-HEIST - FH05","BUILDING template",1024244,,1024244,Duinviooltjesstraat,2,,,,,Y
736190,"KNOKKE-HEIST - FH05","BUILDING template",1148172,,1148172,Kustlaan,20,,,,,N
736191,"KNOKKE-HEIST - FH05","BUILDING template",1273698,,1273698,Duinviooltjesstraat,10,,,,,Y
736192,"KNOKKE-HEIST - FH05","BUILDING template",1297112,,1297112,"Van Bunnenlaan",57,,,,,Y
736193,"KNOKKE-HEIST - FH05","BUILDING template",13048,,13048,Kustlaan,30,,,,,Y
736194,"KNOKKE-HEIST - FH05","BUILDING template",13052,,13052,Ieperstraat,41,,,,,Y
736195,"KNOKKE-HEIST - FH05","BUILDING template",13066,,13066,Ieperstraat,10,,,,,Y
736196,"KNOKKE-HEIST - FH05","BUILDING template",1327495,,1327495,Diksmuidestraat,43,,,,,Y
736197,"KNOKKE-HEIST - FH05","BUILDING template",1327499,,1327499,Duinviooltjesstraat,31,,,,,Y
736198,"KNOKKE-HEIST - FH05","BUILDING template",1327500,,1327500,Dumortierlaan,66,,,,,Y
736199,"KNOKKE-HEIST - FH05","BUILDING template",1343714,,1343714,Diksmuidestraat,42,,,,,Y
736200,"KNOKKE-HEIST - FH05","BUILDING template",1360225,,1360225,"Van Bunnenlaan",5,,,,,Y
736201,"KNOKKE-HEIST - FH05","BUILDING template",1453096,,1453096,"Van Bunnenlaan",25,,,,,Y
736202,"KNOKKE-HEIST - FH05","BUILDING template",1488876,,1488876,Diksmuidestraat,37,,,,,Y
736203,"KNOKKE-HEIST - FH05","BUILDING template",2758098,,2758098,Bevrijdingslaan,3,,,,,Y
736204,"KNOKKE-HEIST - FH05","BUILDING template",2758482,,2758482,"Van Bunnenlaan",3,,,,,Y
736205,"KNOKKE-HEIST - FH05","BUILDING template",2758491,,2758491,"Van Bunnenlaan",9,,,,,Y
736206,"KNOKKE-HEIST - FH05","BUILDING template",2758494,,2758494,"Van Bunnenlaan",11,,,,,Y
736207,"KNOKKE-HEIST - FH05","BUILDING template",2758499,,2758499,"Van Bunnenlaan",15,,,,,Y
736208,"KNOKKE-HEIST - FH05","BUILDING template",2758503,,2758503,"Van Bunnenlaan",17,,,,,Y
736209,"KNOKKE-HEIST - FH05","BUILDING template",2758506,,2758506,"Van Bunnenlaan",19,,,,,Y
736210,"KNOKKE-HEIST - FH05","BUILDING template",2758510,,2758510,"Van Bunnenlaan",23,,,,,Y
736211,"KNOKKE-HEIST - FH05","BUILDING template",2758528,,2758528,"Van Bunnenlaan",44,,,,,Y
736212,"KNOKKE-HEIST - FH05","BUILDING template",2758531,,2758531,"Van Bunnenlaan",48,,,,,Y
736213,"KNOKKE-HEIST - FH05","BUILDING template",2758533,,2758533,"Van Bunnenlaan",49,,,,,Y
736214,"KNOKKE-HEIST - FH05","BUILDING template",2758534,,2758534,"Van Bunnenlaan",50,,,,,Y
736215,"KNOKKE-HEIST - FH05","BUILDING template",2758547,,2758547,"Van Bunnenlaan",60,,,,,Y
736216,"KNOKKE-HEIST - FH05","BUILDING template",2758549,,2758549,"Van Bunnenlaan",62,,,,,Y
736217,"KNOKKE-HEIST - FH05","BUILDING template",2758620,,2758620,"Winston Churchilllaan",3,,,,,N
736218,"KNOKKE-HEIST - FH05","BUILDING template",2758627,,2758627,"Winston Churchilllaan",11,,,,,Y
736219,"KNOKKE-HEIST - FH05","BUILDING template",2758629,,2758629,"Winston Churchilllaan",15,,,,,Y
736220,"KNOKKE-HEIST - FH05","BUILDING template",2758631,,2758631,"Winston Churchilllaan",21,,,,,Y
736221,"KNOKKE-HEIST - FH05","BUILDING template",2758634,,2758634,"Winston Churchilllaan",23,,,,,Y
736222,"KNOKKE-HEIST - FH05","BUILDING template",2758635,,2758635,"Winston Churchilllaan",25,,,,,Y
736223,"KNOKKE-HEIST - FH05","BUILDING template",2758640,,2758640,"Winston Churchilllaan",29,,,,,Y
736224,"KNOKKE-HEIST - FH05","BUILDING template",2758641,,2758641,"Winston Churchilllaan",31,,,,,Y
736225,"KNOKKE-HEIST - FH05","BUILDING template",2758642,,2758642,"Winston Churchilllaan",33,,,,,Y
