OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
86878,"EVERE - FH01","BUILDING template",726177,,726177,"Hugo Verrieststraat - Rue Hugo Verriest",30,,,,,
86879,"EVERE - FH01","BUILDING template",1621736,,1621736,"Hugo Verrieststraat - Rue Hugo Verriest",34,,,,,
86880,"EVERE - FH01","BUILDING template",4108148,,4108148,"Hugo Verrieststraat - Rue Hugo Verriest",36,,,,,
86881,"EVERE - FH01","BUILDING template",1621739,,1621739,"Hugo Verrieststraat - Rue Hugo Verriest",38,,,,,
86882,"EVERE - FH01","BUILDING template",726176,,726176,"Hugo Verrieststraat - Rue Hugo Verriest",40,,,,,
86883,"EVERE - FH01","BUILDING template",726182,,726182,"Léon Grosjeanlaan - Avenue Léon Grosjean",61,,,,,
86884,"EVERE - FH01","BUILDING template",1621773,,1621773,"Léon Grosjeanlaan - Avenue Léon Grosjean",63,,,,,
86885,"EVERE - FH01","BUILDING template",1621774,,1621774,"Léon Grosjeanlaan - Avenue Léon Grosjean",65,,,,,
86886,"EVERE - FH01","BUILDING template",1621775,,1621775,"Léon Grosjeanlaan - Avenue Léon Grosjean",67,,,,,
86887,"EVERE - FH01","BUILDING template",726183,,726183,"Léon Grosjeanlaan - Avenue Léon Grosjean",69,,,,,
86888,"EVERE - FH01","BUILDING template",726178,,726178,"Maquisstraat - Rue du Maquis",97,,,,,
86889,"EVERE - FH01","BUILDING template",1621037,,1621037,"Maquisstraat - Rue du Maquis",99,,,,,
86890,"EVERE - FH01","BUILDING template",1621039,,1621039,"Maquisstraat - Rue du Maquis",101,,,,,
86891,"EVERE - FH01","BUILDING template",1621041,,1621041,"Maquisstraat - Rue du Maquis",103,,,,,
86892,"EVERE - FH01","BUILDING template",1621043,,1621043,"Maquisstraat - Rue du Maquis",105,,,,,
86893,"EVERE - FH01","BUILDING template",1621045,,1621045,"Maquisstraat - Rue du Maquis",107,,,,,
