OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
767166,"ANTWERPEN-WEST - FH09","BUILDING template",1008473,,1008473,Tabakvest,91,,,,,
767167,"ANTWERPEN-WEST - FH09","BUILDING template",1008474,,1008474,Tabakvest,9,,,,,
767168,"ANTWERPEN-WEST - FH09","BUILDING template",1008475,,1008475,Tabakvest,3,,,,,
767169,"ANTWERPEN-WEST - FH09","BUILDING template",1008481,,1008481,Meistraat,1,,,,,
767170,"ANTWERPEN-WEST - FH09","BUILDING template",110420,,110420,Hopland,52,,,,,
767171,"ANTWERPEN-WEST - FH09","BUILDING template",1139905,,1139905,Sint-Jorispoort,32,,,,,
767172,"ANTWERPEN-WEST - FH09","BUILDING template",1139906,,1139906,Sint-Jorispoort,2,,,,,
767173,"ANTWERPEN-WEST - FH09","BUILDING template",1139908,,1139908,Mechelseplein,25,,,,,
767174,"ANTWERPEN-WEST - FH09","BUILDING template",1139909,,1139909,Mechelseplein,23,,,,,
767175,"ANTWERPEN-WEST - FH09","BUILDING template",1139911,,1139911,Mechelseplein,29,,,,,
767176,"ANTWERPEN-WEST - FH09","BUILDING template",1139921,,1139921,Schermersstraat,15,,,,,
767177,"ANTWERPEN-WEST - FH09","BUILDING template",1139937,,1139937,Mechelseplein,21,,,,,
767178,"ANTWERPEN-WEST - FH09","BUILDING template",11946,,11946,Stoopstraat,1,,,,,
767179,"ANTWERPEN-WEST - FH09","BUILDING template",11956,,11956,Frankrijklei,86,,,,,
767180,"ANTWERPEN-WEST - FH09","BUILDING template",11962,,11962,Blauwtorenplein,10,,,,,
767181,"ANTWERPEN-WEST - FH09","BUILDING template",12603,,12603,Orgelstraat,7,,,,,
767182,"ANTWERPEN-WEST - FH09","BUILDING template",12627,,12627,Huidevettersstraat,53,,,,,
767183,"ANTWERPEN-WEST - FH09","BUILDING template",12629,,12629,Arenbergstraat,40,,,,,
767184,"ANTWERPEN-WEST - FH09","BUILDING template",1298909,,1298909,Schuttershofstraat,38,,,,,
767185,"ANTWERPEN-WEST - FH09","BUILDING template",1313434,,1313434,Tabakvest,27,,,,,
767186,"ANTWERPEN-WEST - FH09","BUILDING template",1317360,,1317360,Hopland,46,,,,,
767187,"ANTWERPEN-WEST - FH09","BUILDING template",1334889,,1334889,Sint-Jorispoort,10,,,,,
767188,"ANTWERPEN-WEST - FH09","BUILDING template",1351640,,1351640,Tabakvest,28,,,,,
767189,"ANTWERPEN-WEST - FH09","BUILDING template",137679,,137679,Frankrijklei,90,,,,,
767190,"ANTWERPEN-WEST - FH09","BUILDING template",137680,,137680,Frankrijklei,82,,,,,
767191,"ANTWERPEN-WEST - FH09","BUILDING template",137681,,137681,Frankrijklei,80,,,,,
767192,"ANTWERPEN-WEST - FH09","BUILDING template",137684,,137684,Frankrijklei,88,,,,,
767193,"ANTWERPEN-WEST - FH09","BUILDING template",137685,,137685,Frankrijklei,86,A,,,,
767194,"ANTWERPEN-WEST - FH09","BUILDING template",137686,,137686,Frankrijklei,84,,,,,
767195,"ANTWERPEN-WEST - FH09","BUILDING template",137687,,137687,Frankrijklei,78,,,,,
767196,"ANTWERPEN-WEST - FH09","BUILDING template",137689,,137689,Frankrijklei,72,,,,,
767197,"ANTWERPEN-WEST - FH09","BUILDING template",137973,,137973,Tabakvest,73,,,,,
767198,"ANTWERPEN-WEST - FH09","BUILDING template",137974,,137974,Tabakvest,104,,,,,
767199,"ANTWERPEN-WEST - FH09","BUILDING template",137976,,137976,Bourlastraat,7,,,,,
767200,"ANTWERPEN-WEST - FH09","BUILDING template",137977,,137977,Bourlastraat,9,,,,,
767201,"ANTWERPEN-WEST - FH09","BUILDING template",137978,,137978,Bourlastraat,13,,,,,
767202,"ANTWERPEN-WEST - FH09","BUILDING template",137979,,137979,Bourlastraat,19,,,,,
767203,"ANTWERPEN-WEST - FH09","BUILDING template",137986,,137986,Oudevaartplaats,76,,,,,
767204,"ANTWERPEN-WEST - FH09","BUILDING template",137988,,137988,Blauwtorenplein,2,,,,,
767205,"ANTWERPEN-WEST - FH09","BUILDING template",137989,,137989,Frankrijklei,164,,,,,
767206,"ANTWERPEN-WEST - FH09","BUILDING template",138241,,138241,Lammekensraamveld,2,,,,,
767207,"ANTWERPEN-WEST - FH09","BUILDING template",138242,,138242,Lammekensraamveld,4,,,,,
767208,"ANTWERPEN-WEST - FH09","BUILDING template",138243,,138243,Lammekensraamveld,6,,,,,
767209,"ANTWERPEN-WEST - FH09","BUILDING template",138244,,138244,Meistraat,21,,,,,
767210,"ANTWERPEN-WEST - FH09","BUILDING template",138337,,138337,Tabakvest,2,,,,,
767211,"ANTWERPEN-WEST - FH09","BUILDING template",138338,,138338,Tabakvest,30,,,,,
767212,"ANTWERPEN-WEST - FH09","BUILDING template",138339,,138339,Tabakvest,22,,,,,
767213,"ANTWERPEN-WEST - FH09","BUILDING template",138340,,138340,Tabakvest,42,,,,,
767214,"ANTWERPEN-WEST - FH09","BUILDING template",138341,,138341,"Van Cuyckstraat",2,,,,,
767215,"ANTWERPEN-WEST - FH09","BUILDING template",138342,,138342,Langegang,12,,,,,
767216,"ANTWERPEN-WEST - FH09","BUILDING template",138343,,138343,Langegang,14,,,,,
767217,"ANTWERPEN-WEST - FH09","BUILDING template",138345,,138345,Hopland,32,,,,,
767218,"ANTWERPEN-WEST - FH09","BUILDING template",138351,,138351,Tabakvest,56,,,,,
767219,"ANTWERPEN-WEST - FH09","BUILDING template",1479167,,1479167,Tabakvest,4,,,,,
767220,"ANTWERPEN-WEST - FH09","BUILDING template",1489809,,1489809,Hopland,48,,,,,
767221,"ANTWERPEN-WEST - FH09","BUILDING template",1506990,,1506990,Nieuwstad,12,,,,,
767222,"ANTWERPEN-WEST - FH09","BUILDING template",1508534,,1508534,Tabakvest,55,,,,,
767223,"ANTWERPEN-WEST - FH09","BUILDING template",1508535,,1508535,Tabakvest,59,,,,,
767224,"ANTWERPEN-WEST - FH09","BUILDING template",1736221,,1736221,Arenbergstraat,1,A,,,,
767225,"ANTWERPEN-WEST - FH09","BUILDING template",1736222,,1736222,Arenbergstraat,1,B,,,,
767226,"ANTWERPEN-WEST - FH09","BUILDING template",1736224,,1736224,Arenbergstraat,3,,,,,
767227,"ANTWERPEN-WEST - FH09","BUILDING template",1736225,,1736225,Arenbergstraat,4,,,,,
767228,"ANTWERPEN-WEST - FH09","BUILDING template",1736226,,1736226,Arenbergstraat,6,,,,,
767229,"ANTWERPEN-WEST - FH09","BUILDING template",1736228,,1736228,Arenbergstraat,10,,,,,
767230,"ANTWERPEN-WEST - FH09","BUILDING template",1736231,,1736231,Arenbergstraat,13,,,,,
767231,"ANTWERPEN-WEST - FH09","BUILDING template",1736232,,1736232,Arenbergstraat,15,,,,,
767232,"ANTWERPEN-WEST - FH09","BUILDING template",1736233,,1736233,Arenbergstraat,17,,,,,
767233,"ANTWERPEN-WEST - FH09","BUILDING template",1736234,,1736234,Arenbergstraat,23,,,,,
767234,"ANTWERPEN-WEST - FH09","BUILDING template",1736396,,1736396,Armeduivelstraat,3,,,,,
767235,"ANTWERPEN-WEST - FH09","BUILDING template",1736397,,1736397,Armeduivelstraat,7,,,,,
767236,"ANTWERPEN-WEST - FH09","BUILDING template",1736398,,1736398,Armeduivelstraat,9,,,,,
767237,"ANTWERPEN-WEST - FH09","BUILDING template",1773177,,1773177,Bourlastraat,3,,,,,
767238,"ANTWERPEN-WEST - FH09","BUILDING template",1773210,,1773210,Bourlastraat,5,,,,,
767239,"ANTWERPEN-WEST - FH09","BUILDING template",1773251,,1773251,Bourlastraat,17,,,,,
767240,"ANTWERPEN-WEST - FH09","BUILDING template",1803179,,1803179,Komedieplaats,5,,,,,
767241,"ANTWERPEN-WEST - FH09","BUILDING template",1803183,,1803183,Komedieplaats,6,,,,,
767242,"ANTWERPEN-WEST - FH09","BUILDING template",1803187,,1803187,Komedieplaats,7,,,,,
767243,"ANTWERPEN-WEST - FH09","BUILDING template",1803210,,1803210,Komedieplaats,10,,,,,
767244,"ANTWERPEN-WEST - FH09","BUILDING template",1803212,,1803212,Komedieplaats,12,,,,,
767245,"ANTWERPEN-WEST - FH09","BUILDING template",1803223,,1803223,Komedieplaats,14,,,,,
