OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
379672,"ANTWERPEN-WEST - FH06","BUILDING template",721,,721,Eiermarkt,20,,,,,Y
379673,"ANTWERPEN-WEST - FH06","BUILDING template",12599,,12599,Schoenmarkt,2,,,,,Y
379674,"ANTWERPEN-WEST - FH06","BUILDING template",12601,,12601,Lombardenstraat,2,,,,,Y
379675,"ANTWERPEN-WEST - FH06","BUILDING template",12605,,12605,Vleminckveld,6,,,,,Y
379676,"ANTWERPEN-WEST - FH06","BUILDING template",12607,,12607,Mechelseplein,6,,,,,Y
379677,"ANTWERPEN-WEST - FH06","BUILDING template",12633,,12633,Oudaan,32,,,,,Y
379678,"ANTWERPEN-WEST - FH06","BUILDING template",12649,,12649,Eiermarkt,31,,,,,Y
379680,"ANTWERPEN-WEST - FH06","BUILDING template",49247,,49247,Groenplaats,43,,,,,Y
379681,"ANTWERPEN-WEST - FH06","BUILDING template",49251,,49251,Schrijnwerkersstraat,22,,,,,Y
379682,"ANTWERPEN-WEST - FH06","BUILDING template",49252,,49252,Schrijnwerkersstraat,4,,,,,Y
379683,"ANTWERPEN-WEST - FH06","BUILDING template",49253,,49253,Schoenmarkt,12,,,,,Y
379684,"ANTWERPEN-WEST - FH06","BUILDING template",49254,,49254,Schoenmarkt,10,,,,,Y
379685,"ANTWERPEN-WEST - FH06","BUILDING template",49255,,49255,Schoenmarkt,20,,,,,Y
379686,"ANTWERPEN-WEST - FH06","BUILDING template",49256,,49256,Meirbrug,2,,,,,Y
379687,"ANTWERPEN-WEST - FH06","BUILDING template",49257,,49257,Meirbrug,4,,,,,Y
379688,"ANTWERPEN-WEST - FH06","BUILDING template",54870,,54870,Lombardenvest,34,,,,,Y
379689,"ANTWERPEN-WEST - FH06","BUILDING template",54874,,54874,Lombardenvest,2,,,,,Y
379691,"ANTWERPEN-WEST - FH06","BUILDING template",54876,,54876,Lombardenvest,80,,,,,Y
379692,"ANTWERPEN-WEST - FH06","BUILDING template",54877,,54877,Lombardenvest,20,,,,,Y
379693,"ANTWERPEN-WEST - FH06","BUILDING template",54878,,54878,Lombardenvest,24,,,,,Y
379694,"ANTWERPEN-WEST - FH06","BUILDING template",54879,,54879,Lombardenvest,64,,,,,Y
379695,"ANTWERPEN-WEST - FH06","BUILDING template",54880,,54880,Lombardenvest,54,,,,,Y
379696,"ANTWERPEN-WEST - FH06","BUILDING template",54881,,54881,Lombardenvest,66,,,,,Y
379697,"ANTWERPEN-WEST - FH06","BUILDING template",54882,,54882,Lombardenvest,68,,,,,Y
379698,"ANTWERPEN-WEST - FH06","BUILDING template",54883,,54883,Lombardenvest,62,,,,,Y
379699,"ANTWERPEN-WEST - FH06","BUILDING template",54884,,54884,Lombardenvest,58,,,,,Y
379700,"ANTWERPEN-WEST - FH06","BUILDING template",54886,,54886,Lombardenvest,74,,,,,Y
379701,"ANTWERPEN-WEST - FH06","BUILDING template",54887,,54887,Lombardenvest,60,,,,,Y
379702,"ANTWERPEN-WEST - FH06","BUILDING template",54888,,54888,Lombardenvest,52,,,,,Y
379703,"ANTWERPEN-WEST - FH06","BUILDING template",54889,,54889,Kammenstraat,57,,,,,Y
379704,"ANTWERPEN-WEST - FH06","BUILDING template",54890,,54890,Kammenstraat,55,,,,,Y
379705,"ANTWERPEN-WEST - FH06","BUILDING template",54891,,54891,Kammenstraat,19,,,,,Y
379706,"ANTWERPEN-WEST - FH06","BUILDING template",54892,,54892,Kammenstraat,21,,,,,Y
379707,"ANTWERPEN-WEST - FH06","BUILDING template",54893,,54893,Kammenstraat,67,,,,,Y
379708,"ANTWERPEN-WEST - FH06","BUILDING template",54894,,54894,"Korte Gasthuisstraat",2,,,,,Y
379709,"ANTWERPEN-WEST - FH06","BUILDING template",54895,,54895,"Korte Gasthuisstraat",34,,,,,Y
379710,"ANTWERPEN-WEST - FH06","BUILDING template",54896,,54896,"Korte Gasthuisstraat",24,,,,,Y
379711,"ANTWERPEN-WEST - FH06","BUILDING template",54897,,54897,Everdijstraat,53,,,,,Y
379712,"ANTWERPEN-WEST - FH06","BUILDING template",54899,,54899,Everdijstraat,23,,,,,Y
379713,"ANTWERPEN-WEST - FH06","BUILDING template",54901,,54901,Everdijstraat,11,,,,,Y
379714,"ANTWERPEN-WEST - FH06","BUILDING template",54902,,54902,Everdijstraat,30,,,,,Y
379715,"ANTWERPEN-WEST - FH06","BUILDING template",54903,,54903,Everdijstraat,7,,,,,Y
379716,"ANTWERPEN-WEST - FH06","BUILDING template",54904,,54904,Everdijstraat,1,,,,,Y
379717,"ANTWERPEN-WEST - FH06","BUILDING template",55285,,55285,"Lange Gasthuisstraat",8,,,,,Y
379718,"ANTWERPEN-WEST - FH06","BUILDING template",55287,,55287,Rosier,25,,,,,Y
379719,"ANTWERPEN-WEST - FH06","BUILDING template",55288,,55288,Rosier,23,,,,,Y
379720,"ANTWERPEN-WEST - FH06","BUILDING template",55290,,55290,Rosier,17,,,,,Y
379721,"ANTWERPEN-WEST - FH06","BUILDING template",55291,,55291,Rosier,47,,,,,Y
379722,"ANTWERPEN-WEST - FH06","BUILDING template",55292,,55292,Rosier,1,,,,,Y
379723,"ANTWERPEN-WEST - FH06","BUILDING template",55294,,55294,Vleminckveld,8,,,,,Y
379724,"ANTWERPEN-WEST - FH06","BUILDING template",55296,,55296,Vleminckveld,60,,,,,Y
379726,"ANTWERPEN-WEST - FH06","BUILDING template",55298,,55298,Vleminckveld,43,,,,,Y
379728,"ANTWERPEN-WEST - FH06","BUILDING template",55309,,55309,Oudaan,14,,,,,Y
379729,"ANTWERPEN-WEST - FH06","BUILDING template",55310,,55310,Oudaan,2,,,,,Y
