OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
853658,"KNOKKE-HEIST - FH10","BUILDING template",1024209,,1024209,Krokussenpad,2,,,,,
853659,"KNOKKE-HEIST - FH10","BUILDING template",1024210,,1024210,Kinderpad,6,,,,,
853660,"KNOKKE-HEIST - FH10","BUILDING template",1311040,,1311040,Engelsestraat,39,,,,,
853661,"KNOKKE-HEIST - FH10","BUILDING template",1311041,,1311041,Engelsestraat,41,,,,,
853662,"KNOKKE-HEIST - FH10","BUILDING template",1322186,,1322186,Poststraat,22,,,,,
853663,"KNOKKE-HEIST - FH10","BUILDING template",1468793,,1468793,Duinendreef,23,,,,,
853664,"KNOKKE-HEIST - FH10","BUILDING template",1468819,,1468819,"Jozef Nellenslaan",18,,,,,
853665,"KNOKKE-HEIST - FH10","BUILDING template",2757326,,2757326,Ermitage,8,,,,,
853666,"KNOKKE-HEIST - FH10","BUILDING template",2757843,,2757843,Anemonenlaan,3,,,,,
853667,"KNOKKE-HEIST - FH10","BUILDING template",2757844,,2757844,Anemonenlaan,12,,,,,
853668,"KNOKKE-HEIST - FH10","BUILDING template",2757845,,2757845,Anemonenlaan,13,,,,,
853669,"KNOKKE-HEIST - FH10","BUILDING template",2758059,,2758059,Bergdreef,1,,,,,
853670,"KNOKKE-HEIST - FH10","BUILDING template",2758060,,2758060,Bergdreef,7,,,,,
853671,"KNOKKE-HEIST - FH10","BUILDING template",2758068,,2758068,Bergdreef,21,,,,,
853672,"KNOKKE-HEIST - FH10","BUILDING template",2758072,,2758072,Bergdreef,31,,,,,
853673,"KNOKKE-HEIST - FH10","BUILDING template",2758073,,2758073,Bergdreef,33,,,,,
853674,"KNOKKE-HEIST - FH10","BUILDING template",2758188,,2758188,Bocheldreef,4,,,,,
853675,"KNOKKE-HEIST - FH10","BUILDING template",2758189,,2758189,Bocheldreef,8,,,,,
853676,"KNOKKE-HEIST - FH10","BUILDING template",2758190,,2758190,Bocheldreef,13,,,,,
853677,"KNOKKE-HEIST - FH10","BUILDING template",2758419,,2758419,Brieshelling,5,,,,,
853678,"KNOKKE-HEIST - FH10","BUILDING template",2758582,,2758582,"Van Cailliedreef",3,,,,,
