OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
750482,"ANTWERPEN-WEST - FH08","BUILDING template",12593,,12593,"Theodoor Van Rijswijckplaats",3,,,,,Y
750483,"ANTWERPEN-WEST - FH08","BUILDING template",12597,,12597,Aalmoezenierstraat,1,,,,,Y
750484,"ANTWERPEN-WEST - FH08","BUILDING template",12641,,12641,Nationalestraat,55,,,,,Y
750485,"ANTWERPEN-WEST - FH08","BUILDING template",1297934,,1297934,Nationalestraat,111,,,,,Y
750486,"ANTWERPEN-WEST - FH08","BUILDING template",1319337,,1319337,Aalmoezenierstraat,60,,,,,Y
750487,"ANTWERPEN-WEST - FH08","BUILDING template",1353278,,1353278,Nationalestraat,131,,,,,Y
750488,"ANTWERPEN-WEST - FH08","BUILDING template",1408016,,1408016,Nationalestraat,123,,,,,Y
750489,"ANTWERPEN-WEST - FH08","BUILDING template",1498054,,1498054,Aalmoezenierstraat,49,,,,,Y
750490,"ANTWERPEN-WEST - FH08","BUILDING template",1732159,,1732159,Aalmoezenierstraat,3,,,,,Y
750491,"ANTWERPEN-WEST - FH08","BUILDING template",1732160,,1732160,Aalmoezenierstraat,3,A,,,,Y
750492,"ANTWERPEN-WEST - FH08","BUILDING template",1732161,,1732161,Aalmoezenierstraat,4,,,,,Y
750493,"ANTWERPEN-WEST - FH08","BUILDING template",1732162,,1732162,Aalmoezenierstraat,5,,,,,Y
750494,"ANTWERPEN-WEST - FH08","BUILDING template",1732163,,1732163,Aalmoezenierstraat,6,,,,,Y
750495,"ANTWERPEN-WEST - FH08","BUILDING template",1732164,,1732164,Aalmoezenierstraat,8,,,,,Y
750496,"ANTWERPEN-WEST - FH08","BUILDING template",1732168,,1732168,Aalmoezenierstraat,17,,,,,Y
750497,"ANTWERPEN-WEST - FH08","BUILDING template",1732169,,1732169,Aalmoezenierstraat,20,,,,,Y
750498,"ANTWERPEN-WEST - FH08","BUILDING template",1732170,,1732170,Aalmoezenierstraat,25,,,,,Y
750499,"ANTWERPEN-WEST - FH08","BUILDING template",1732171,,1732171,Aalmoezenierstraat,27,,,,,Y
750500,"ANTWERPEN-WEST - FH08","BUILDING template",1732172,,1732172,Aalmoezenierstraat,28,,,,,Y
750501,"ANTWERPEN-WEST - FH08","BUILDING template",1732173,,1732173,Aalmoezenierstraat,31,,,,,Y
750502,"ANTWERPEN-WEST - FH08","BUILDING template",1732174,,1732174,Aalmoezenierstraat,32,,,,,Y
750503,"ANTWERPEN-WEST - FH08","BUILDING template",1732175,,1732175,Aalmoezenierstraat,33,,,,,Y
750504,"ANTWERPEN-WEST - FH08","BUILDING template",1732176,,1732176,Aalmoezenierstraat,36,,,,,Y
750505,"ANTWERPEN-WEST - FH08","BUILDING template",1732177,,1732177,Aalmoezenierstraat,40,,,,,Y
750506,"ANTWERPEN-WEST - FH08","BUILDING template",1732179,,1732179,Aalmoezenierstraat,42,,,,,Y
750507,"ANTWERPEN-WEST - FH08","BUILDING template",1732180,,1732180,Aalmoezenierstraat,43,,,,,Y
750508,"ANTWERPEN-WEST - FH08","BUILDING template",1732186,,1732186,Aalmoezenierstraat,50,,,,,Y
750509,"ANTWERPEN-WEST - FH08","BUILDING template",1732187,,1732187,Aalmoezenierstraat,53,,,,,Y
750510,"ANTWERPEN-WEST - FH08","BUILDING template",1732188,,1732188,Aalmoezenierstraat,54,,,,,Y
750511,"ANTWERPEN-WEST - FH08","BUILDING template",1732189,,1732189,Aalmoezenierstraat,56,,,,,Y
750512,"ANTWERPEN-WEST - FH08","BUILDING template",1732190,,1732190,Aalmoezenierstraat,59,,,,,Y
750513,"ANTWERPEN-WEST - FH08","BUILDING template",1732191,,1732191,Aalmoezenierstraat,61,,,,,Y
750514,"ANTWERPEN-WEST - FH08","BUILDING template",1732194,,1732194,Aalmoezenierstraat,65,,,,,Y
750515,"ANTWERPEN-WEST - FH08","BUILDING template",1732195,,1732195,Aalmoezenierstraat,67,,,,,Y
750516,"ANTWERPEN-WEST - FH08","BUILDING template",1732196,,1732196,Aalmoezenierstraat,68,,,,,Y
750517,"ANTWERPEN-WEST - FH08","BUILDING template",1732197,,1732197,Aalmoezenierstraat,69,,,,,Y
750518,"ANTWERPEN-WEST - FH08","BUILDING template",1732199,,1732199,Aalmoezenierstraat,71,,,,,Y
750519,"ANTWERPEN-WEST - FH08","BUILDING template",1732201,,1732201,Aalmoezenierstraat,73,,,,,Y
750520,"ANTWERPEN-WEST - FH08","BUILDING template",1732202,,1732202,Aalmoezenierstraat,75,,,,,Y
750521,"ANTWERPEN-WEST - FH08","BUILDING template",1732203,,1732203,Aalmoezenierstraat,77,,,,,Y
750522,"ANTWERPEN-WEST - FH08","BUILDING template",1732204,,1732204,Aalmoezenierstraat,78,,,,,Y
750523,"ANTWERPEN-WEST - FH08","BUILDING template",1732206,,1732206,Aalmoezenierstraat,80,,,,,Y
750524,"ANTWERPEN-WEST - FH08","BUILDING template",1735336,,1735336,Sint-Antoniusstraat,3,,,,,Y
750525,"ANTWERPEN-WEST - FH08","BUILDING template",1735337,,1735337,Sint-Antoniusstraat,4,,,,,Y
750526,"ANTWERPEN-WEST - FH08","BUILDING template",1735338,,1735338,Sint-Antoniusstraat,6,,,,,Y
750527,"ANTWERPEN-WEST - FH08","BUILDING template",1735339,,1735339,Sint-Antoniusstraat,7,,,,,Y
750528,"ANTWERPEN-WEST - FH08","BUILDING template",1735340,,1735340,Sint-Antoniusstraat,8,,,,,Y
750529,"ANTWERPEN-WEST - FH08","BUILDING template",1735341,,1735341,Sint-Antoniusstraat,9,,,,,Y
750530,"ANTWERPEN-WEST - FH08","BUILDING template",1735342,,1735342,Sint-Antoniusstraat,10,,,,,Y
750531,"ANTWERPEN-WEST - FH08","BUILDING template",1735343,,1735343,Sint-Antoniusstraat,11,,,,,Y
750532,"ANTWERPEN-WEST - FH08","BUILDING template",1735347,,1735347,Sint-Antoniusstraat,16,,,,,Y
750533,"ANTWERPEN-WEST - FH08","BUILDING template",1735348,,1735348,Sint-Antoniusstraat,18,,,,,Y
750534,"ANTWERPEN-WEST - FH08","BUILDING template",1735352,,1735352,Sint-Antoniusstraat,22,,,,,Y
750535,"ANTWERPEN-WEST - FH08","BUILDING template",1735354,,1735354,Sint-Antoniusstraat,26,,,,,Y
750537,"ANTWERPEN-WEST - FH08","BUILDING template",1735356,,1735356,Sint-Antoniusstraat,35,,,,,Y
750538,"ANTWERPEN-WEST - FH08","BUILDING template",1735357,,1735357,Sint-Antoniusstraat,37,,,,,Y
750539,"ANTWERPEN-WEST - FH08","BUILDING template",1735359,,1735359,Sint-Antoniusstraat,43,,,,,Y
750540,"ANTWERPEN-WEST - FH08","BUILDING template",1735361,,1735361,Sint-Antoniusstraat,61,,,,,Y
750541,"ANTWERPEN-WEST - FH08","BUILDING template",1735362,,1735362,Sint-Antoniusstraat,66,,,,,Y
750542,"ANTWERPEN-WEST - FH08","BUILDING template",1735363,,1735363,Sint-Antoniusstraat,68,,,,,Y
750543,"ANTWERPEN-WEST - FH08","BUILDING template",1735364,,1735364,Sint-Antoniusstraat,70,,,,,Y
750544,"ANTWERPEN-WEST - FH08","BUILDING template",1735365,,1735365,Sint-Antoniusstraat,72,,,,,Y
750546,"ANTWERPEN-WEST - FH08","BUILDING template",1739658,,1739658,Begijnenstraat,8,,,,,Y
750547,"ANTWERPEN-WEST - FH08","BUILDING template",1739665,,1739665,Begijnenstraat,26,,,,,Y
750548,"ANTWERPEN-WEST - FH08","BUILDING template",1739675,,1739675,Begijnenstraat,58,,,,,Y
750549,"ANTWERPEN-WEST - FH08","BUILDING template",1739676,,1739676,Begijnenstraat,60,,,,,Y
750550,"ANTWERPEN-WEST - FH08","BUILDING template",1739678,,1739678,Begijnenstraat,62,,,,,Y
750551,"ANTWERPEN-WEST - FH08","BUILDING template",1739681,,1739681,Begijnenstraat,66,,,,,Y
750552,"ANTWERPEN-WEST - FH08","BUILDING template",1739682,,1739682,Begijnenstraat,72,,,,,Y
750553,"ANTWERPEN-WEST - FH08","BUILDING template",1752847,,1752847,Bogaardestraat,8,,,,,Y
750554,"ANTWERPEN-WEST - FH08","BUILDING template",1752859,,1752859,Bogaardestraat,14,,,,,Y
750557,"ANTWERPEN-WEST - FH08","BUILDING template",1752873,,1752873,Bogaardestraat,21,,,,,Y
750559,"ANTWERPEN-WEST - FH08","BUILDING template",1752894,,1752894,Bogaardestraat,29,,,,,Y
750560,"ANTWERPEN-WEST - FH08","BUILDING template",1752903,,1752903,Bogaardestraat,35,,,,,Y
750561,"ANTWERPEN-WEST - FH08","BUILDING template",1752910,,1752910,Bogaardestraat,37,,,,,Y
750562,"ANTWERPEN-WEST - FH08","BUILDING template",1752913,,1752913,Bogaardestraat,39,,,,,Y
750563,"ANTWERPEN-WEST - FH08","BUILDING template",1752923,,1752923,Bogaardestraat,41,,,,,Y
750564,"ANTWERPEN-WEST - FH08","BUILDING template",1752956,,1752956,Bogaardestraat,54,,,,,Y
