OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
532467,"ANTWERPEN-WEST - FH02","BUILDING template",11981,,11981,"Adriaan Brouwerstraat",24,,,,,Y
532468,"ANTWERPEN-WEST - FH02","BUILDING template",12585,,12585,Ambtmanstraat,2,,,,,Y
532469,"ANTWERPEN-WEST - FH02","BUILDING template",12621,,12621,Sint-Paulusplaats,1,,,,,Y
532470,"ANTWERPEN-WEST - FH02","BUILDING template",12623,,12623,Rouaansekaai,1,,,,,Y
532471,"ANTWERPEN-WEST - FH02","BUILDING template",12663,,12663,Ankerrui,16,,,,,Y
532472,"ANTWERPEN-WEST - FH02","BUILDING template",12693,,12693,Hessenbrug,2,,,,,Y
532473,"ANTWERPEN-WEST - FH02","BUILDING template",12717,,12717,Paardenmarkt,109,,,,,Y
532474,"ANTWERPEN-WEST - FH02","BUILDING template",12724,,12724,Oudeleeuwenrui,6,,,,,Y
532475,"ANTWERPEN-WEST - FH02","BUILDING template",12728,,12728,Brouwersvliet,33,,,,,Y
532477,"ANTWERPEN-WEST - FH02","BUILDING template",59155,,59155,Oudemansstraat,34,,,,,Y
532478,"ANTWERPEN-WEST - FH02","BUILDING template",59160,,59160,Oudemansstraat,1,,,,,Y
532479,"ANTWERPEN-WEST - FH02","BUILDING template",59162,,59162,Oudemansstraat,20,,,,,Y
532480,"ANTWERPEN-WEST - FH02","BUILDING template",59164,,59164,Oudemansstraat,31,,,,,Y
532483,"ANTWERPEN-WEST - FH02","BUILDING template",59178,,59178,Dries,22,,,,,Y
532484,"ANTWERPEN-WEST - FH02","BUILDING template",59179,,59179,Leguit,2,,,,,Y
532485,"ANTWERPEN-WEST - FH02","BUILDING template",59182,,59182,Sint-Pietersvliet,11,,,,,Y
532486,"ANTWERPEN-WEST - FH02","BUILDING template",59183,,59183,Sint-Pietersvliet,31,,,,,Y
532487,"ANTWERPEN-WEST - FH02","BUILDING template",59184,,59184,Sint-Pietersvliet,1,,,,,Y
532488,"ANTWERPEN-WEST - FH02","BUILDING template",59185,,59185,Sint-Pietersvliet,3,,,,,Y
532489,"ANTWERPEN-WEST - FH02","BUILDING template",59187,,59187,"Van Meterenkaai",4,,,,,Y
532490,"ANTWERPEN-WEST - FH02","BUILDING template",59189,,59189,"Lange Schipperskapelstraat",13,,,,,Y
532492,"ANTWERPEN-WEST - FH02","BUILDING template",59262,,59262,Rouaansekaai,4,,,,,Y
532493,"ANTWERPEN-WEST - FH02","BUILDING template",59290,,59290,Brouwersvliet,39,,,,,Y
532494,"ANTWERPEN-WEST - FH02","BUILDING template",59291,,59291,Brouwersvliet,37,,,,,Y
532495,"ANTWERPEN-WEST - FH02","BUILDING template",61789,,61789,Brouwersvliet,30,,,,,Y
532496,"ANTWERPEN-WEST - FH02","BUILDING template",61790,,61790,Brouwersvliet,10,,,,,Y
532497,"ANTWERPEN-WEST - FH02","BUILDING template",61791,,61791,Brouwersvliet,4,,,,,Y
532498,"ANTWERPEN-WEST - FH02","BUILDING template",61792,,61792,Brouwersvliet,2,,,,,Y
532499,"ANTWERPEN-WEST - FH02","BUILDING template",61793,,61793,Brouwersvliet,44,,,,,Y
532500,"ANTWERPEN-WEST - FH02","BUILDING template",61794,,61794,Brouwersvliet,24,,,,,Y
532501,"ANTWERPEN-WEST - FH02","BUILDING template",61795,,61795,Blauwbroekstraat,3,,,,,Y
532502,"ANTWERPEN-WEST - FH02","BUILDING template",61797,,61797,Falconplein,2,,,,,Y
532503,"ANTWERPEN-WEST - FH02","BUILDING template",61798,,61798,Falconplein,4,,,,,Y
532504,"ANTWERPEN-WEST - FH02","BUILDING template",61799,,61799,Schippersstraat,51,,,,,Y
532505,"ANTWERPEN-WEST - FH02","BUILDING template",61800,,61800,Schippersstraat,1,,,,,Y
532506,"ANTWERPEN-WEST - FH02","BUILDING template",61819,,61819,Boterhamstraat,2,,,,,Y
532507,"ANTWERPEN-WEST - FH02","BUILDING template",61820,,61820,Kaasbrug,1,,,,,Y
532508,"ANTWERPEN-WEST - FH02","BUILDING template",61821,,61821,Kaasbrug,7,,,,,Y
532509,"ANTWERPEN-WEST - FH02","BUILDING template",61822,,61822,Predikerinnenstraat,9,,,,,Y
532511,"ANTWERPEN-WEST - FH02","BUILDING template",61835,,61835,"Korte Noordstraat",1,,,,,Y
532512,"ANTWERPEN-WEST - FH02","BUILDING template",61837,,61837,Falconrui,2,,,,,Y
532513,"ANTWERPEN-WEST - FH02","BUILDING template",61838,,61838,Falconrui,44,,,,,Y
532514,"ANTWERPEN-WEST - FH02","BUILDING template",61839,,61839,Klapdorp,22,,,,,Y
532515,"ANTWERPEN-WEST - FH02","BUILDING template",61842,,61842,Klapdorp,63,,,,,Y
532516,"ANTWERPEN-WEST - FH02","BUILDING template",61844,,61844,Klapdorp,121,,,,,Y
532517,"ANTWERPEN-WEST - FH02","BUILDING template",61847,,61847,Falconplein,47,,,,,Y
532518,"ANTWERPEN-WEST - FH02","BUILDING template",61848,,61848,Falconplein,57,,,,,Y
532519,"ANTWERPEN-WEST - FH02","BUILDING template",61852,,61852,Mutsaardstraat,14,,,,,Y
532522,"ANTWERPEN-WEST - FH02","BUILDING template",62094,,62094,Morgenstraat,10,,,,,Y
532523,"ANTWERPEN-WEST - FH02","BUILDING template",62095,,62095,Morgenstraat,7,,,,,Y
532524,"ANTWERPEN-WEST - FH02","BUILDING template",62096,,62096,Morgenstraat,1,,,,,Y
532525,"ANTWERPEN-WEST - FH02","BUILDING template",62119,,62119,Morgenstraat,6,,,,,Y
532526,"ANTWERPEN-WEST - FH02","BUILDING template",62130,,62130,Stijfselrui,53,,,,,Y
532527,"ANTWERPEN-WEST - FH02","BUILDING template",62132,,62132,Ankerrui,44,,,,,Y
532528,"ANTWERPEN-WEST - FH02","BUILDING template",62133,,62133,Ankerrui,42,,,,,Y
532529,"ANTWERPEN-WEST - FH02","BUILDING template",62134,,62134,Ankerrui,26,,,,,Y
532530,"ANTWERPEN-WEST - FH02","BUILDING template",62135,,62135,Ankerrui,22,,,,,Y
532531,"ANTWERPEN-WEST - FH02","BUILDING template",62136,,62136,Ankerrui,24,,,,,Y
532532,"ANTWERPEN-WEST - FH02","BUILDING template",62138,,62138,Ankerrui,40,,,,,Y
532533,"ANTWERPEN-WEST - FH02","BUILDING template",62139,,62139,Ankerrui,46,,,,,Y
532534,"ANTWERPEN-WEST - FH02","BUILDING template",62141,,62141,Ankerrui,58,,,,,Y
532535,"ANTWERPEN-WEST - FH02","BUILDING template",62142,,62142,Ankerrui,20,,,,,Y
532536,"ANTWERPEN-WEST - FH02","BUILDING template",62143,,62143,Ankerrui,18,,,,,Y
532539,"ANTWERPEN-WEST - FH02","BUILDING template",62149,,62149,Stijfselstraat,20,,,,,Y
532540,"ANTWERPEN-WEST - FH02","BUILDING template",62256,,62256,"Korte Schipperskapelstraat",4,,,,,Y
532541,"ANTWERPEN-WEST - FH02","BUILDING template",62257,,62257,Verversrui,2,,,,,Y
532542,"ANTWERPEN-WEST - FH02","BUILDING template",62258,,62258,Verversrui,1,,,,,Y
532543,"ANTWERPEN-WEST - FH02","BUILDING template",62259,,62259,Verversrui,36,,,,,Y
532544,"ANTWERPEN-WEST - FH02","BUILDING template",62262,,62262,Vingerlingstraat,18,,,,,Y
532545,"ANTWERPEN-WEST - FH02","BUILDING template",62263,,62263,Vingerlingstraat,15,,,,,Y
532546,"ANTWERPEN-WEST - FH02","BUILDING template",62267,,62267,Vingerlingstraat,1,,,,,Y
532547,"ANTWERPEN-WEST - FH02","BUILDING template",62268,,62268,Blauwbroekstraat,1,,,,,Y
532548,"ANTWERPEN-WEST - FH02","BUILDING template",62269,,62269,Falconplein,44,,,,,Y
532549,"ANTWERPEN-WEST - FH02","BUILDING template",62270,,62270,Falconplein,32,,,,,Y
532550,"ANTWERPEN-WEST - FH02","BUILDING template",62272,,62272,Falconplein,18,,,,,Y
532551,"ANTWERPEN-WEST - FH02","BUILDING template",62273,,62273,Falconplein,20,,,,,Y
532552,"ANTWERPEN-WEST - FH02","BUILDING template",62274,,62274,Schippersstraat,11,,,,,Y
532553,"ANTWERPEN-WEST - FH02","BUILDING template",62275,,62275,Schippersstraat,2,,,,,Y
532554,"ANTWERPEN-WEST - FH02","BUILDING template",62276,,62276,Schippersstraat,42,,,,,Y
532555,"ANTWERPEN-WEST - FH02","BUILDING template",62277,,62277,Leguit,1,,,,,Y
532556,"ANTWERPEN-WEST - FH02","BUILDING template",62278,,62278,Kommekensstraat,1,,,,,Y
532557,"ANTWERPEN-WEST - FH02","BUILDING template",62279,,62279,Kommekensstraat,19,,,,,Y
532558,"ANTWERPEN-WEST - FH02","BUILDING template",62281,,62281,Leguit,29,,,,,Y
532559,"ANTWERPEN-WEST - FH02","BUILDING template",62544,,62544,"Adriaan Brouwerstraat",20,,,,,Y
532560,"ANTWERPEN-WEST - FH02","BUILDING template",62547,,62547,Brouwersvliet,23,,,,,Y
532561,"ANTWERPEN-WEST - FH02","BUILDING template",62549,,62549,Brouwersvliet,19,,,,,Y
532562,"ANTWERPEN-WEST - FH02","BUILDING template",63153,,63153,Paardenmarkt,1,,,,,Y
532563,"ANTWERPEN-WEST - FH02","BUILDING template",63154,,63154,Paardenmarkt,21,,,,,Y
532564,"ANTWERPEN-WEST - FH02","BUILDING template",63155,,63155,Paardenmarkt,27,,,,,Y
532565,"ANTWERPEN-WEST - FH02","BUILDING template",63156,,63156,Paardenmarkt,31,,,,,Y
532566,"ANTWERPEN-WEST - FH02","BUILDING template",63157,,63157,Paardenmarkt,57,,,,,Y
532567,"ANTWERPEN-WEST - FH02","BUILDING template",63158,,63158,Falconrui,71,,,,,Y
532568,"ANTWERPEN-WEST - FH02","BUILDING template",63159,,63159,Falconrui,39,,,,,Y
532570,"ANTWERPEN-WEST - FH02","BUILDING template",63161,,63161,Falconrui,84,,,,,Y
532571,"ANTWERPEN-WEST - FH02","BUILDING template",63164,,63164,Hessenbrug,6,,,,,Y
532572,"ANTWERPEN-WEST - FH02","BUILDING template",63165,,63165,Hessenbrug,1,,,,,Y
532573,"ANTWERPEN-WEST - FH02","BUILDING template",63166,,63166,"Generaal Belliardstraat",33,,,,,Y
532574,"ANTWERPEN-WEST - FH02","BUILDING template",63167,,63167,"Generaal Belliardstraat",27,,,,,Y
532575,"ANTWERPEN-WEST - FH02","BUILDING template",63168,,63168,"Generaal Belliardstraat",21,,,,,Y
532576,"ANTWERPEN-WEST - FH02","BUILDING template",63171,,63171,Oudeleeuwenrui,32,,,,,Y
532577,"ANTWERPEN-WEST - FH02","BUILDING template",63172,,63172,Oudeleeuwenrui,46,,,,,Y
532579,"ANTWERPEN-WEST - FH02","BUILDING template",63174,,63174,Oudeleeuwenrui,56,,,,,Y
