OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
852161,"KNOKKE-HEIST - FH08","BUILDING template",12832,,12832,Zeerobbenlaan,14,,,,,
852162,"KNOKKE-HEIST - FH08","BUILDING template",12834,,12834,Meerlaan,139,,,,,
852163,"KNOKKE-HEIST - FH08","BUILDING template",12836,,12836,"Jozef Nellenslaan",117,,,,,
852164,"KNOKKE-HEIST - FH08","BUILDING template",12848,,12848,"Paul Van der Meerschenlaan",10,,,,,
852165,"KNOKKE-HEIST - FH08","BUILDING template",12850,,12850,Kapellaan,30,,,,,
852166,"KNOKKE-HEIST - FH08","BUILDING template",12852,,12852,Meerlaan,107,,,,,
852167,"KNOKKE-HEIST - FH08","BUILDING template",12938,,12938,Elizabetlaan,219,,,,,
852168,"KNOKKE-HEIST - FH08","BUILDING template",1320587,,1320587,"Jozef Nellenslaan",55,,,,,
852169,"KNOKKE-HEIST - FH08","BUILDING template",1320658,,1320658,Arcadelaan,23,,,,,
852170,"KNOKKE-HEIST - FH08","BUILDING template",1465789,,1465789,Eeuwfeestlaan,50,,,,,
852171,"KNOKKE-HEIST - FH08","BUILDING template",1498401,,1498401,Rozenlaan,5,,,,,
852172,"KNOKKE-HEIST - FH08","BUILDING template",245249,,245249,Elizabetlaan,217,,,,,
852173,"KNOKKE-HEIST - FH08","BUILDING template",245250,,245250,Elizabetlaan,202,,,,,
852174,"KNOKKE-HEIST - FH08","BUILDING template",245251,,245251,Elizabetlaan,188,,,,,
852175,"KNOKKE-HEIST - FH08","BUILDING template",245252,,245252,Elizabetlaan,204,,,,,
852176,"KNOKKE-HEIST - FH08","BUILDING template",245253,,245253,Elizabetlaan,221,,,,,
852177,"KNOKKE-HEIST - FH08","BUILDING template",245257,,245257,"Paul Van der Meerschenlaan",13,,,,,
852178,"KNOKKE-HEIST - FH08","BUILDING template",245258,,245258,"Paul Van der Meerschenlaan",7,,,,,
852179,"KNOKKE-HEIST - FH08","BUILDING template",245262,,245262,Rozenlaan,4,,,,,
852180,"KNOKKE-HEIST - FH08","BUILDING template",245272,,245272,"Jozef Nellenslaan",58,,,,,
852181,"KNOKKE-HEIST - FH08","BUILDING template",245274,,245274,"Jozef Nellenslaan",72,,,,,
852182,"KNOKKE-HEIST - FH08","BUILDING template",245275,,245275,Eeuwfeestlaan,2,,,,,
852183,"KNOKKE-HEIST - FH08","BUILDING template",2757512,,2757512,Acacialaan,3,,,,,
852184,"KNOKKE-HEIST - FH08","BUILDING template",2757513,,2757513,Acacialaan,5,,,,,
852185,"KNOKKE-HEIST - FH08","BUILDING template",2757514,,2757514,Acacialaan,8,,,,,
852186,"KNOKKE-HEIST - FH08","BUILDING template",2757515,,2757515,Acacialaan,9,,,,,
852187,"KNOKKE-HEIST - FH08","BUILDING template",2757516,,2757516,Acacialaan,10,,,,,
852188,"KNOKKE-HEIST - FH08","BUILDING template",2757517,,2757517,Acacialaan,11,,,,,
852189,"KNOKKE-HEIST - FH08","BUILDING template",2757518,,2757518,Acacialaan,12,,,,,
852190,"KNOKKE-HEIST - FH08","BUILDING template",2757519,,2757519,Acacialaan,14,,,,,
852191,"KNOKKE-HEIST - FH08","BUILDING template",2757521,,2757521,Acacialaan,15,,,,,
852192,"KNOKKE-HEIST - FH08","BUILDING template",2757522,,2757522,Acacialaan,16,,,,,
852193,"KNOKKE-HEIST - FH08","BUILDING template",2757523,,2757523,Acacialaan,17,,,,,
852194,"KNOKKE-HEIST - FH08","BUILDING template",2757524,,2757524,Acacialaan,18,,,,,
852195,"KNOKKE-HEIST - FH08","BUILDING template",2757525,,2757525,Acacialaan,19,,,,,
852196,"KNOKKE-HEIST - FH08","BUILDING template",2757527,,2757527,Acacialaan,20,,,,,
852197,"KNOKKE-HEIST - FH08","BUILDING template",2757528,,2757528,Acacialaan,21,,,,,
852198,"KNOKKE-HEIST - FH08","BUILDING template",2757529,,2757529,Acacialaan,26,,,,,
852199,"KNOKKE-HEIST - FH08","BUILDING template",2757530,,2757530,Acacialaan,28,,,,,
852200,"KNOKKE-HEIST - FH08","BUILDING template",2757531,,2757531,Acacialaan,30,,,,,
852201,"KNOKKE-HEIST - FH08","BUILDING template",2757532,,2757532,Acacialaan,31,,,,,
852202,"KNOKKE-HEIST - FH08","BUILDING template",2757534,,2757534,Acacialaan,32,,,,,
852203,"KNOKKE-HEIST - FH08","BUILDING template",2757535,,2757535,Acacialaan,33,,,,,
852204,"KNOKKE-HEIST - FH08","BUILDING template",2757536,,2757536,Acacialaan,34,,,,,
852205,"KNOKKE-HEIST - FH08","BUILDING template",2757537,,2757537,Acacialaan,35,,,,,
852206,"KNOKKE-HEIST - FH08","BUILDING template",2757538,,2757538,Acacialaan,36,,,,,
852207,"KNOKKE-HEIST - FH08","BUILDING template",2757539,,2757539,Acacialaan,37,,,,,
852208,"KNOKKE-HEIST - FH08","BUILDING template",2757541,,2757541,Acacialaan,38,,,,,
852209,"KNOKKE-HEIST - FH08","BUILDING template",2757542,,2757542,Acacialaan,42,,,,,
852210,"KNOKKE-HEIST - FH08","BUILDING template",2757543,,2757543,Acacialaan,50,,,,,
852211,"KNOKKE-HEIST - FH08","BUILDING template",2757544,,2757544,Acacialaan,52,,,,,
852212,"KNOKKE-HEIST - FH08","BUILDING template",2757545,,2757545,Acacialaan,54,,,,,
852213,"KNOKKE-HEIST - FH08","BUILDING template",2757546,,2757546,Acacialaan,56,,,,,
852214,"KNOKKE-HEIST - FH08","BUILDING template",2757547,,2757547,Acacialaan,58,,,,,
852215,"KNOKKE-HEIST - FH08","BUILDING template",2757548,,2757548,Acacialaan,60,,,,,
852216,"KNOKKE-HEIST - FH08","BUILDING template",2757549,,2757549,Acacialaan,62,,,,,
852217,"KNOKKE-HEIST - FH08","BUILDING template",2757550,,2757550,Acacialaan,66,,,,,
852218,"KNOKKE-HEIST - FH08","BUILDING template",2757551,,2757551,Acacialaan,68,,,,,
852219,"KNOKKE-HEIST - FH08","BUILDING template",2757552,,2757552,Acacialaan,70,,,,,
852220,"KNOKKE-HEIST - FH08","BUILDING template",2757553,,2757553,Acacialaan,74,,,,,
852221,"KNOKKE-HEIST - FH08","BUILDING template",2757554,,2757554,Acacialaan,76,,,,,
852222,"KNOKKE-HEIST - FH08","BUILDING template",2757891,,2757891,Arcadelaan,15,,,,,
852223,"KNOKKE-HEIST - FH08","BUILDING template",2757893,,2757893,Arcadelaan,17,,,,,
852224,"KNOKKE-HEIST - FH08","BUILDING template",2757896,,2757896,Arcadelaan,19,,,,,
852225,"KNOKKE-HEIST - FH08","BUILDING template",2757899,,2757899,Arcadelaan,21,,,,,
852226,"KNOKKE-HEIST - FH08","BUILDING template",2757902,,2757902,Arcadelaan,25,,,,,
852227,"KNOKKE-HEIST - FH08","BUILDING template",2757903,,2757903,Arcadelaan,27,,,,,
852228,"KNOKKE-HEIST - FH08","BUILDING template",2757906,,2757906,Arcadelaan,31,,,,,
852229,"KNOKKE-HEIST - FH08","BUILDING template",2757908,,2757908,Arcadelaan,33,,,,,
852230,"KNOKKE-HEIST - FH08","BUILDING template",2757914,,2757914,Arcadelaan,54,,,,,
852231,"KNOKKE-HEIST - FH08","BUILDING template",2757915,,2757915,Arcadelaan,60,,,,,
852232,"KNOKKE-HEIST - FH08","BUILDING template",2757924,,2757924,Azalealaan,3,,,,,
852233,"KNOKKE-HEIST - FH08","BUILDING template",2757925,,2757925,Azalealaan,6,,,,,
852234,"KNOKKE-HEIST - FH08","BUILDING template",2758021,,2758021,Begoniapad,3,,,,,
852235,"KNOKKE-HEIST - FH08","BUILDING template",2758022,,2758022,Begoniapad,4,,,,,
852236,"KNOKKE-HEIST - FH08","BUILDING template",2758023,,2758023,Begoniapad,5,,,,,
852237,"KNOKKE-HEIST - FH08","BUILDING template",2758024,,2758024,Begoniapad,6,,,,,
852238,"KNOKKE-HEIST - FH08","BUILDING template",2758025,,2758025,Begoniapad,7,,,,,
852239,"KNOKKE-HEIST - FH08","BUILDING template",2758026,,2758026,Begoniapad,8,,,,,
852240,"KNOKKE-HEIST - FH08","BUILDING template",2758027,,2758027,Begoniapad,10,,,,,
852241,"KNOKKE-HEIST - FH08","BUILDING template",2758028,,2758028,Beiaardlaan,4,,,,,
852242,"KNOKKE-HEIST - FH08","BUILDING template",2758029,,2758029,Beiaardlaan,5,,,,,
852243,"KNOKKE-HEIST - FH08","BUILDING template",2758030,,2758030,Beiaardlaan,7,,,,,
852244,"KNOKKE-HEIST - FH08","BUILDING template",2758031,,2758031,Beiaardlaan,12,,,,,
852245,"KNOKKE-HEIST - FH08","BUILDING template",2758032,,2758032,Beiaardlaan,13,,,,,
852246,"KNOKKE-HEIST - FH08","BUILDING template",2758033,,2758033,Beiaardlaan,14,,,,,
852247,"KNOKKE-HEIST - FH08","BUILDING template",2758034,,2758034,Beiaardlaan,15,,,,,
852248,"KNOKKE-HEIST - FH08","BUILDING template",2758035,,2758035,Beiaardlaan,18,,,,,
852249,"KNOKKE-HEIST - FH08","BUILDING template",2759470,,2759470,Eeuwfeestlaan,7,,,,,
852250,"KNOKKE-HEIST - FH08","BUILDING template",2759471,,2759471,Eeuwfeestlaan,9,,,,,
852251,"KNOKKE-HEIST - FH08","BUILDING template",2759472,,2759472,Eeuwfeestlaan,10,,,,,
852252,"KNOKKE-HEIST - FH08","BUILDING template",2759473,,2759473,Eeuwfeestlaan,11,,,,,
852253,"KNOKKE-HEIST - FH08","BUILDING template",2759474,,2759474,Eeuwfeestlaan,12,,,,,
852254,"KNOKKE-HEIST - FH08","BUILDING template",2759476,,2759476,Eeuwfeestlaan,13,,,,,
852255,"KNOKKE-HEIST - FH08","BUILDING template",2759477,,2759477,Eeuwfeestlaan,14,,,,,
852256,"KNOKKE-HEIST - FH08","BUILDING template",2759478,,2759478,Eeuwfeestlaan,15,,,,,
852257,"KNOKKE-HEIST - FH08","BUILDING template",2759479,,2759479,Eeuwfeestlaan,16,,,,,
852258,"KNOKKE-HEIST - FH08","BUILDING template",2759481,,2759481,Eeuwfeestlaan,17,,,,,
852259,"KNOKKE-HEIST - FH08","BUILDING template",2759482,,2759482,Eeuwfeestlaan,18,,,,,
852260,"KNOKKE-HEIST - FH08","BUILDING template",2759483,,2759483,Eeuwfeestlaan,19,,,,,
852261,"KNOKKE-HEIST - FH08","BUILDING template",2759484,,2759484,Eeuwfeestlaan,20,,,,,
852262,"KNOKKE-HEIST - FH08","BUILDING template",2759485,,2759485,Eeuwfeestlaan,21,,,,,
852263,"KNOKKE-HEIST - FH08","BUILDING template",2759486,,2759486,Eeuwfeestlaan,23,,,,,
852264,"KNOKKE-HEIST - FH08","BUILDING template",2759488,,2759488,Eeuwfeestlaan,25,,,,,
852265,"KNOKKE-HEIST - FH08","BUILDING template",2759489,,2759489,Eeuwfeestlaan,29,,,,,
852266,"KNOKKE-HEIST - FH08","BUILDING template",2759491,,2759491,Eeuwfeestlaan,34,,,,,
852267,"KNOKKE-HEIST - FH08","BUILDING template",2759492,,2759492,Eeuwfeestlaan,36,,,,,
852268,"KNOKKE-HEIST - FH08","BUILDING template",2759493,,2759493,Eeuwfeestlaan,37,,,,,
852269,"KNOKKE-HEIST - FH08","BUILDING template",2759494,,2759494,Eeuwfeestlaan,38,,,,,
852270,"KNOKKE-HEIST - FH08","BUILDING template",2759495,,2759495,Eeuwfeestlaan,40,,,,,
852271,"KNOKKE-HEIST - FH08","BUILDING template",2759496,,2759496,Eeuwfeestlaan,42,,,,,
852272,"KNOKKE-HEIST - FH08","BUILDING template",2759497,,2759497,Eeuwfeestlaan,43,,,,,
852273,"KNOKKE-HEIST - FH08","BUILDING template",2759499,,2759499,Eeuwfeestlaan,45,,,,,
852274,"KNOKKE-HEIST - FH08","BUILDING template",2759500,,2759500,Eeuwfeestlaan,52,,,,,
852275,"KNOKKE-HEIST - FH08","BUILDING template",2759501,,2759501,Eeuwfeestlaan,54,,,,,
852276,"KNOKKE-HEIST - FH08","BUILDING template",2759502,,2759502,Eeuwfeestlaan,56,,,,,
852277,"KNOKKE-HEIST - FH08","BUILDING template",2759503,,2759503,Eeuwfeestlaan,62,,,,,
