OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
173584,"SINT-NIKLAAS - FH02","BUILDING template",3484723,,3484723,"Prins Albertstraat",6,,,,,
182134,"SINT-NIKLAAS - FH02","BUILDING template",4462006,,4462006,Mercatorstraat,10,,,,,
182135,"SINT-NIKLAAS - FH02","BUILDING template",3504325,,3504325,Mercatorstraat,12,,,,,
182136,"SINT-NIKLAAS - FH02","BUILDING template",56091,,56091,Mercatorstraat,14,,,,,
182137,"SINT-NIKLAAS - FH02","BUILDING template",56092,,56092,Mercatorstraat,16,,,,,
182138,"SINT-NIKLAAS - FH02","BUILDING template",3504329,,3504329,Mercatorstraat,18,,,,,
182139,"SINT-NIKLAAS - FH02","BUILDING template",3504334,,3504334,Mercatorstraat,20,,,,,
182140,"SINT-NIKLAAS - FH02","BUILDING template",56084,,56084,Mercatorstraat,22,,,,,
182141,"SINT-NIKLAAS - FH02","BUILDING template",3504335,,3504335,Mercatorstraat,24,,,,,
182142,"SINT-NIKLAAS - FH02","BUILDING template",56085,,56085,Mercatorstraat,26,,,,,
182143,"SINT-NIKLAAS - FH02","BUILDING template",3948735,,3948735,Mercatorstraat,28,,,,,
182144,"SINT-NIKLAAS - FH02","BUILDING template",3504343,,3504343,Mercatorstraat,30,,,,,
182145,"SINT-NIKLAAS - FH02","BUILDING template",3504344,,3504344,Mercatorstraat,32,,,,,
182146,"SINT-NIKLAAS - FH02","BUILDING template",3504348,,3504348,Mercatorstraat,34,,,,,
182147,"SINT-NIKLAAS - FH02","BUILDING template",56086,,56086,Mercatorstraat,36,,,,,
182148,"SINT-NIKLAAS - FH02","BUILDING template",9373,,9373,Stationsplein,19,,,,,N
182149,"SINT-NIKLAAS - FH02","BUILDING template",3515258,,3515258,Stationsplein,20,,,,,
182150,"SINT-NIKLAAS - FH02","BUILDING template",69849,,69849,Stationsplein,21,,,,,
182151,"SINT-NIKLAAS - FH02","BUILDING template",3515263,,3515263,Stationsplein,23,,,,,
182152,"SINT-NIKLAAS - FH02","BUILDING template",4045039,,4045039,Stationsplein,24,,,,,
182153,"SINT-NIKLAAS - FH02","BUILDING template",3515266,,3515266,Stationsplein,25,,,,,
182154,"SINT-NIKLAAS - FH02","BUILDING template",4462017,,4462017,Stationsplein,26,,,,,
182155,"SINT-NIKLAAS - FH02","BUILDING template",69848,,69848,Stationsplein,27,,,,,
182156,"SINT-NIKLAAS - FH02","BUILDING template",3515268,,3515268,Stationsplein,28,,,,,
182157,"SINT-NIKLAAS - FH02","BUILDING template",3518066,,3518066,Vermorgenstraat,32,,,,,
182158,"SINT-NIKLAAS - FH02","BUILDING template",4448859,,4448859,Vermorgenstraat,40,,,,,
182159,"SINT-NIKLAAS - FH02","BUILDING template",4448861,,4448861,Vermorgenstraat,42,,,,,
182160,"SINT-NIKLAAS - FH02","BUILDING template",4146045,,4146045,Vermorgenstraat,44,,,,,
182161,"SINT-NIKLAAS - FH02","BUILDING template",4448864,,4448864,Vermorgenstraat,46,,,,,
182162,"SINT-NIKLAAS - FH02","BUILDING template",3518080,,3518080,Vermorgenstraat,48,,,,,
182163,"SINT-NIKLAAS - FH02","BUILDING template",3518082,,3518082,Vermorgenstraat,50,,,,,
182164,"SINT-NIKLAAS - FH02","BUILDING template",3518084,,3518084,Vermorgenstraat,52,,,,,
182165,"SINT-NIKLAAS - FH02","BUILDING template",3518088,,3518088,Vermorgenstraat,54,,,,,
