OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
1024695,"UCCLE - FH08","BUILDING template",1690200,NB-1000427454,1690200,"Terhulpsesteenweg - Chaussée de La Hulpe",4,,MODIFY,,,Y
1024856,"UCCLE - FH08","BUILDING template",4110548,NB-100016A90114,4110548,"Terhulpsesteenweg - Chaussée de La Hulpe",16,A,MODIFY,,,Y
1024869,"UCCLE - FH08","BUILDING template",5792398,NB-100016B71880,5792398,"Terhulpsesteenweg - Chaussée de La Hulpe",16,B,MODIFY,,,Y
1038472,"UCCLE - FH08","BUILDING template",1584042,,1584042,Diesdellelaan,75,,,,,Y
1038473,"UCCLE - FH08","BUILDING template",1584037,,1584037,"Diesdellelaan - Avenue du Vivier d&apos;Oie",45,,,,,Y
1038474,"UCCLE - FH08","BUILDING template",1478713,,1478713,"Diesdellelaan - Avenue du Vivier d&apos;Oie",53,,,,,Y
1038475,"UCCLE - FH08","BUILDING template",1584039,,1584039,"Diesdellelaan - Avenue du Vivier d&apos;Oie",65,,,,,Y
1038476,"UCCLE - FH08","BUILDING template",1584040,,1584040,"Diesdellelaan - Avenue du Vivier d&apos;Oie",71,,,,,Y
1038477,"UCCLE - FH08","BUILDING template",1584041,,1584041,"Diesdellelaan - Avenue du Vivier d&apos;Oie",73,,,,,Y
1038478,"UCCLE - FH08","BUILDING template",1588543,,1588543,"Groenejagersveld - Champ du Vert Chasseur",22,,,,,Y
1038479,"UCCLE - FH08","BUILDING template",1588544,,1588544,"Groenejagersveld - Champ du Vert Chasseur",24,,,,,Y
1038480,"UCCLE - FH08","BUILDING template",1268334,,1268334,"Groenejagersveld - Champ du Vert Chasseur",26,,,,,Y
1038481,"UCCLE - FH08","BUILDING template",1588545,,1588545,"Groenejagersveld - Champ du Vert Chasseur",35,,,,,Y
1038482,"UCCLE - FH08","BUILDING template",1588546,,1588546,"Groenejagersveld - Champ du Vert Chasseur",36,,,,,Y
1038483,"UCCLE - FH08","BUILDING template",1588547,,1588547,"Groenejagersveld - Champ du Vert Chasseur",38,,,,,Y
1038484,"UCCLE - FH08","BUILDING template",1588548,,1588548,"Groenejagersveld - Champ du Vert Chasseur",53,,,,,Y
1038485,"UCCLE - FH08","BUILDING template",1219302,,1219302,"Groenejagersveld - Champ du Vert Chasseur",54,,,,,Y
1038486,"UCCLE - FH08","BUILDING template",1588549,,1588549,"Groenejagersveld - Champ du Vert Chasseur",55,,,,,Y
1038487,"UCCLE - FH08","BUILDING template",1588550,,1588550,"Groenejagersveld - Champ du Vert Chasseur",56,,,,,Y
1038488,"UCCLE - FH08","BUILDING template",1588551,,1588551,"Groenejagersveld - Champ du Vert Chasseur",57,,,,,Y
1038489,"UCCLE - FH08","BUILDING template",1268332,,1268332,"Groenejagersveld - Champ du Vert Chasseur",58,,,,,Y
1038490,"UCCLE - FH08","BUILDING template",1588552,,1588552,"Groenejagersveld - Champ du Vert Chasseur",59,,,,,Y
1038491,"UCCLE - FH08","BUILDING template",1588553,,1588553,"Groenejagersveld - Champ du Vert Chasseur",60,,,,,Y
1038492,"UCCLE - FH08","BUILDING template",1588554,,1588554,"Groenejagersveld - Champ du Vert Chasseur",61,,,,,Y
1038493,"UCCLE - FH08","BUILDING template",1268329,,1268329,"Groenejagersveld - Champ du Vert Chasseur",62,,,,,Y
1038494,"UCCLE - FH08","BUILDING template",4023117,,4023117,"Groenejagersveld - Champ du Vert Chasseur",65,,,,,Y
1038495,"UCCLE - FH08","BUILDING template",1588555,,1588555,"Groenejagersveld - Champ du Vert Chasseur",66,,,,,Y
1038496,"UCCLE - FH08","BUILDING template",1588556,,1588556,"Groenejagersveld - Champ du Vert Chasseur",67,,,,,Y
1038497,"UCCLE - FH08","BUILDING template",1588557,,1588557,"Groenejagersveld - Champ du Vert Chasseur",68,,,,,Y
1038498,"UCCLE - FH08","BUILDING template",1588558,,1588558,"Groenejagersveld - Champ du Vert Chasseur",69,,,,,Y
1038499,"UCCLE - FH08","BUILDING template",1588559,,1588559,"Groenejagersveld - Champ du Vert Chasseur",70,,,,,Y
1038500,"UCCLE - FH08","BUILDING template",1588560,,1588560,"Groenejagersveld - Champ du Vert Chasseur",71,,,,,Y
1038501,"UCCLE - FH08","BUILDING template",1588561,,1588561,"Groenejagersveld - Champ du Vert Chasseur",71,A,,,,Y
1038502,"UCCLE - FH08","BUILDING template",1588562,,1588562,"Groenejagersveld - Champ du Vert Chasseur",72,,,,,Y
1038503,"UCCLE - FH08","BUILDING template",1588563,,1588563,"Groenejagersveld - Champ du Vert Chasseur",73,,,,,Y
1038504,"UCCLE - FH08","BUILDING template",1588564,,1588564,"Groenejagersveld - Champ du Vert Chasseur",74,,,,,Y
1038505,"UCCLE - FH08","BUILDING template",1268328,,1268328,"Groenejagersveld - Champ du Vert Chasseur",81,,,,,Y
1038506,"UCCLE - FH08","BUILDING template",1588565,,1588565,"Groenejagersveld - Champ du Vert Chasseur",82,,,,,Y
1038507,"UCCLE - FH08","BUILDING template",1588566,,1588566,"Groenejagersveld - Champ du Vert Chasseur",83,,,,,Y
1038508,"UCCLE - FH08","BUILDING template",1588567,,1588567,"Groenejagersveld - Champ du Vert Chasseur",84,,,,,Y
1038509,"UCCLE - FH08","BUILDING template",1268352,,1268352,"Groenejagersveld - Champ du Vert Chasseur",85,,,,,Y
1038510,"UCCLE - FH08","BUILDING template",1583542,,1583542,"Terhulpsesteenweg - Chaussée de La Hulpe",8,,,,,Y
1038511,"UCCLE - FH08","BUILDING template",1583543,,1583543,"Terhulpsesteenweg - Chaussée de La Hulpe",10,,,,,Y
1038512,"UCCLE - FH08","BUILDING template",1583544,,1583544,"Terhulpsesteenweg - Chaussée de La Hulpe",12,,,,,Y
1038513,"UCCLE - FH08","BUILDING template",1583545,,1583545,"Terhulpsesteenweg - Chaussée de La Hulpe",14,,,,,Y
1038514,"UCCLE - FH08","BUILDING template",1583546,,1583546,"Terhulpsesteenweg - Chaussée de La Hulpe",16,,,,,Y
1038515,"UCCLE - FH08","BUILDING template",5366572,,5366572,"Terhulpsesteenweg - Chaussée de La Hulpe",16,C,,,,Y
1038516,"UCCLE - FH08","BUILDING template",1583547,,1583547,"Terhulpsesteenweg - Chaussée de La Hulpe",22,,,,,Y
1038517,"UCCLE - FH08","BUILDING template",1583548,,1583548,"Terhulpsesteenweg - Chaussée de La Hulpe",24,,,,,Y
1038518,"UCCLE - FH08","BUILDING template",1583549,,1583549,"Terhulpsesteenweg - Chaussée de La Hulpe",26,,,,,Y
1038520,"UCCLE - FH08","BUILDING template",1584011,,1584011,"Vogelvangersweg - Chemin des Oiseleurs",105,,,,,Y
1038521,"UCCLE - FH08","BUILDING template",1012494,,1012494,"Avenue Alphonse XIII - Alphonse XIII laan",2,,,,,Y
1038522,"UCCLE - FH08","BUILDING template",1693260,,1693260,"Avenue Alphonse XIII - Alphonse XIII laan",14,,,,,Y
1038523,"UCCLE - FH08","BUILDING template",1693276,,1693276,"Avenue Alphonse XIII - Alphonse XIII laan",37,,,,,Y
1038524,"UCCLE - FH08","BUILDING template",4984153,,4984153,"Avenue Alphonse XIII - Alphonse XIII laan",45,A,,,,Y
1038525,"UCCLE - FH08","BUILDING template",4102824,,4102824,"Avenue des Chênes - Eikenlaan",52,,,,,Y
1038526,"UCCLE - FH08","BUILDING template",1693361,,1693361,"Avenue du Prince de Ligne - Prins de Lignelaan",46,,,,,Y
1038527,"UCCLE - FH08","BUILDING template",1692914,,1692914,"Avenue du Vert Chasseur - Groene Jagerslaan",8,B,,,,Y
1038528,"UCCLE - FH08","BUILDING template",4124330,,4124330,"Avenue du Vert Chasseur - Groene Jagerslaan",54,,,,,Y
1038529,"UCCLE - FH08","BUILDING template",1013977,,1013977,"Avenue François Folie - François Folielaan",11,,,,,Y
1038530,"UCCLE - FH08","BUILDING template",4983842,,4983842,"Avenue Georges Lecointe - Georges Lecointelaan",41,,,,,Y
1038531,"UCCLE - FH08","BUILDING template",1685590,,1685590,"Avenue Hamoir - Hamoirlaan",17,B,,,,Y
1038532,"UCCLE - FH08","BUILDING template",56852,,56852,"Avenue Hippolyte Boulenger - Hippolyte Boulengerlaan",2,,,,,Y
1038534,"UCCLE - FH08","BUILDING template",4981459,,4981459,"Avenue Latérale - Zijlaan",25,,,,,Y
1038535,"UCCLE - FH08","BUILDING template",4981465,,4981465,"Avenue Latérale - Zijlaan",29,,,,,Y
1038536,"UCCLE - FH08","BUILDING template",1686295,,1686295,"Avenue Latérale - Zijlaan",63,B,,,,Y
1038537,"UCCLE - FH08","BUILDING template",1050860,,1050860,"Avenue Latérale - Zijlaan",271,,,,,Y
1038538,"UCCLE - FH08","BUILDING template",1686847,,1686847,"Avenue Montana - Montanalaan",21,,,,,Y
1038539,"UCCLE - FH08","BUILDING template",1689917,,1689917,"Avenue Victor-Emmanuel III - Victor-Emmanuel III laan",7,,,,,Y
1038540,"UCCLE - FH08","BUILDING template",1693700,,1693700,"Chaussée de Saint-Job - Sint-Jobsesteenweg",362,,,,,Y
1038542,"UCCLE - FH08","BUILDING template",5704649,,5704649,"Chaussée de Saint-Job - Sint-Jobsesteenweg",410,A,,,,Y
1038543,"UCCLE - FH08","BUILDING template",5761583,,5761583,"Chaussée de Saint-Job - Sint-Jobsesteenweg",410,B,,,,Y
1038544,"UCCLE - FH08","BUILDING template",1693744,,1693744,"Chaussée de Saint-Job - Sint-Jobsesteenweg",476,,,,,Y
1038545,"UCCLE - FH08","BUILDING template",1693755,,1693755,"Chaussée de Saint-Job - Sint-Jobsesteenweg",488,,,,,Y
1038546,"UCCLE - FH08","BUILDING template",1693763,,1693763,"Chaussée de Saint-Job - Sint-Jobsesteenweg",504,,,,,Y
1038547,"UCCLE - FH08","BUILDING template",1693788,,1693788,"Chaussée de Saint-Job - Sint-Jobsesteenweg",594,,,,,Y
1038549,"UCCLE - FH08","BUILDING template",1693792,,1693792,"Chaussée de Saint-Job - Sint-Jobsesteenweg",608,,,,,Y
1038550,"UCCLE - FH08","BUILDING template",1693848,,1693848,"Chaussée de Saint-Job - Sint-Jobsesteenweg",761,,,,,Y
1038551,"UCCLE - FH08","BUILDING template",1688684,,1688684,"Chaussée de Waterloo - Waterloosesteenweg",1006,,,,,Y
