OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
324662,"ANTWERPEN-WEST - FH04","BUILDING template",109177,,109177,Ambtmanstraat,1,,,,,Y
324663,"ANTWERPEN-WEST - FH04","BUILDING template",3918205,,3918205,Ambtmanstraat,3,,,,,Y
324664,"ANTWERPEN-WEST - FH04","BUILDING template",109179,,109179,Ambtmanstraat,5,,,,,Y
324665,"ANTWERPEN-WEST - FH04","BUILDING template",1090983,,1090983,Ambtmanstraat,7,,,,,Y
324666,"ANTWERPEN-WEST - FH04","BUILDING template",109180,,109180,Ambtmanstraat,9,,,,,Y
324667,"ANTWERPEN-WEST - FH04","BUILDING template",91951,,91951,Apostelstraat,2,,,,,Y
324668,"ANTWERPEN-WEST - FH04","BUILDING template",1735979,,1735979,Apostelstraat,3,,,,,Y
324669,"ANTWERPEN-WEST - FH04","BUILDING template",1735980,,1735980,Apostelstraat,4,,,,,Y
324670,"ANTWERPEN-WEST - FH04","BUILDING template",4505243,,4505243,Apostelstraat,5,,,,,Y
324671,"ANTWERPEN-WEST - FH04","BUILDING template",4505223,,4505223,Apostelstraat,6,,,,,Y
324672,"ANTWERPEN-WEST - FH04","BUILDING template",4505244,,4505244,Apostelstraat,7,,,,,Y
324673,"ANTWERPEN-WEST - FH04","BUILDING template",1735981,,1735981,Apostelstraat,8,,,,,Y
324674,"ANTWERPEN-WEST - FH04","BUILDING template",1735982,,1735982,Apostelstraat,9,,,,,Y
324676,"ANTWERPEN-WEST - FH04","BUILDING template",4505227,,4505227,Apostelstraat,12,,,,,Y
324677,"ANTWERPEN-WEST - FH04","BUILDING template",1735983,,1735983,Apostelstraat,14,,,,,Y
324678,"ANTWERPEN-WEST - FH04","BUILDING template",4505231,,4505231,Apostelstraat,16,,,,,Y
324679,"ANTWERPEN-WEST - FH04","BUILDING template",4505232,,4505232,Apostelstraat,18,,,,,Y
324680,"ANTWERPEN-WEST - FH04","BUILDING template",1735984,,1735984,Apostelstraat,20,,,,,Y
324681,"ANTWERPEN-WEST - FH04","BUILDING template",91954,,91954,Apostelstraat,22,,,,,Y
324682,"ANTWERPEN-WEST - FH04","BUILDING template",1749590,,1749590,Blindestraat,4,,,,,Y
324683,"ANTWERPEN-WEST - FH04","BUILDING template",1749593,,1749593,Blindestraat,6,,,,,Y
324684,"ANTWERPEN-WEST - FH04","BUILDING template",1749595,,1749595,Blindestraat,8,,,,,Y
324685,"ANTWERPEN-WEST - FH04","BUILDING template",1749597,,1749597,Blindestraat,10,,,,,Y
324686,"ANTWERPEN-WEST - FH04","BUILDING template",1749598,,1749598,Blindestraat,12,,,,,Y
324687,"ANTWERPEN-WEST - FH04","BUILDING template",4507388,,4507388,Blindestraat,14,,,,,Y
324688,"ANTWERPEN-WEST - FH04","BUILDING template",1749600,,1749600,Blindestraat,18,,,,,Y
324689,"ANTWERPEN-WEST - FH04","BUILDING template",109173,,109173,Blindestraat,22,,,,,Y
324690,"ANTWERPEN-WEST - FH04","BUILDING template",56815,,56815,Borzestraat,1,,,,,Y
324692,"ANTWERPEN-WEST - FH04","BUILDING template",1759910,,1759910,Borzestraat,3,,,,,Y
324693,"ANTWERPEN-WEST - FH04","BUILDING template",1759944,,1759944,Borzestraat,7,,,,,Y
324694,"ANTWERPEN-WEST - FH04","BUILDING template",56810,,56810,Borzestraat,10,,,,,Y
324695,"ANTWERPEN-WEST - FH04","BUILDING template",56816,,56816,Borzestraat,12,,,,,Y
324697,"ANTWERPEN-WEST - FH04","BUILDING template",4506247,,4506247,Borzestraat,14,,,,,Y
324698,"ANTWERPEN-WEST - FH04","BUILDING template",4506244,,4506244,Borzestraat,17,,,,,Y
324699,"ANTWERPEN-WEST - FH04","BUILDING template",4506249,,4506249,Borzestraat,18,,,,,Y
324700,"ANTWERPEN-WEST - FH04","BUILDING template",1760010,,1760010,Borzestraat,20,,,,,Y
324701,"ANTWERPEN-WEST - FH04","BUILDING template",1760014,,1760014,Borzestraat,21,,,,,Y
324702,"ANTWERPEN-WEST - FH04","BUILDING template",4069916,,4069916,Borzestraat,22,,,,,Y
324703,"ANTWERPEN-WEST - FH04","BUILDING template",1760016,,1760016,Borzestraat,24,,,,,Y
324704,"ANTWERPEN-WEST - FH04","BUILDING template",1760019,,1760019,Borzestraat,26,,,,,Y
324705,"ANTWERPEN-WEST - FH04","BUILDING template",56814,,56814,Borzestraat,27,,,,,Y
324706,"ANTWERPEN-WEST - FH04","BUILDING template",56811,,56811,Borzestraat,28,,,,,Y
324707,"ANTWERPEN-WEST - FH04","BUILDING template",1084657,,1084657,Borzestraat,29,,,,,Y
324708,"ANTWERPEN-WEST - FH04","BUILDING template",56813,,56813,Borzestraat,30,,,,,Y
324709,"ANTWERPEN-WEST - FH04","BUILDING template",5960044,,5960044,Borzestraat,31,,,,,Y
324710,"ANTWERPEN-WEST - FH04","BUILDING template",56812,,56812,Borzestraat,32,,,,,Y
324717,"ANTWERPEN-WEST - FH04","BUILDING template",248839,,248839,Cellebroedersstraat,20,,,,,Y
324718,"ANTWERPEN-WEST - FH04","BUILDING template",110082,,110082,Cellebroedersstraat,22,,,,,Y
324720,"ANTWERPEN-WEST - FH04","BUILDING template",110161,,110161,Frankrijklei,2,,,,,Y
324721,"ANTWERPEN-WEST - FH04","BUILDING template",1873523,,1873523,Frankrijklei,4,,,,,Y
324722,"ANTWERPEN-WEST - FH04","BUILDING template",110160,,110160,Frankrijklei,6,,,,,Y
324723,"ANTWERPEN-WEST - FH04","BUILDING template",110159,,110159,Frankrijklei,8,,,,,Y
324725,"ANTWERPEN-WEST - FH04","BUILDING template",1873559,,1873559,Frankrijklei,12,,,,,Y
324726,"ANTWERPEN-WEST - FH04","BUILDING template",110158,,110158,Frankrijklei,14,,,,,Y
324727,"ANTWERPEN-WEST - FH04","BUILDING template",110157,,110157,Frankrijklei,16,,,,,Y
324728,"ANTWERPEN-WEST - FH04","BUILDING template",1873574,,1873574,Frankrijklei,18,,,,,Y
324729,"ANTWERPEN-WEST - FH04","BUILDING template",1873586,,1873586,Frankrijklei,20,,,,,Y
324730,"ANTWERPEN-WEST - FH04","BUILDING template",1873590,,1873590,Frankrijklei,22,,,,,Y
324731,"ANTWERPEN-WEST - FH04","BUILDING template",1873627,,1873627,Frankrijklei,28,,,,,Y
324732,"ANTWERPEN-WEST - FH04","BUILDING template",1873650,,1873650,Frankrijklei,32,,,,,Y
324733,"ANTWERPEN-WEST - FH04","BUILDING template",1873655,,1873655,Frankrijklei,34,,,,,Y
324734,"ANTWERPEN-WEST - FH04","BUILDING template",5575535,,5575535,Frankrijklei,36,,,,,Y
324735,"ANTWERPEN-WEST - FH04","BUILDING template",1008469,,1008469,Frankrijklei,40,,,,,Y
324736,"ANTWERPEN-WEST - FH04","BUILDING template",5575536,,5575536,Frankrijklei,42,,,,,Y
324737,"ANTWERPEN-WEST - FH04","BUILDING template",1008468,,1008468,Frankrijklei,44,,,,,Y
324738,"ANTWERPEN-WEST - FH04","BUILDING template",1008467,,1008467,Frankrijklei,46,,,,,Y
324739,"ANTWERPEN-WEST - FH04","BUILDING template",1873729,,1873729,Frankrijklei,48,,,,,Y
324740,"ANTWERPEN-WEST - FH04","BUILDING template",1873739,,1873739,Frankrijklei,50,,,,,Y
324741,"ANTWERPEN-WEST - FH04","BUILDING template",1008466,,1008466,Frankrijklei,52,,,,,Y
324742,"ANTWERPEN-WEST - FH04","BUILDING template",5575537,,5575537,Frankrijklei,54,,,,,Y
324743,"ANTWERPEN-WEST - FH04","BUILDING template",1008464,,1008464,Frankrijklei,56,,,,,Y
324744,"ANTWERPEN-WEST - FH04","BUILDING template",1008465,,1008465,Frankrijklei,58,,,,,Y
