OpdrachtID,Projectnummer,Opdrachttemplate,Opdrachtnummer,"Opdrachtnummer extern","BUILDING KEY",Straat,Huisnummer,"Huisnummer Toevoeging","SSV Action","SSV Action LU",Nature,"Building exists"
313028,"HASSELT - FH04","BUILDING template",701267,,701267,Alverbergstraat,1,,,,,Y
313029,"HASSELT - FH04","BUILDING template",701614,,701614,Ambachtsschoolstraat,1,,,,,Y
313030,"HASSELT - FH04","BUILDING template",2408077,,2408077,Ambachtsschoolstraat,2,,,,,Y
313031,"HASSELT - FH04","BUILDING template",2408078,,2408078,Ambachtsschoolstraat,3,,,,,Y
313032,"HASSELT - FH04","BUILDING template",701611,,701611,Ambachtsschoolstraat,4,,,,,Y
313033,"HASSELT - FH04","BUILDING template",4888731,,4888731,Ambachtsschoolstraat,5,,,,,Y
313034,"HASSELT - FH04","BUILDING template",2408079,,2408079,Ambachtsschoolstraat,6,,,,,Y
313035,"HASSELT - FH04","BUILDING template",3987979,,3987979,Ambachtsschoolstraat,7,,,,,Y
313036,"HASSELT - FH04","BUILDING template",4888743,,4888743,Ambachtsschoolstraat,8,,,,,Y
313037,"HASSELT - FH04","BUILDING template",2408080,,2408080,Ambachtsschoolstraat,9,,,,,Y
313038,"HASSELT - FH04","BUILDING template",2408082,,2408082,Ambachtsschoolstraat,10,,,,,Y
313039,"HASSELT - FH04","BUILDING template",2408083,,2408083,Ambachtsschoolstraat,11,,,,,Y
313040,"HASSELT - FH04","BUILDING template",2408084,,2408084,Ambachtsschoolstraat,12,,,,,Y
313041,"HASSELT - FH04","BUILDING template",701617,,701617,Ambachtsschoolstraat,13,,,,,Y
313042,"HASSELT - FH04","BUILDING template",701615,,701615,Ambachtsschoolstraat,14,,,,,Y
313043,"HASSELT - FH04","BUILDING template",701608,,701608,Ambachtsschoolstraat,15,,,,,Y
313044,"HASSELT - FH04","BUILDING template",701616,,701616,Ambachtsschoolstraat,16,,,,,Y
313045,"HASSELT - FH04","BUILDING template",2408085,,2408085,Ambachtsschoolstraat,17,,,,,Y
313046,"HASSELT - FH04","BUILDING template",2408086,,2408086,Ambachtsschoolstraat,18,,,,,Y
313047,"HASSELT - FH04","BUILDING template",701607,,701607,Ambachtsschoolstraat,19,,,,,Y
313048,"HASSELT - FH04","BUILDING template",2408087,,2408087,Ambachtsschoolstraat,20,,,,,Y
313049,"HASSELT - FH04","BUILDING template",2408088,,2408088,Ambachtsschoolstraat,22,,,,,Y
313050,"HASSELT - FH04","BUILDING template",2408089,,2408089,Ambachtsschoolstraat,23,,,,,Y
313051,"HASSELT - FH04","BUILDING template",4888749,,4888749,Ambachtsschoolstraat,24,,,,,Y
313052,"HASSELT - FH04","BUILDING template",2408090,,2408090,Ambachtsschoolstraat,25,,,,,Y
313053,"HASSELT - FH04","BUILDING template",2408091,,2408091,Ambachtsschoolstraat,26,,,,,Y
313054,"HASSELT - FH04","BUILDING template",2408092,,2408092,Ambachtsschoolstraat,27,,,,,Y
313055,"HASSELT - FH04","BUILDING template",2408093,,2408093,Ambachtsschoolstraat,28,,,,,Y
313056,"HASSELT - FH04","BUILDING template",4888772,,4888772,Ambachtsschoolstraat,29,,,,,Y
313057,"HASSELT - FH04","BUILDING template",701605,,701605,Ambachtsschoolstraat,30,,,,,Y
313058,"HASSELT - FH04","BUILDING template",2408095,,2408095,Ambachtsschoolstraat,31,,,,,Y
313059,"HASSELT - FH04","BUILDING template",701610,,701610,Ambachtsschoolstraat,32,,,,,Y
313060,"HASSELT - FH04","BUILDING template",4888774,,4888774,Ambachtsschoolstraat,33,,,,,Y
313061,"HASSELT - FH04","BUILDING template",2408096,,2408096,Ambachtsschoolstraat,34,,,,,Y
313062,"HASSELT - FH04","BUILDING template",2408098,,2408098,Ambachtsschoolstraat,36,,,,,Y
313063,"HASSELT - FH04","BUILDING template",2408100,,2408100,Ambachtsschoolstraat,38,,,,,Y
313064,"HASSELT - FH04","BUILDING template",2408101,,2408101,Ambachtsschoolstraat,40,,,,,Y
313065,"HASSELT - FH04","BUILDING template",701612,,701612,Ambachtsschoolstraat,42,,,,,Y
313066,"HASSELT - FH04","BUILDING template",701606,,701606,Ambachtsschoolstraat,43,,,,,Y
313067,"HASSELT - FH04","BUILDING template",701613,,701613,Ambachtsschoolstraat,44,,,,,Y
313068,"HASSELT - FH04","BUILDING template",3994616,,3994616,Ambachtsschoolstraat,45,,,,,Y
313069,"HASSELT - FH04","BUILDING template",4888632,,4888632,Ambachtsschoolstraat,46,,,,,Y
313070,"HASSELT - FH04","BUILDING template",4888642,,4888642,Ambachtsschoolstraat,56,,,,,Y
313071,"HASSELT - FH04","BUILDING template",2408102,,2408102,Ambachtsschoolstraat,58,,,,,Y
313072,"HASSELT - FH04","BUILDING template",4253694,,4253694,Ambachtsschoolstraat,5,A,,,,Y
313073,"HASSELT - FH04","BUILDING template",2408103,,2408103,Ambachtsschoolstraat,60,,,,,Y
313074,"HASSELT - FH04","BUILDING template",4210544,,4210544,Ambachtsschoolstraat,62,,,,,Y
313075,"HASSELT - FH04","BUILDING template",2408104,,2408104,Ambachtsschoolstraat,64,,,,,Y
313076,"HASSELT - FH04","BUILDING template",701609,,701609,Ambachtsschoolstraat,66,,,,,Y
313077,"HASSELT - FH04","BUILDING template",4888627,,4888627,Ambachtsschoolstraat,68,,,,,Y
313078,"HASSELT - FH04","BUILDING template",701310,,701310,"Armand Hertzstraat",2,,,,,Y
313079,"HASSELT - FH04","BUILDING template",700925,,700925,"Armand Hertzstraat",36,,,,,Y
313080,"HASSELT - FH04","BUILDING template",4882284,,4882284,"Armand Hertzstraat",38,,,,,Y
313081,"HASSELT - FH04","BUILDING template",2417959,,2417959,"Armand Hertzstraat",40,,,,,Y
313082,"HASSELT - FH04","BUILDING template",1373085,,1373085,"Armand Hertzstraat",44,,,,,Y
313083,"HASSELT - FH04","BUILDING template",4882294,,4882294,"Armand Hertzstraat",46,,,,,Y
313084,"HASSELT - FH04","BUILDING template",5914868,,5914868,"Armand Hertzstraat",40,A,,,,Y
313085,"HASSELT - FH04","BUILDING template",2417961,,2417961,"Armand Hertzstraat",42,A,,,,Y
313086,"HASSELT - FH04","BUILDING template",2417963,,2417963,"Armand Hertzstraat",42,B,,,,Y
313087,"HASSELT - FH04","BUILDING template",2418811,,2418811,Blijde-Inkomststraat,1,,,,,Y
313088,"HASSELT - FH04","BUILDING template",701336,,701336,Blijde-Inkomststraat,2,,,,,Y
313089,"HASSELT - FH04","BUILDING template",2418814,,2418814,Blijde-Inkomststraat,4,,,,,Y
313090,"HASSELT - FH04","BUILDING template",701337,,701337,Blijde-Inkomststraat,5,,,,,Y
313091,"HASSELT - FH04","BUILDING template",2418815,,2418815,Blijde-Inkomststraat,6,,,,,Y
313092,"HASSELT - FH04","BUILDING template",2418817,,2418817,Blijde-Inkomststraat,7,,,,,Y
313093,"HASSELT - FH04","BUILDING template",4889008,,4889008,Blijde-Inkomststraat,8,,,,,Y
313094,"HASSELT - FH04","BUILDING template",2418818,,2418818,Blijde-Inkomststraat,9,,,,,Y
313095,"HASSELT - FH04","BUILDING template",2418819,,2418819,Blijde-Inkomststraat,10,,,,,Y
313096,"HASSELT - FH04","BUILDING template",701335,,701335,Blijde-Inkomststraat,11,,,,,Y
313097,"HASSELT - FH04","BUILDING template",2418823,,2418823,Blijde-Inkomststraat,12,,,,,Y
313098,"HASSELT - FH04","BUILDING template",701333,,701333,Blijde-Inkomststraat,13,,,,,Y
313099,"HASSELT - FH04","BUILDING template",4889010,,4889010,Blijde-Inkomststraat,14,,,,,Y
313100,"HASSELT - FH04","BUILDING template",4888814,,4888814,Blijde-Inkomststraat,15,,,,,Y
313101,"HASSELT - FH04","BUILDING template",2418825,,2418825,Blijde-Inkomststraat,16,,,,,Y
313102,"HASSELT - FH04","BUILDING template",4211666,,4211666,Blijde-Inkomststraat,17,,,,,Y
313103,"HASSELT - FH04","BUILDING template",2418828,,2418828,Blijde-Inkomststraat,18,,,,,Y
313104,"HASSELT - FH04","BUILDING template",2418830,,2418830,Blijde-Inkomststraat,19,,,,,Y
313105,"HASSELT - FH04","BUILDING template",701334,,701334,Blijde-Inkomststraat,20,,,,,Y
313106,"HASSELT - FH04","BUILDING template",2418833,,2418833,Blijde-Inkomststraat,21,,,,,Y
313107,"HASSELT - FH04","BUILDING template",701332,,701332,Blijde-Inkomststraat,22,,,,,Y
313108,"HASSELT - FH04","BUILDING template",1445547,,1445547,Blijde-Inkomststraat,23,,,,,Y
313109,"HASSELT - FH04","BUILDING template",2418835,,2418835,Blijde-Inkomststraat,24,,,,,Y
313110,"HASSELT - FH04","BUILDING template",4888818,,4888818,Blijde-Inkomststraat,25,,,,,Y
313111,"HASSELT - FH04","BUILDING template",2418837,,2418837,Blijde-Inkomststraat,26,,,,,Y
313112,"HASSELT - FH04","BUILDING template",2418846,,2418846,Blijde-Inkomststraat,27,,,,,Y
313113,"HASSELT - FH04","BUILDING template",2418848,,2418848,Blijde-Inkomststraat,28,,,,,Y
313114,"HASSELT - FH04","BUILDING template",4888820,,4888820,Blijde-Inkomststraat,29,,,,,Y
313115,"HASSELT - FH04","BUILDING template",2418849,,2418849,Blijde-Inkomststraat,30,,,,,Y
313116,"HASSELT - FH04","BUILDING template",1523345,,1523345,Blijde-Inkomststraat,31,,,,,Y
313117,"HASSELT - FH04","BUILDING template",701331,,701331,Blijde-Inkomststraat,32,,,,,Y
313118,"HASSELT - FH04","BUILDING template",701338,,701338,Blijde-Inkomststraat,33,,,,,Y
313119,"HASSELT - FH04","BUILDING template",701330,,701330,Blijde-Inkomststraat,35,,,,,Y
313120,"HASSELT - FH04","BUILDING template",4062353,,4062353,Blijde-Inkomststraat,36,,,,,Y
313121,"HASSELT - FH04","BUILDING template",2418864,,2418864,Blijde-Inkomststraat,37,,,,,Y
313122,"HASSELT - FH04","BUILDING template",2418866,,2418866,Blijde-Inkomststraat,39,,,,,Y
313123,"HASSELT - FH04","BUILDING template",2418868,,2418868,Blijde-Inkomststraat,41,,,,,Y
313124,"HASSELT - FH04","BUILDING template",2418870,,2418870,Blijde-Inkomststraat,43,,,,,Y
313125,"HASSELT - FH04","BUILDING template",701329,,701329,Blijde-Inkomststraat,45,,,,,Y
313126,"HASSELT - FH04","BUILDING template",5425138,,5425138,Blijde-Inkomststraat,13,A,,,,Y
313127,"HASSELT - FH04","BUILDING template",700968,,700968,Breestraat,2,,,,,Y
313128,"HASSELT - FH04","BUILDING template",2410912,,2410912,Breestraat,4,,,,,Y
313129,"HASSELT - FH04","BUILDING template",1505853,,1505853,Breestraat,6,,,,,Y
313130,"HASSELT - FH04","BUILDING template",2410927,,2410927,Breestraat,8,,,,,Y
313131,"HASSELT - FH04","BUILDING template",4227480,,4227480,Breestraat,10,,,,,Y
313132,"HASSELT - FH04","BUILDING template",2410934,,2410934,Breestraat,12,,,,,Y
313133,"HASSELT - FH04","BUILDING template",4243120,,4243120,Breestraat,14,,,,,Y
313134,"HASSELT - FH04","BUILDING template",700967,,700967,Breestraat,16,,,,,Y
313135,"HASSELT - FH04","BUILDING template",700966,,700966,Breestraat,18,,,,,Y
313136,"HASSELT - FH04","BUILDING template",4886697,,4886697,Breestraat,20,,,,,Y
313137,"HASSELT - FH04","BUILDING template",2410943,,2410943,Breestraat,22,,,,,Y
313138,"HASSELT - FH04","BUILDING template",701163,,701163,Breestraat,24,,,,,Y
313139,"HASSELT - FH04","BUILDING template",2410949,,2410949,Breestraat,26,,,,,Y
313140,"HASSELT - FH04","BUILDING template",2410951,,2410951,Breestraat,28,,,,,Y
313141,"HASSELT - FH04","BUILDING template",2410967,,2410967,Breestraat,30,,,,,Y
313142,"HASSELT - FH04","BUILDING template",700952,,700952,Breestraat,32,,,,,Y
313143,"HASSELT - FH04","BUILDING template",700953,,700953,Breestraat,34,,,,,Y
313144,"HASSELT - FH04","BUILDING template",2410977,,2410977,Breestraat,36,,,,,Y
313145,"HASSELT - FH04","BUILDING template",4235083,,4235083,Breestraat,38,,,,,Y
313146,"HASSELT - FH04","BUILDING template",2410985,,2410985,Breestraat,40,,,,,Y
313147,"HASSELT - FH04","BUILDING template",4244661,,4244661,Breestraat,42,,,,,Y
313148,"HASSELT - FH04","BUILDING template",2410993,,2410993,Breestraat,44,,,,,Y
313149,"HASSELT - FH04","BUILDING template",2410997,,2410997,Breestraat,46,,,,,Y
313150,"HASSELT - FH04","BUILDING template",2411001,,2411001,Breestraat,48,,,,,Y
313151,"HASSELT - FH04","BUILDING template",701164,,701164,Breestraat,50,,,,,Y
313152,"HASSELT - FH04","BUILDING template",2411010,,2411010,Breestraat,52,,,,,Y
313153,"HASSELT - FH04","BUILDING template",2411013,,2411013,Breestraat,54,,,,,Y
313154,"HASSELT - FH04","BUILDING template",2411016,,2411016,Breestraat,56,,,,,Y
313155,"HASSELT - FH04","BUILDING template",2411019,,2411019,Breestraat,58,,,,,Y
313156,"HASSELT - FH04","BUILDING template",2411022,,2411022,Breestraat,62,,,,,Y
313157,"HASSELT - FH04","BUILDING template",2411026,,2411026,Breestraat,64,,,,,Y
313158,"HASSELT - FH04","BUILDING template",700946,,700946,Breestraat,66,,,,,Y
313159,"HASSELT - FH04","BUILDING template",701168,,701168,Breestraat,28,B,,,,Y
313160,"HASSELT - FH04","BUILDING template",701167,,701167,Breestraat,28,C,,,,Y
313161,"HASSELT - FH04","BUILDING template",701166,,701166,Breestraat,28,D,,,,Y
313162,"HASSELT - FH04","BUILDING template",701165,,701165,Breestraat,28,E,,,,Y
313163,"HASSELT - FH04","BUILDING template",701169,,701169,Breestraat,28,F,,,,Y
313164,"HASSELT - FH04","BUILDING template",701170,,701170,Breestraat,28,G,,,,Y
313165,"HASSELT - FH04","BUILDING template",701171,,701171,Breestraat,28,H,,,,Y
313166,"HASSELT - FH04","BUILDING template",701172,,701172,Breestraat,28,I,,,,Y
313167,"HASSELT - FH04","BUILDING template",701173,,701173,Breestraat,28,J,,,,Y
313168,"HASSELT - FH04","BUILDING template",700924,,700924,Eeuwfeeststraat,1,,,,,Y
313169,"HASSELT - FH04","BUILDING template",700923,,700923,Eeuwfeeststraat,2,,,,,Y
313170,"HASSELT - FH04","BUILDING template",700922,,700922,Eeuwfeeststraat,3,,,,,Y
313171,"HASSELT - FH04","BUILDING template",2414379,,2414379,Eeuwfeeststraat,4,,,,,Y
313172,"HASSELT - FH04","BUILDING template",4882433,,4882433,Eeuwfeeststraat,5,,,,,Y
313173,"HASSELT - FH04","BUILDING template",2414380,,2414380,Eeuwfeeststraat,6,,,,,Y
313174,"HASSELT - FH04","BUILDING template",2414382,,2414382,Eeuwfeeststraat,7,,,,,Y
313175,"HASSELT - FH04","BUILDING template",700920,,700920,Eeuwfeeststraat,8,,,,,Y
313176,"HASSELT - FH04","BUILDING template",2414384,,2414384,Eeuwfeeststraat,9,,,,,Y
313177,"HASSELT - FH04","BUILDING template",700921,,700921,Eeuwfeeststraat,10,,,,,Y
313178,"HASSELT - FH04","BUILDING template",2414385,,2414385,Eeuwfeeststraat,11,,,,,Y
313179,"HASSELT - FH04","BUILDING template",2414387,,2414387,Eeuwfeeststraat,13,,,,,Y
313180,"HASSELT - FH04","BUILDING template",2414388,,2414388,Eeuwfeeststraat,14,,,,,Y
313181,"HASSELT - FH04","BUILDING template",2414390,,2414390,Eeuwfeeststraat,16,,,,,Y
313182,"HASSELT - FH04","BUILDING template",4882441,,4882441,Eeuwfeeststraat,17,,,,,Y
313183,"HASSELT - FH04","BUILDING template",2414392,,2414392,Eeuwfeeststraat,18,,,,,Y
313184,"HASSELT - FH04","BUILDING template",2414394,,2414394,Eeuwfeeststraat,19,,,,,Y
313185,"HASSELT - FH04","BUILDING template",2414395,,2414395,Eeuwfeeststraat,20,,,,,Y
313186,"HASSELT - FH04","BUILDING template",700919,,700919,Eeuwfeeststraat,21,,,,,Y
313187,"HASSELT - FH04","BUILDING template",2414398,,2414398,Eeuwfeeststraat,22,,,,,Y
313188,"HASSELT - FH04","BUILDING template",700918,,700918,Eeuwfeeststraat,24,,,,,Y
313189,"HASSELT - FH04","BUILDING template",701689,,701689,Goetsbloetsstraat,1,,,,,Y
313190,"HASSELT - FH04","BUILDING template",701692,,701692,Goetsbloetsstraat,2,,,,,Y
313191,"HASSELT - FH04","BUILDING template",2415928,,2415928,Goetsbloetsstraat,3,,,,,Y
313192,"HASSELT - FH04","BUILDING template",4893066,,4893066,Goetsbloetsstraat,5,,,,,Y
313193,"HASSELT - FH04","BUILDING template",4893069,,4893069,Goetsbloetsstraat,7,,,,,Y
313194,"HASSELT - FH04","BUILDING template",2415930,,2415930,Goetsbloetsstraat,9,,,,,Y
313195,"HASSELT - FH04","BUILDING template",2415932,,2415932,Goetsbloetsstraat,10,,,,,Y
313196,"HASSELT - FH04","BUILDING template",701690,,701690,Goetsbloetsstraat,11,,,,,Y
313197,"HASSELT - FH04","BUILDING template",2415934,,2415934,Goetsbloetsstraat,12,,,,,Y
313198,"HASSELT - FH04","BUILDING template",701696,,701696,Goetsbloetsstraat,13,,,,,Y
313199,"HASSELT - FH04","BUILDING template",4170997,,4170997,Goetsbloetsstraat,15,,,,,Y
313200,"HASSELT - FH04","BUILDING template",4893099,,4893099,Goetsbloetsstraat,16,,,,,Y
313201,"HASSELT - FH04","BUILDING template",2415938,,2415938,Goetsbloetsstraat,17,,,,,Y
313202,"HASSELT - FH04","BUILDING template",2415940,,2415940,Goetsbloetsstraat,18,,,,,Y
313203,"HASSELT - FH04","BUILDING template",701691,,701691,Goetsbloetsstraat,19,,,,,Y
313204,"HASSELT - FH04","BUILDING template",5552886,,5552886,Goetsbloetsstraat,1,A,,,,Y
313205,"HASSELT - FH04","BUILDING template",2415942,,2415942,Goetsbloetsstraat,20,,,,,Y
313206,"HASSELT - FH04","BUILDING template",701693,,701693,Goetsbloetsstraat,22,,,,,Y
313207,"HASSELT - FH04","BUILDING template",701694,,701694,Goetsbloetsstraat,24,,,,,Y
313208,"HASSELT - FH04","BUILDING template",4893057,,4893057,Goetsbloetsstraat,25,,,,,Y
313209,"HASSELT - FH04","BUILDING template",2415946,,2415946,Goetsbloetsstraat,26,,,,,Y
313210,"HASSELT - FH04","BUILDING template",2415949,,2415949,Goetsbloetsstraat,27,,,,,Y
313211,"HASSELT - FH04","BUILDING template",2415951,,2415951,Goetsbloetsstraat,28,,,,,Y
313212,"HASSELT - FH04","BUILDING template",2415953,,2415953,Goetsbloetsstraat,29,,,,,Y
313213,"HASSELT - FH04","BUILDING template",2415955,,2415955,Goetsbloetsstraat,30,,,,,Y
313214,"HASSELT - FH04","BUILDING template",2415957,,2415957,Goetsbloetsstraat,31,,,,,Y
313215,"HASSELT - FH04","BUILDING template",2415959,,2415959,Goetsbloetsstraat,32,,,,,Y
313216,"HASSELT - FH04","BUILDING template",2415960,,2415960,Goetsbloetsstraat,33,,,,,Y
313217,"HASSELT - FH04","BUILDING template",3937323,,3937323,Goetsbloetsstraat,34,,,,,Y
313218,"HASSELT - FH04","BUILDING template",2415962,,2415962,Goetsbloetsstraat,35,,,,,Y
313219,"HASSELT - FH04","BUILDING template",4011002,,4011002,Goetsbloetsstraat,36,,,,,Y
313220,"HASSELT - FH04","BUILDING template",2415964,,2415964,Goetsbloetsstraat,37,,,,,Y
313221,"HASSELT - FH04","BUILDING template",701697,,701697,Goetsbloetsstraat,38,,,,,Y
313222,"HASSELT - FH04","BUILDING template",1121142,,1121142,Goetsbloetsstraat,39,,,,,Y
313223,"HASSELT - FH04","BUILDING template",701698,,701698,Goetsbloetsstraat,40,,,,,Y
313224,"HASSELT - FH04","BUILDING template",701688,,701688,Goetsbloetsstraat,41,,,,,Y
313225,"HASSELT - FH04","BUILDING template",2415969,,2415969,Goetsbloetsstraat,42,,,,,Y
313226,"HASSELT - FH04","BUILDING template",2415971,,2415971,Goetsbloetsstraat,44,,,,,Y
