;ZONE_NAME;MAINLAMKEY;CITY_NAME;DTP;FIC;FIS;FTS;Projectnummer;BG_Name;Blok;Straat;Huisnummer;Huisnummer_Toevoeging;Quadrant
509;W01-C-Charleroi-FH03;1023492;Charleroi;;;;;CHARLEROI - FH03;;09;Boulevard Joseph Tirou;109;;C
510;W01-C-Charleroi-FH03;1144714;Charleroi;;1.0;;1.0;CHARLEROI - FH03;4/4B;02;Avenue des Allies;4;;D
511;W01-C-Charleroi-FH03;2023765;Charleroi;;;;;CHARLEROI - FH03;63-65 Rue du Grand Central 6000 Charleroi;04;Rue du Grand Central;65;;XC
512;W01-C-Charleroi-FH03;2025658;Charleroi;;;;;CHARLEROI - FH03;36 rue de dampremy;08;Rue de Dampremy;36;;C
513;W01-C-Charleroi-FH03;2025679;Charleroi;;;;;CHARLEROI - FH03;70-72-74 rue de Dampremy;06;Rue de Dampremy;70;;D
514;W01-C-Charleroi-FH03;2025680;Charleroi;;;;;CHARLEROI - FH03;73-75 Rue Dampremy 6000 Charleroi;02;Rue de Dampremy;73;;C
515;W01-C-Charleroi-FH03;2025684;Charleroi;;;;;CHARLEROI - FH03;Service FÃ©dÃ©ral des Pensions;02;Rue de Dampremy;75;;C
516;W01-C-Charleroi-FH03;2025691;Charleroi;;;;;CHARLEROI - FH03;82-84 rue Damprey;06;Rue de Dampremy;84;;A
517;W01-C-Charleroi-FH03;2027178;Charleroi;;;;;CHARLEROI - FH03;13/14;05;Place de la Digue;14;;C
518;W01-C-Charleroi-FH03;2027182;Charleroi;;;;;CHARLEROI - FH03;;05;Place de la Digue;19;;C
519;W01-C-Charleroi-FH03;2027184;Charleroi;1.0;;;;CHARLEROI - FH03;;05;Place de la Digue;22;;A
520;W01-C-Charleroi-FH03;2027185;Charleroi;;;;;CHARLEROI - FH03;;05;Place de la Digue;22;C;A
521;W01-C-Charleroi-FH03;2027194;Charleroi;;;;;CHARLEROI - FH03;;02;Place de la Digue;35;;D
522;W01-C-Charleroi-FH03;2027196;Charleroi;;;;;CHARLEROI - FH03;;02;Place de la Digue;37;;D
523;W01-C-Charleroi-FH03;2027197;Charleroi;;;;;CHARLEROI - FH03;36/37/38;02;Place de la Digue;38;;D
524;W01-C-Charleroi-FH03;2034239;Charleroi;;;;;CHARLEROI - FH03;36/36A/38;10;Rue de Montigny;36;A;A
525;W01-C-Charleroi-FH03;2037518;Charleroi;;;;;CHARLEROI - FH03;Prunieau 2 - Montigny 49;13;Rue Prunieau;2;;A
526;W01-C-Charleroi-FH03;2039591;Charleroi;1.0;;;;CHARLEROI - FH03;;06;Boulevard Joseph Tirou;37;;A
527;W01-C-Charleroi-FH03;2039607;Charleroi;;;;;CHARLEROI - FH03;67/69 boulevard Joseph tirou;08;Boulevard Joseph Tirou;69;;A
528;W01-C-Charleroi-FH03;2039612;Charleroi;;;;;CHARLEROI - FH03;75 boulevard Joseph tirou;08;Boulevard Joseph Tirou;75;;D
529;W01-C-Charleroi-FH03;2039617;Charleroi;;;;;CHARLEROI - FH03;77/79;08;Boulevard Joseph Tirou;79;;A
530;W01-C-Charleroi-FH03;2039642;Charleroi;;;;;CHARLEROI - FH03;;09;Boulevard Joseph Tirou;113;;A
531;W01-C-Charleroi-FH03;2039644;Charleroi;;;;;CHARLEROI - FH03;;09;Boulevard Joseph Tirou;117;;A
532;W01-C-Charleroi-FH03;2039647;Charleroi;;;;;CHARLEROI - FH03;;09;Boulevard Joseph Tirou;123;;A
533;W01-C-Charleroi-FH03;2039650;Charleroi;;;;;CHARLEROI - FH03;BG 125/127 Tirou;09;Boulevard Joseph Tirou;127;;A
534;W01-C-Charleroi-FH03;2039656;Charleroi;;;;;CHARLEROI - FH03;133/135/137;09;Boulevard Joseph Tirou;135;;A
535;W01-C-Charleroi-FH03;2039662;Charleroi;;;;;CHARLEROI - FH03;139/141 Tirou 25/27 Montigny;09;Boulevard Joseph Tirou;141;;A
536;W01-C-Charleroi-FH03;2039670;Charleroi;;;;;CHARLEROI - FH03;147/149;09;Boulevard Joseph Tirou;149;;A
537;W01-C-Charleroi-FH03;2039676;Charleroi;;;;;CHARLEROI - FH03;151/153/155;09;Boulevard Joseph Tirou;155;;A
538;W01-C-Charleroi-FH03;2039679;Charleroi;;;;;CHARLEROI - FH03;157/159 Boulevard Joseph Tirou 6000 Charleroi;09;Boulevard Joseph Tirou;159;;C
539;W01-C-Charleroi-FH03;2039682;Charleroi;;;;;CHARLEROI - FH03;161/163;09;Boulevard Joseph Tirou;163;;C
540;W01-C-Charleroi-FH03;2124648;Charleroi;;;;;CHARLEROI - FH03;;08;Place St Fiacre;1;;D
541;W01-C-Charleroi-FH03;4063526;Charleroi;;;;;CHARLEROI - FH03;/7 Montagne;10;Rue de la Montagne;7;;C
542;W01-C-Charleroi-FH03;459391;Charleroi;;;;;CHARLEROI - FH03;8 rue de Louvain;01;Rue de Louvain;8;;C
543;W01-C-Charleroi-FH03;459402;Charleroi;1.0;;;;CHARLEROI - FH03;34 avenue des AlliÃ©s;01;Avenue des Allies;34;;C
544;W01-C-Charleroi-FH03;461718;Charleroi;;;;;CHARLEROI - FH03;;12;Rue de la Justice;4;;D
545;W01-C-Charleroi-FH03;462177;Charleroi;;;;;CHARLEROI - FH03;;09;Boulevard Joseph Tirou;169;;D
546;W01-C-Charleroi-FH03;463822;Charleroi;;;;1.0;CHARLEROI - FH03;;10;Rue de Montigny;12;;D
547;W01-C-Charleroi-FH03;463825;Charleroi;;;;;CHARLEROI - FH03;36/36A/38;10;Rue de Montigny;38;;A
548;W01-C-Charleroi-FH03;464197;Charleroi;1.0;;;;CHARLEROI - FH03;50 rue du pont neuf;310;Rue du Pont Neuf;50;;C
549;W01-C-Charleroi-FH03;464200;Charleroi;1.0;;;;CHARLEROI - FH03;70 rue de Montigny (D);10;Rue de Montigny;70;;C
550;W01-C-Charleroi-FH03;464213;Charleroi;;;;;CHARLEROI - FH03;139/141 Tirou 25/27 Montigny;09;Rue de Montigny;27;;A
551;W01-C-Charleroi-FH03;5068407;Charleroi;;;;;CHARLEROI - FH03;32/33 place de la digue;02;Place de la Digue;32;;D
552;W01-C-Charleroi-FH03;5323646;Charleroi;;;;;CHARLEROI - FH03;place de la digue;02;Place de la Digue;41;B;D
553;W01-C-Charleroi-FH03;6061203;Charleroi;;;;;CHARLEROI - FH03;;04;Place de l'Ouest;3;;D
1577;W01-C-Namur-FH03;1173392;Namur;;;;;NAMUR - FH03;50 ChaussÃ©e de Waterloo 5002 Namur;0301;Chaussee de Waterloo;50;;D
1578;W01-C-Namur-FH03;1193158;Namur;;;;1.0;NAMUR - FH03;16 rue de gembloux 5002;0302;Rue de Gembloux;16;;C
1579;W01-C-Namur-FH03;1196819;Namur;;;;;NAMUR - FH03;40 Rue du Beau-Vallon 5002 Namur;0324;Rue du Beau-Vallon;40;;D
1580;W01-C-Namur-FH03;1196821;Namur;;;;1.0;NAMUR - FH03;148 Rue du Beau-Vallon 5002 Namur;0324;Rue du Beau-Vallon;148;;XC
1581;W01-C-Namur-FH03;1196827;Namur;1.0;;;1.0;NAMUR - FH03;100 Rue du Beau-Vallon 5002 Namur;0324;Rue du Beau-Vallon;100;;C
1582;W01-C-Namur-FH03;1196830;Namur;;;;;NAMUR - FH03;1 rue beau vallon 5002 Namur;0311;Rue du Beau-Vallon;1;;D
1583;W01-C-Namur-FH03;1196837;Namur;;;;;NAMUR - FH03;39 Rue Malevez 5002 Namur;0312;Rue Malevez(SS);39;;C
1584;W01-C-Namur-FH03;1196842;Namur;;;;;NAMUR - FH03;49 Rue Malevez 5002 Namur;0312;Rue Malevez(SS);49;;D
1585;W01-C-Namur-FH03;1196843;Namur;;;;;NAMUR - FH03;41 Rue Malevez 5002 Namur;0312;Rue Malevez(SS);41;;D
1586;W01-C-Namur-FH03;1196844;Namur;;;;;NAMUR - FH03;1 Rue du Clechene 5002 Namur;0317;Rue du Clech?ne(SS);1;;D
1587;W01-C-Namur-FH03;1196859;Namur;;;;;NAMUR - FH03;41 Rue des Trois Piliers 5002 Namur;0317;Rue des Trois Piliers(SS);41;;D
1588;W01-C-Namur-FH03;1196866;Namur;;;;;NAMUR - FH03;144 rue des 3 piliers 5002 Namur;0313;Rue des Trois Piliers(SS);144;;D
1589;W01-C-Namur-FH03;1202396;Namur;;;;1.0;NAMUR - FH03;49 Rue Auguste Leblanc 5002 Namur;0336;Rue Auguste Leblanc(SS);49;;XC
1590;W01-C-Namur-FH03;1280481;Namur;1.0;;;;NAMUR - FH03;281 ChaussÃ©e de Waterloo 5002 Namur;0316;Chaussee de Waterloo;281;;D
1591;W01-C-Namur-FH03;1293823;Namur;1.0;;;1.0;NAMUR - FH03;RÃ©sidence Le Muzet;0302;Rue Muzet;3;;A
1592;W01-C-Namur-FH03;1296134;Namur;;;;;NAMUR - FH03;23 ChaussÃ©e de Waterloo 5000 Namur;0314;Chaussee de Waterloo;23;;C
1593;W01-C-Namur-FH03;1297357;Namur;;;;1.0;NAMUR - FH03;3 Rue du CurÃ© Hiernaux 5002 Namur;0329;Rue du Cure Hiernaux(SS);3;;C
1594;W01-C-Namur-FH03;1302117;Namur;;;;1.0;NAMUR - FH03;480-482 ChaussÃ©e de Waterloo 5002 Namur;0337;Chaussee de Waterloo;480;;C
1595;W01-C-Namur-FH03;1305886;Namur;;;;;NAMUR - FH03;108-110 Rue de gembloux 5002;0302;Rue de Gembloux;110;;D
1596;W01-C-Namur-FH03;1307354;Namur;;;;;NAMUR - FH03;298 ChaussÃ©e de Waterloo 5002 Namur;0317;Chaussee de Waterloo;298;;C
1597;W01-C-Namur-FH03;1308600;Namur;;;;1.0;NAMUR - FH03;525 ChaussÃ©e de Waterloo 5002 Namur;0333;Chaussee de Waterloo;525;;XC
1598;W01-C-Namur-FH03;1311992;Namur;;;;1.0;NAMUR - FH03;14 rue de gembloux 5002 Namur;0302;Rue de Gembloux;14;;A
1599;W01-C-Namur-FH03;1312539;Namur;;;;1.0;NAMUR - FH03;49 ChaussÃ©e de Waterloo 5002 Namur;0315;Chaussee de Waterloo;49;;C
1600;W01-C-Namur-FH03;1334298;Namur;1.0;;;1.0;NAMUR - FH03;485 ChaussÃ©e de Waterloo 5002 Namur;0333;Chaussee de Waterloo;485;;A
1601;W01-C-Namur-FH03;1334325;Namur;;;;;NAMUR - FH03;331 ChaussÃ©e de Waterloo 5002 Namur;0329;Chaussee de Waterloo;331;;D
1602;W01-C-Namur-FH03;1334357;Namur;;;;;NAMUR - FH03;58 Rue du Beau-Vallon 5002 Namur;0324;Rue du Beau-Vallon;58;;D
1603;W01-C-Namur-FH03;1334359;Namur;;;;;NAMUR - FH03;355 ChaussÃ©e de Waterloo 5002 Namur;0330;Chaussee de Waterloo;355;;D
1604;W01-C-Namur-FH03;1334365;Namur;;;;;NAMUR - FH03;383 ChaussÃ©e de Waterloo 5002 Namur;0330;Chaussee de Waterloo;383;;D
1605;W01-C-Namur-FH03;1334384;Namur;;;;;NAMUR - FH03;4 rue du beau vallon 5002 Namur;0309;Rue du Beau-Vallon;4;;D
1606;W01-C-Namur-FH03;1334396;Namur;;;;;NAMUR - FH03;401 ChaussÃ©e de Waterloo 5002 Namur;0330;Chaussee de Waterloo;401;;D
1607;W01-C-Namur-FH03;1334398;Namur;;;;;NAMUR - FH03;12 rue du beau vallon 5002 Namur;0309;Rue du Beau-Vallon;12;;D
1608;W01-C-Namur-FH03;1334420;Namur;;;;;NAMUR - FH03;18 Rue Lemercier 5002 Namur;0329;Rue Lemercier(SS);18;;D
1609;W01-C-Namur-FH03;1334438;Namur;;;;1.0;NAMUR - FH03;32 Rue Jean NoÃ«l 5002 Namur;0330;Rue Jean Noï¿½l;32;;C
1610;W01-C-Namur-FH03;1334448;Namur;;;;;NAMUR - FH03;232 Rue du Beau-Vallon 5002 Namur;0324;Rue du Beau-Vallon;232;;D
1611;W01-C-Namur-FH03;1334467;Namur;;;;;NAMUR - FH03;339 ChaussÃ©e de Waterloo 5002 Namur;0330;Chaussee de Waterloo;339;;D
1612;W01-C-Namur-FH03;1334469;Namur;1.0;;;1.0;NAMUR - FH03;71 Rue du Beau-Vallon 5002 Namur;0312;Rue du Beau-Vallon;71;;C
1613;W01-C-Namur-FH03;1334488;Namur;;;;;NAMUR - FH03;4 Rue du CurÃ© Hiernaux 5002 Namur;0330;Rue du Cure Hiernaux(SS);4;;D
1614;W01-C-Namur-FH03;1334495;Namur;;;;;NAMUR - FH03;13-15 Rue du CurÃ© Hiernaux 5002 Namur;0329;Rue du Cure Hiernaux(SS);15;;D
1615;W01-C-Namur-FH03;1344353;Namur;;;;;NAMUR - FH03;17 Rue de Gembloux 5002 Namur;0301;Rue de Gembloux;17;;D
1616;W01-C-Namur-FH03;1350969;Namur;;;;1.0;NAMUR - FH03;65 ChaussÃ©e de Waterloo 5002 Namur;0315;Chaussee de Waterloo;65;;A
1617;W01-C-Namur-FH03;1351096;Namur;;;;;NAMUR - FH03;35 ChaussÃ©e de Waterloo 5002 Namur;0314;Chaussee de Waterloo;35;;D
1618;W01-C-Namur-FH03;1359046;Namur;;;;;NAMUR - FH03;;0340;Rue des Champs;76;;D
1619;W01-C-Namur-FH03;1361159;Namur;1.0;;;;NAMUR - FH03;86 Rue des Champs 5002 Namur;0340;Rue des Champs;86;;D
1620;W01-C-Namur-FH03;1361183;Namur;1.0;;;1.0;NAMUR - FH03;106 rue de gembloux 5002 namur;0302;Rue de Gembloux;106;;D
1621;W01-C-Namur-FH03;1362799;Namur;;;;;NAMUR - FH03;RÃ©sidence Hazard;0302;Rue de Gembloux;6;;D
1622;W01-C-Namur-FH03;1422694;Namur;;;;;NAMUR - FH03;;0302;Rue Muzet;11;;
1623;W01-C-Namur-FH03;1422696;Namur;;;;1.0;NAMUR - FH03;7 Rue Muzet 5002 Namur;0302;Rue Muzet;7;;C
1624;W01-C-Namur-FH03;1423829;Namur;1.0;;;1.0;NAMUR - FH03;114-120 Rue de l'industrie 5002 Namur;0307;Rue de lIndustrie(SS);120;;XC
1625;W01-C-Namur-FH03;1423856;Namur;;;;1.0;NAMUR - FH03;Rue saint dont 34 5002 saint servais;0302;Rue Saint-Donat(SS);34;;C
1626;W01-C-Namur-FH03;1423882;Namur;;;;;NAMUR - FH03;13-15-17 Rue saint donat 5002 Namur;0303;Rue Saint-Donat(SS);13;;D
1627;W01-C-Namur-FH03;1423883;Namur;;;;1.0;NAMUR - FH03;3 rue saint donat 5002 Namur;0303;Rue Saint-Donat(SS);3;;A
1628;W01-C-Namur-FH03;1423884;Namur;;;;;NAMUR - FH03;5 Rue Saint Donat 5002 Namur;0303;Rue Saint-Donat(SS);5;;C
1629;W01-C-Namur-FH03;1423896;Namur;;;;;NAMUR - FH03;Rue saint donat 4 5002 saint servais;0302;Rue Saint-Donat(SS);4;;D
1630;W01-C-Namur-FH03;1423905;Namur;;;;1.0;NAMUR - FH03;Rue saint donat 22 5002 saint servais;0302;Rue Saint-Donat(SS);22;;C
1631;W01-C-Namur-FH03;1423911;Namur;;;;;NAMUR - FH03;;0309;Rue de Gembloux;213;;
1632;W01-C-Namur-FH03;1423912;Namur;;;;;NAMUR - FH03;97 Rue de Gembloux 5002 Namur;0309;Rue de Gembloux;97;;D
1633;W01-C-Namur-FH03;1423914;Namur;;;;;NAMUR - FH03;101 rue de Gembloux 5002 Namur;0309;Rue de Gembloux;101;;D
1634;W01-C-Namur-FH03;1423916;Namur;;;;;NAMUR - FH03;105 rue de gembloux 5002 Namur;0309;Rue de Gembloux;105;;D
1635;W01-C-Namur-FH03;1423917;Namur;;;;;NAMUR - FH03;107 rue de gembloux 5002 Namur;0309;Rue de Gembloux;107;;D
1636;W01-C-Namur-FH03;1423918;Namur;;;;;NAMUR - FH03;109 rue de gembloux 5002 Namur;0309;Rue de Gembloux;109;;D
1637;W01-C-Namur-FH03;1423922;Namur;;;;1.0;NAMUR - FH03;117 Rue de Gembloux 5002 Namur;0309;Rue de Gembloux;117;;XC
1638;W01-C-Namur-FH03;1423923;Namur;;;;;NAMUR - FH03;;0309;Rue de Gembloux;119;;
1639;W01-C-Namur-FH03;1423924;Namur;;;;;NAMUR - FH03;;0309;Rue de Gembloux;121;;
1640;W01-C-Namur-FH03;1423928;Namur;;;;;NAMUR - FH03;129 rue de gembloux 5002 Namur;0309;Rue de Gembloux;129;;D
1641;W01-C-Namur-FH03;1423929;Namur;;;;;NAMUR - FH03;131-133 Rue de Gembloux 5002 Namur;0309;Rue de Gembloux;131;;D
1642;W01-C-Namur-FH03;1423933;Namur;;;;;NAMUR - FH03;139 rue de gembloux 5002 Namur;0309;Rue de Gembloux;139;;D
1643;W01-C-Namur-FH03;1423934;Namur;;;;;NAMUR - FH03;141 rue de gembloux 5002 Namur;0309;Rue de Gembloux;141;;D
1644;W01-C-Namur-FH03;1423935;Namur;;;;;NAMUR - FH03;143 rue de gembloux 5002 Namur;0309;Rue de Gembloux;143;;D
1645;W01-C-Namur-FH03;1423936;Namur;;;;;NAMUR - FH03;145 rue de gembloux 5002 Namur;0309;Rue de Gembloux;145;;C
1646;W01-C-Namur-FH03;1423946;Namur;;;;;NAMUR - FH03;165 rue de gembloux 5002 Namur;0309;Rue de Gembloux;165;;D
1647;W01-C-Namur-FH03;1423952;Namur;;;;1.0;NAMUR - FH03;177 Rue de Gembloux 5002 Namur;0309;Rue de Gembloux;177;;XC
1648;W01-C-Namur-FH03;1423955;Namur;;;;;NAMUR - FH03;183 rue de gembloux 5002;0309;Rue de Gembloux;183;;D
1649;W01-C-Namur-FH03;1423958;Namur;1.0;;;1.0;NAMUR - FH03;189 rue de gembloux 5002 namur;0309;Rue de Gembloux;189;;A
1650;W01-C-Namur-FH03;1423962;Namur;;;;;NAMUR - FH03;197 rue de gembloux 5002 Namur;0309;Rue de Gembloux;197;;D
1651;W01-C-Namur-FH03;1423963;Namur;;;;1.0;NAMUR - FH03;199-201 Rue de Gembloux 5002 Namur;0309;Rue de Gembloux;199;;C
1652;W01-C-Namur-FH03;1423965;Namur;;;;;NAMUR - FH03;203 rue de gembloux 5002 Namur;0309;Rue de Gembloux;203;;D
1653;W01-C-Namur-FH03;1423968;Namur;;;;;NAMUR - FH03;209 rue de gembloux 5002 Namur;0309;Rue de Gembloux;209;;D
1654;W01-C-Namur-FH03;1423971;Namur;;;;;NAMUR - FH03;217 rue de gembloux 5002 Namur;0309;Rue de Gembloux;217;;D
1655;W01-C-Namur-FH03;1423974;Namur;;;;;NAMUR - FH03;112 chaussÃ©e de gemnloux 5002 Namur;0303;Rue de Gembloux;112;;D
1656;W01-C-Namur-FH03;1423975;Namur;;;;;NAMUR - FH03;126 rue de gembloux 5002 Namur;0303;Rue de Gembloux;126;;D
1657;W01-C-Namur-FH03;1423979;Namur;;;;1.0;NAMUR - FH03;120 rue de Gembloux 5000 Namur;0303;Rue de Gembloux;120;;C
1658;W01-C-Namur-FH03;1423982;Namur;;;;;NAMUR - FH03;130 Rue de Gembloux 5002 Namur;0304;Rue de Gembloux;130;;D
1659;W01-C-Namur-FH03;1423984;Namur;;;;;NAMUR - FH03;126-128 Rue de Gembloux 5002 Namur;0304;Rue de Gembloux;128;;D
1660;W01-C-Namur-FH03;1423987;Namur;;;;1.0;NAMUR - FH03;13 Rue de Gembloux 5002 Namur;0301;Rue de Gembloux;13;;C
1661;W01-C-Namur-FH03;1423988;Namur;;;;1.0;NAMUR - FH03;15 Rue de Gembloux 5002 Namur;0301;Rue de Gembloux;15;;XC
1662;W01-C-Namur-FH03;1423995;Namur;;;;;NAMUR - FH03;31 Rue de Gembloux 5002 Namur;0301;Rue de Gembloux;31;;D
1663;W01-C-Namur-FH03;1424012;Namur;;;;;NAMUR - FH03;67 Rue de Gembloux 5002 Namur;0301;Rue de Gembloux;67;;D
1664;W01-C-Namur-FH03;1424015;Namur;;;;;NAMUR - FH03;73 Rue de Gembloux 5000 Namur;0301;Rue de Gembloux;73;;D
1665;W01-C-Namur-FH03;1424017;Namur;;;;1.0;NAMUR - FH03;77 Rue de Gembloux 5002 Namur;0301;Rue de Gembloux;77;;C
1666;W01-C-Namur-FH03;1424019;Namur;;;;;NAMUR - FH03;81-83 Rue de Gembloux 5000 Namur;0301;Rue de Gembloux;81;;D
1667;W01-C-Namur-FH03;1424023;Namur;;;;1.0;NAMUR - FH03;8 rue de gembloux 5002 namur;0302;Rue de Gembloux;8;;D
1668;W01-C-Namur-FH03;1424024;Namur;;;;1.0;NAMUR - FH03;10 Rue de gembloux 5002 namur;0302;Rue de Gembloux;10;;C
1669;W01-C-Namur-FH03;1424025;Namur;;;;1.0;NAMUR - FH03;18 rue de gembloux 5002 namur;0302;Rue de Gembloux;18;;C
1670;W01-C-Namur-FH03;1424026;Namur;;;;1.0;NAMUR - FH03;20 Rue de Gembloux 5002 Namur;0302;Rue de Gembloux;20;;XC
1671;W01-C-Namur-FH03;1424028;Namur;;;;1.0;NAMUR - FH03;24 rue de gembloux 5002;0302;Rue de Gembloux;24;;C
1672;W01-C-Namur-FH03;1424029;Namur;;;;1.0;NAMUR - FH03;26 rue de Gembloux 5000 Namur;0302;Rue de Gembloux;26;;C
1673;W01-C-Namur-FH03;1424030;Namur;;;;;NAMUR - FH03;28 rue de Gembloux 5000 Namur;0302;Rue de Gembloux;28;;XC
1674;W01-C-Namur-FH03;1424031;Namur;;;;1.0;NAMUR - FH03;30 rue de gembloux 5002 namur;0302;Rue de Gembloux;30;;C
1675;W01-C-Namur-FH03;1424055;Namur;;;;;NAMUR - FH03;80 rue de gembloux 5002 namur;0302;Rue de Gembloux;80;;D
1676;W01-C-Namur-FH03;1424056;Namur;;;;;NAMUR - FH03;82 rue de gembloux 5002 namur;0302;Rue de Gembloux;82;;D
1677;W01-C-Namur-FH03;1424060;Namur;;;;;NAMUR - FH03;90-92 Rue de gembloux 5002 namur;0302;Rue de Gembloux;90;;D
1678;W01-C-Namur-FH03;1424201;Namur;;;;1.0;NAMUR - FH03;186-200 Rue de Gembloux 5002 Namur;0304;Rue de Gembloux;200;;C
1679;W01-C-Namur-FH03;1424217;Namur;;;;;NAMUR - FH03;166 rue de gembloux 5002 Namur;0304;Rue de Gembloux;166;;D
1680;W01-C-Namur-FH03;1424223;Namur;;;;;NAMUR - FH03;154 rue de gembloux 5002 Namur;0304;Rue de Gembloux;154;;C
1681;W01-C-Namur-FH03;1424224;Namur;;;;;NAMUR - FH03;152 rue de gembloux 5000 Namur;0304;Rue de Gembloux;152;;C
1682;W01-C-Namur-FH03;1424226;Namur;;;;;NAMUR - FH03;148 rue de gembloux 5002 Namur;0304;Rue de Gembloux;148;;D
1683;W01-C-Namur-FH03;1424228;Namur;;;;;NAMUR - FH03;144 Rue de Gembloux 5002 Namur;0304;Rue de Gembloux;144;;D
1684;W01-C-Namur-FH03;1424231;Namur;;;;;NAMUR - FH03;;0304;Rue de Gembloux;138;;
1685;W01-C-Namur-FH03;1424232;Namur;;;;;NAMUR - FH03;136 rue de gembloux 5002 Namur;0304;Rue de Gembloux;136;;D
1686;W01-C-Namur-FH03;1424235;Namur;;;;1.0;NAMUR - FH03;221 rue de gembloux 5002 Namur;0309;Rue de Gembloux;221;;XC
1687;W01-C-Namur-FH03;1424238;Namur;;;;;NAMUR - FH03;229 rue de gembloux 5002 Namur;0309;Rue de Gembloux;229;;D
1688;W01-C-Namur-FH03;1424242;Namur;;;;;NAMUR - FH03;237 Rue de Gembloux 5002 Namur;0309;Rue de Gembloux;237;;D
1689;W01-C-Namur-FH03;1424244;Namur;;;;1.0;NAMUR - FH03;241 rue de Gembloux 5002 Namur;0309;Rue de Gembloux;241;;C
1690;W01-C-Namur-FH03;1424246;Namur;;;;;NAMUR - FH03;245 rue de gembloux 5002 Namur;0309;Rue de Gembloux;245;;D
1691;W01-C-Namur-FH03;1424248;Namur;;;;;NAMUR - FH03;249 rue de gembloux 5002 Namur;0309;Rue de Gembloux;249;;D
1692;W01-C-Namur-FH03;1424250;Namur;;;;1.0;NAMUR - FH03;253;0309;Rue de Gembloux;253;;B
1693;W01-C-Namur-FH03;1424253;Namur;;;;;NAMUR - FH03;313 Rue de Gembloux 5002 Namur;0324;Rue de Gembloux;313;;D
1694;W01-C-Namur-FH03;1424255;Namur;;;;;NAMUR - FH03;291 Rue de Gembloux 5002 Namur;0324;Rue de Gembloux;291;;D
1695;W01-C-Namur-FH03;1424258;Namur;;;;;NAMUR - FH03;297 Rue de Gembloux 5002 Namur;0324;Rue de Gembloux;297;;D
1696;W01-C-Namur-FH03;1424261;Namur;;;;;NAMUR - FH03;301-303 Rue de Gembloux 5002 Namur;0324;Rue de Gembloux;303;;D
1697;W01-C-Namur-FH03;1424263;Namur;;;;;NAMUR - FH03;307 Rue de Gembloux 5002 Namur;0324;Rue de Gembloux;307;;D
1698;W01-C-Namur-FH03;1424268;Namur;;;;;NAMUR - FH03;317 Rue de Gembloux 5002 Namur;0324;Rue de Gembloux;317;;D
1699;W01-C-Namur-FH03;1424269;Namur;;;;;NAMUR - FH03;319 Rue de Gembloux 5002 Namur;0324;Rue de Gembloux;319;;D
1700;W01-C-Namur-FH03;1424270;Namur;;;;;NAMUR - FH03;321 Rue de Gembloux 5002 Namur;0324;Rue de Gembloux;321;;D
1701;W01-C-Namur-FH03;1424282;Namur;1.0;;;;NAMUR - FH03;1 rue de tivoli 5002 Namur;0309;Rue du Tivoli(SS);1;;D
1702;W01-C-Namur-FH03;1424283;Namur;;;;1.0;NAMUR - FH03;3 Rue de Rivoli 5002 Namur;0309;Rue du Tivoli(SS);3;;A
1703;W01-C-Namur-FH03;1424291;Namur;;;;;NAMUR - FH03;296 rue de gembloux 5002 Namur;0305;Rue de Gembloux;296;;D
1704;W01-C-Namur-FH03;1424293;Namur;;;;;NAMUR - FH03;294 rue de gembloux 5002 Namur;0305;Rue de Gembloux;294;;D
1705;W01-C-Namur-FH03;1424296;Namur;1.0;;;1.0;NAMUR - FH03;11 rue jules bourre 5002 Namur;0305;Rue Jules Bours(SS);11;;C
1706;W01-C-Namur-FH03;1424328;Namur;;;;1.0;NAMUR - FH03;298 rue de Gembloux 5000 Namur;0305;Rue de Gembloux;298;;C
1707;W01-C-Namur-FH03;1424330;Namur;;;;;NAMUR - FH03;300 Rue de Gembloux 5002 Namur;0305;Rue de Gembloux;300;;D
1708;W01-C-Namur-FH03;1424332;Namur;;;;1.0;NAMUR - FH03;1-3 rue Ã ortmans 5002 Namur;0305;Rue Adolphe Ortmans(SS);1;;XC
1709;W01-C-Namur-FH03;1424346;Namur;1.0;;;1.0;NAMUR - FH03;270-280 Rue de Gembloux 5002 Namur;0305;Rue de Gembloux;280;;C
1710;W01-C-Namur-FH03;1424347;Namur;;;;1.0;NAMUR - FH03;282-286 Rue de Gembloux 5002 Namur;0305;Rue de Gembloux;282;;XA
1711;W01-C-Namur-FH03;1424385;Namur;;;;;NAMUR - FH03;44 Rue Jules Bours 5002 Namur;0306;Rue Jules Bours(SS);44;;D
1712;W01-C-Namur-FH03;1424388;Namur;;;;;NAMUR - FH03;50 Rue Jules Bours 5002 Namur;0306;Rue Jules Bours(SS);50;;D
1713;W01-C-Namur-FH03;1425321;Namur;;;;1.0;NAMUR - FH03;34 ChaussÃ©e de Waterloo 5002 Namur;0301;Chaussee de Waterloo;34;;XC
1714;W01-C-Namur-FH03;1425339;Namur;;;;;NAMUR - FH03;72-74 ChaussÃ©e de Waterloo 5002 Namur;0301;Chaussee de Waterloo;72;;D
1715;W01-C-Namur-FH03;1425343;Namur;;;;1.0;NAMUR - FH03;80 ChaussÃ©e de Waterloo 5002 Namur;0301;Chaussee de Waterloo;80;;XC
1716;W01-C-Namur-FH03;1425345;Namur;;;;;NAMUR - FH03;84 ChaussÃ©e de Waterloo 5002 Namur;0301;Chaussee de Waterloo;84;;D
