Projectnummer;Opdrachtnummer;Building FID;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;TSA SENT;TSA SIGNED;TSA NEEDED;Afronding handtekening;Meetstaat;Verzonden Offerte;SNS FIS Date;SNS FTS Date;Opdrachttemplate
EVERE - FH01;1621811;968311;Vincent Van Goghlaan 1-2-3-4-5-6-7-8-9-10;Vincent Van Goghlaan - Avenue Vincent Van Gogh;1;;C;2019-10-16;2019-11-06;Y;;N;;;;BUILDING template
EVERE - FH01;1620343;967095;;Kleigroeveërf - Clos de l'Argilière;5;;;;;N;;N;;;;BUILDING template
EVERE - FH01;46321;970991;;G. De Lombaerdestraat - Rue Georges De Lombaerde;74;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1621759;968267;;Léon Grosjeanlaan - Avenue Léon Grosjean;9;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1620467;967207;;Gelukzaligheidslaan - Avenue de la Béatitude;7;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1620898;5620853;Leuvensesteenweg 913-913A-913B-Twee Huizenstraat 63;Chaussée de Louvain - Leuvensesteenweg;913;;C;2019-10-01;2019-10-01;Y;;N;;;;BUILDING template
EVERE - FH01;1621818;968312;;Vincent Van Goghlaan - Avenue Vincent Van Gogh;11;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1620345;967097;;Kleigroeveërf - Clos de l'Argilière;7;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1622029;968484;;G. De Lombaerdestraat - Rue Georges De Lombaerde;76;;;;;N;;N;;;;BUILDING template
EVERE - FH01;726099;971355;;Léon Grosjeanlaan - Avenue Léon Grosjean;11;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1620469;967209;;Gelukzaligheidslaan - Avenue de la Béatitude;9;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1120060;5620839;;Chaussée de Louvain - Leuvensesteenweg;915;;;;;N;;N;;;;BUILDING template
EVERE - FH01;5583272;6195264;Henry Dunantlaan 15-17;Henry Dunantlaan - Avenue Henry Dunant;17;;A;2019-11-03;2019-12-16;Y;;N;;;;BUILDING template
EVERE - FH01;1621819;968313;;Vincent Van Goghlaan - Avenue Vincent Van Gogh;12;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1620346;967098;;Kleigroeveërf - Clos de l'Argilière;9;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1622030;968485;;G. De Lombaerdestraat - Rue Georges De Lombaerde;78;;;;;N;;N;;;;BUILDING template
EVERE - FH01;25445;970535;;Sint-Jozefstraat - Rue Saint-Joseph;5;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1620471;967211;;Gelukzaligheidslaan - Avenue de la Béatitude;11;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;3916107;5620903;;Chaussée de Louvain - Leuvensesteenweg;925;;D;;;Y;;N;;;;BUILDING template
EVERE - FH01;756585;971566;Henry Dunantlaan 19-21;Henry Dunantlaan - Avenue Henry Dunant;19;;A;2019-09-30;2019-10-31;Y;;N;;;;BUILDING template
EVERE - FH01;1621820;968314;;Vincent Van Goghlaan - Avenue Vincent Van Gogh;13;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1137210;966884;;Kleigroeveërf - Clos de l'Argilière;10;;;;;;;N;;;;BUILDING template
EVERE - FH01;1622031;968486;;G. De Lombaerdestraat - Rue Georges De Lombaerde;80;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1291898;966914;;Sint-Jozefstraat - Rue Saint-Joseph;7;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1620473;967213;;Gelukzaligheidslaan - Avenue de la Béatitude;13;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;5894343;7462369;Cicerolaan 13-15-17-19-21;Cicerolaan - Avenue Cicéron;17;;XA;2019-11-03;;Y;;Y;;;;BUILDING template
EVERE - FH01;5583273;6639304;Henry Dunantlaan 19-21;Henry Dunantlaan - Avenue Henry Dunant;21;;A;2019-10-07;2019-10-31;Y;;N;;;;BUILDING template
EVERE - FH01;1621821;968315;;Vincent Van Goghlaan - Avenue Vincent Van Gogh;14;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1620347;967099;;Kleigroeveërf - Clos de l'Argilière;11;;;;;N;;N;;;;BUILDING template
EVERE - FH01;4119521;970883;;G. De Lombaerdestraat - Rue Georges De Lombaerde;82;;;;;N;;N;;;;BUILDING template
EVERE - FH01;4119518;970882;;Sint-Jozefstraat - Rue Saint-Joseph;9;;;;;N;;N;;;;BUILDING template
EVERE - FH01;726792;971452;;Gelukzaligheidslaan - Avenue de la Béatitude;15;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1120033;966824;;Henry Dunantlaan - Avenue Henry Dunant;70;;B;2019-09-30;;Y;;N;;;;BUILDING template
EVERE - FH01;731599;971523;Henry Dunantlaan 23-25;Henry Dunantlaan - Avenue Henry Dunant;23;;A;2019-12-13;2020-01-30;Y;;N;;;;BUILDING template
EVERE - FH01;724017;971197;;Vincent Van Goghlaan - Avenue Vincent Van Gogh;15;;C;2019-10-16;2019-11-06;Y;;N;;;;BUILDING template
EVERE - FH01;1325306;966947;;Kleigroeveërf - Clos de l'Argilière;13;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1622032;968487;;G. De Lombaerdestraat - Rue Georges De Lombaerde;84;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1622146;968593;;Sint-Jozefstraat - Rue Saint-Joseph;11;;;;;N;;N;;;;BUILDING template
EVERE - FH01;726793;971453;;Gelukzaligheidslaan - Avenue de la Béatitude;17;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;5583276;6195265;;Henry Dunantlaan - Avenue Henry Dunant;72;;B;2019-10-07;;Y;;N;;;;BUILDING template
EVERE - FH01;1620349;967101;;Kleigroeveërf - Clos de l'Argilière;14;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1622033;968488;;G. De Lombaerdestraat - Rue Georges De Lombaerde;86;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1622149;968596;Sint-Jozefstraat 15-21-27;Sint-Jozefstraat - Rue Saint-Joseph;15;;C;2019-07-01;2020-02-26;Y;;N;;;;BUILDING template
EVERE - FH01;1120034;6195271;;Henry Dunantlaan - Avenue Henry Dunant;74;;B;2019-10-07;;Y;;N;;;;BUILDING template
EVERE - FH01;1621100;11996740;;Optimismelaan - Avenue de l'Optimisme;17;;;;;;;N;;;;BUILDING template
EVERE - FH01;1620350;967102;;Kleigroeveërf - Clos de l'Argilière;15;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1622034;968489;;G. De Lombaerdestraat - Rue Georges De Lombaerde;88;;;;;N;;N;;;;BUILDING template
EVERE - FH01;5583277;6195274;;Henry Dunantlaan - Avenue Henry Dunant;76;;B;2019-10-07;;Y;;N;;;;BUILDING template
EVERE - FH01;1620351;967103;;Kleigroeveërf - Clos de l'Argilière;16;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1622035;968490;;G. De Lombaerdestraat - Rue Georges De Lombaerde;90;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1120038;6195201;;Henry Dunantlaan - Avenue Henry Dunant;84;;A;2019-12-13;2019-12-16;Y;;N;;;;BUILDING template
EVERE - FH01;1620352;967104;;Kleigroeveërf - Clos de l'Argilière;17;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1622036;968491;;G. De Lombaerdestraat - Rue Georges De Lombaerde;92;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1120024;966816;;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;153;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1137209;966883;;Kleigroeveërf - Clos de l'Argilière;18;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1622037;968492;;G. De Lombaerdestraat - Rue Georges De Lombaerde;94;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1120025;966817;;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;155;;XC;2019-12-13;;Y;;Y;;;;BUILDING template
EVERE - FH01;1620353;967105;;Kleigroeveërf - Clos de l'Argilière;19;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1622038;968493;;G. De Lombaerdestraat - Rue Georges De Lombaerde;96;;;;;N;;N;;;;BUILDING template
EVERE - FH01;4129441;6195291;;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;159;;XC;2019-12-13;;Y;;Y;;;;BUILDING template
EVERE - FH01;1620354;967106;;Kleigroeveërf - Clos de l'Argilière;21;;;;;N;;N;;;;BUILDING template
EVERE - FH01;726576;971412;;G. De Lombaerdestraat - Rue Georges De Lombaerde;98;;;;;N;;N;;;;BUILDING template
EVERE - FH01;5372922;6195292;;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;161;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1620355;967107;;Kleigroeveërf - Clos de l'Argilière;23;;;;;N;;N;;;;BUILDING template
EVERE - FH01;46322;970992;;Hugo Verrieststraat - Rue Hugo Verriest;29;;;;;N;;N;;;;BUILDING template
EVERE - FH01;4015019;5620904;;Rue de Zaventem - Zaventemstraat;9;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1137211;966885;;Kleigroeveërf - Clos de l'Argilière;25;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1621734;968244;;Hugo Verrieststraat - Rue Hugo Verriest;31;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;4085450;5620907;;Rue de Zaventem - Zaventemstraat;11;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1137193;966873;;Kolonel Bourgstraat - Rue Colonel Bourg;130;;C;2019-07-01;2019-07-01;Y;;N;;;;BUILDING template
EVERE - FH01;1621735;968245;;Hugo Verrieststraat - Rue Hugo Verriest;33;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1297562;6639311;Kolonel Bourgstraat 164-166-168;Rue Colonel Bourg;168;;C;2019-09-30;2019-11-27;Y;;Y;2020-02-11;;;BUILDING template
EVERE - FH01;1621548;5620858;;Rue de Zaventem - Zaventemstraat;13;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1137204;966881;;Kolonel Bourgstraat - Rue Colonel Bourg;136;;C;2019-09-30;2019-10-11;Y;;N;;;;BUILDING template
EVERE - FH01;1621737;968247;;Hugo Verrieststraat - Rue Hugo Verriest;35;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1137200;5620844;;Rue Colonel Bourg - Kolonel Bourgstraat;154;;C;2019-09-30;2019-11-07;Y;;Y;2019-11-20;;;BUILDING template
EVERE - FH01;5046165;5620922;;Rue de Zaventem - Zaventemstraat;15;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1137205;6639307;;Kolonel Bourgstraat - Rue Colonel Bourg;138;;C;2019-09-30;2019-10-11;Y;;N;;;;BUILDING template
EVERE - FH01;1621738;968248;;Hugo Verrieststraat - Rue Hugo Verriest;37;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1137203;5620846;;Rue Colonel Bourg - Kolonel Bourgstraat;156;;C;2019-09-30;2019-11-07;Y;;Y;2019-11-13;;;BUILDING template
EVERE - FH01;4125395;5620918;;Rue de Zaventem - Zaventemstraat;17;;;;;N;;N;;;;BUILDING template
EVERE - FH01;722659;971152;;Jules Bordetlaan - Avenue Jules Bordet;74;;;;;Y;;N;;;;BUILDING template
EVERE - FH01;1621777;968284;Leon Grosjeanlaan 73-75;Léon Grosjeanlaan - Avenue Léon Grosjean;75;;A;2019-09-30;;Y;;Y;;;;BUILDING template
EVERE - FH01;1621740;968250;;Hugo Verrieststraat - Rue Hugo Verriest;39;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1137198;5620842;;Rue Colonel Bourg - Kolonel Bourgstraat;158;;C;2019-09-19;2019-10-18;Y;;Y;2020-02-11;;;BUILDING template
EVERE - FH01;5046167;5620923;;Rue de Zaventem - Zaventemstraat;19;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1623614;6195275;;Jules Bordetlaan - Avenue Jules Bordet;98;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1621778;6639316;;Léon Grosjeanlaan - Avenue Léon Grosjean;77;;C;2019-09-10;2019-09-25;Y;;Y; ;;;BUILDING template
EVERE - FH01;1621741;968251;;Hugo Verrieststraat - Rue Hugo Verriest;41;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1137201;5620845;Kolonel Bourgstraat 152-152A;Rue Colonel Bourg - Kolonel Bourgstraat;152;A;XC;2019-06-18;;Y;;Y;;;;BUILDING template
EVERE - FH01;5046168;5620924;;Rue de Zaventem - Zaventemstraat;21;;;;;N;;N;;;;BUILDING template
EVERE - FH01;722654;971148;;Jules Bordetlaan - Avenue Jules Bordet;100;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;726429;971407;;Léon Grosjeanlaan - Avenue Léon Grosjean;79;;SDU;;;N;;N;;;;BUILDING template
EVERE - FH01;46323;970993;;Hugo Verrieststraat - Rue Hugo Verriest;43;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1620972;5620856;;Rue du Maquis - Maquisstraat;7;;D;;;Y;;N;;;;BUILDING template
EVERE - FH01;5046169;5620926;;Rue de Zaventem - Zaventemstraat;23;;;;;N;;N;;;;BUILDING template
EVERE - FH01;722655;971149;;Jules Bordetlaan - Avenue Jules Bordet;102;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1137196;6639306;;Rue Colonel Bourg;132;;C;2019-07-11;2019-07-11;Y;;N;;;;BUILDING template
EVERE - FH01;726174;971364;;Hugo Verrieststraat - Rue Hugo Verriest;49;;;;;N;;N;;;;BUILDING template
EVERE - FH01;5712206;6195218;;Steenbakkerserf - Clos des Briquetiers;3;;;;;N;;N;;;;BUILDING template
EVERE - FH01;5046171;5620927;;Rue de Zaventem - Zaventemstraat;25;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1623615;969890;;Jules Bordetlaan - Avenue Jules Bordet;104;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1621742;968252;;Hugo Verrieststraat - Rue Hugo Verriest;51;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;5715055;6195224;;Steenbakkerserf - Clos des Briquetiers;4;;;;;N;;N;;;;BUILDING template
EVERE - FH01;5046172;5620928;;Rue de Zaventem - Zaventemstraat;27;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1623618;969891;;Jules Bordetlaan - Avenue Jules Bordet;108;;;;;N;;N;;;;BUILDING template
EVERE - FH01;46324;970994;;Hugo Verrieststraat - Rue Hugo Verriest;53;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;5495090;6195225;;Steenbakkerserf - Clos des Briquetiers;5;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1623619;969892;;Jules Bordetlaan - Avenue Jules Bordet;110;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1621744;968254;;Hugo Verrieststraat - Rue Hugo Verriest;57;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1620941;5620854;;Chaussée de Louvain - Leuvensesteenweg;992;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1623620;969893;;Jules Bordetlaan - Avenue Jules Bordet;112;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1621745;968255;;Hugo Verrieststraat - Rue Hugo Verriest;59;;;;;N;;N;;;;BUILDING template
EVERE - FH01;726577;971413;;G. De Lombaerdestraat - Rue Georges De Lombaerde;2;;;;;N;;N;;;;BUILDING template
EVERE - FH01;5583247;6195202;;Jules Bordetlaan - Avenue Jules Bordet;118;;XA;2019-12-13;;Y;;Y;;;;BUILDING template
EVERE - FH01;1620344;967096;;Kleigroeveërf - Clos de l'Argilière;6;;;;;N;;N;;;;BUILDING template
EVERE - FH01;722657;971150;;Jules Bordetlaan - Avenue Jules Bordet;120;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1137207;966882;;Kleigroeveërf - Clos de l'Argilière;8;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1623622;969894;;Jules Bordetlaan - Avenue Jules Bordet;122;;;;;;;N;;;;BUILDING template
EVERE - FH01;15086;967029;;Kolonel Bourgstraat - Rue Colonel Bourg;142;;C;2019-09-30;2019-10-22;Y;;Y;2019-11-06;;;BUILDING template
EVERE - FH01;1623623;969895;;Jules Bordetlaan - Avenue Jules Bordet;124;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1623644;969905;;Kolonel Bourgstraat - Rue Colonel Bourg;150;;XC;2019-06-18;;Y;;Y;;;;BUILDING template
EVERE - FH01;5946628;7462383;Willy Van Der Meerenstr 15-19-21;Willy Van Der Meerenstr - Rue Willy Van Der Meeren;23;;XA;;;;;Y;;;;BUILDING template
EVERE - FH01;1623624;969896;;Jules Bordetlaan - Avenue Jules Bordet;126;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1137195;966874;Kolonel Bourgstraat 160-162;Kolonel Bourgstraat - Rue Colonel Bourg;160;;C;2019-07-02;2019-07-02;Y;;Y;2019-11-06;;;BUILDING template
EVERE - FH01;5946626;7462384;Willy Van Der Meerenstr 15-19-21;Willy Van Der Meerenstr - Rue Willy Van Der Meeren;25;;XA;;;;;Y;;;;BUILDING template
EVERE - FH01;1623625;969897;;Jules Bordetlaan - Avenue Jules Bordet;128;;;;;N;;N;;;;BUILDING template
EVERE - FH01;5583250;6639309;Kolonel Bourgstraat 160-162;Kolonel Bourgstraat - Rue Colonel Bourg;162;;C;2019-07-02;2019-07-02;Y;;Y;2019-11-06;;;BUILDING template
EVERE - FH01;25437;5620901;Cicerolaan 23-25-27;Avenue Cicéron - Cicerolaan;23;;A;2018-09-27;2020-01-22;Y;;Y;2019-12-03;;;BUILDING template
EVERE - FH01;1623626;969898;;Jules Bordetlaan - Avenue Jules Bordet;130;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1620882;967555;;Leuvensesteenweg - Chaussée de Louvain;886;;;;;;;N;;;;BUILDING template
EVERE - FH01;1015647;966785;;Jules Bordetlaan - Avenue Jules Bordet;132;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1120066;966843;Franz Guillaumelaan 57-59-61-63-65;Franz Guillaumelaan - Avenue Franz Guillaume;57;;XA;2019-12-13;;Y;;Y;;;;BUILDING template
EVERE - FH01;1620883;967556;;Leuvensesteenweg - Chaussée de Louvain;888;;;;;;;N;;;;BUILDING template
EVERE - FH01;722660;971153;;Jules Bordetlaan - Avenue Jules Bordet;132;A;;;;N;;N;;;;BUILDING template
EVERE - FH01;1621805;968307;Franz Guillaumelaan 57-59-61-63-65;Franz Guillaumelaan - Avenue Franz Guillaume;59;;XA;2019-12-13;;Y;;Y;;;;BUILDING template
EVERE - FH01;1621806;968308;Franz Guillaumelaan 57-59-61-63-65;Franz Guillaumelaan - Avenue Franz Guillaume;61;;XA;2019-12-13;;Y;;Y;;;;BUILDING template
EVERE - FH01;1621807;968309;Franz Guillaumelaan 57-59-61-63-65;Franz Guillaumelaan - Avenue Franz Guillaume;63;;XA;2019-12-13;;Y;;Y;;;;BUILDING template
EVERE - FH01;5583180;971022;Franz Guillaumelaan 57-59-61-63-65;Franz Guillaumelaan - Avenue Franz Guillaume;65;;XA;2019-12-13;;Y;;Y;;;;BUILDING template
EVERE - FH01;1622805;969190;;Jan De Paduwaplaats - Place Jean De Paduwa;10;;;;;;;N;;;;BUILDING template
EVERE - FH01;1623831;970064;;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;31;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1120075;966850;;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;100;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1120078;966853;;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;102;;A;2019-12-13;2020-02-27;Y;;N;;;;BUILDING template
EVERE - FH01;1622810;969195;;Jan De Paduwaplaats - Place Jean De Paduwa;17;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1622811;969196;;Jan De Paduwaplaats - Place Jean De Paduwa;18;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1622812;969197;;Jan De Paduwaplaats - Place Jean De Paduwa;19;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;726248;971380;;Leuvensesteenweg - Chaussée de Louvain;936;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1120029;966820;;Henry Dunantlaan - Avenue Henry Dunant;64;;A;2019-10-07;2019-10-23;Y;;Y;2019-11-06;;;BUILDING template
EVERE - FH01;1620916;6195303;;Leuvensesteenweg - Chaussée de Louvain;940;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1324257;966942;;Oud-Strijderslaan - Avenue des Anciens Combattants;80;;A;2019-09-30;2020-02-06;Y;;N;;;;BUILDING template
EVERE - FH01;1620919;967586;;Leuvensesteenweg - Chaussée de Louvain;944;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1282320;966909;;Oud-Strijderslaan - Avenue des Anciens Combattants;84;;XA;2019-09-30;;Y;;Y;;;;BUILDING template
EVERE - FH01;1289386;966912;;Leuvensesteenweg - Chaussée de Louvain;946;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1623993;970184;;Oud-Strijderslaan - Avenue des Anciens Combattants;86;;XA;2019-09-30;;Y;;Y;;;;BUILDING template
EVERE - FH01;1621882;968354;Rue Fernand Leger 46-46A;Fernand Légerstraat - Rue Fernand Léger;46;;A;2019-10-16;2019-11-06;Y;;Y;2019-10-18;;;BUILDING template
EVERE - FH01;4114527;970788;;Leuvensesteenweg - Chaussée de Louvain;948;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1336013;966956;Rue Fernand Leger 48-48A;Fernand Légerstraat - Rue Fernand Léger;48;;A;2019-10-16;2019-11-06;Y;;Y;2019-10-18;;;BUILDING template
EVERE - FH01;1620921;967587;;Leuvensesteenweg - Chaussée de Louvain;950;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1321438;966928;Rue Fernand Leger 50-50A;Fernand Légerstraat - Rue Fernand Léger;50;;A;2019-10-16;2019-11-06;Y;;Y;2019-10-18;;;BUILDING template
EVERE - FH01;1620922;967588;;Leuvensesteenweg - Chaussée de Louvain;952;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;5715054;13893495;;Steenbakkerserf - Clos des Briquetiers;7;;;;;;;N;;;;BUILDING template
EVERE - FH01;1620924;967589;;Leuvensesteenweg - Chaussée de Louvain;954;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;5715056;13893494;;Steenbakkerserf - Clos des Briquetiers;6;;;;;;;N;;;;BUILDING template
EVERE - FH01;1620926;967590;;Leuvensesteenweg - Chaussée de Louvain;956;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1620517;13893474;Cicerolaan 31-33;Cicerolaan - Avenue Cicéron;33;;XA;;;N;;Y;;;;BUILDING template
EVERE - FH01;1620927;967591;;Leuvensesteenweg - Chaussée de Louvain;958;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1620929;967592;;Leuvensesteenweg - Chaussée de Louvain;960;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;5978245;13893477;Begeertenlaan 19A-19B-19C;Begeertenlaan - Avenue des Désirs;19;A;C;2019-09-30;2020-01-21;Y;;N;;;;BUILDING template
EVERE - FH01;1620931;967593;;Leuvensesteenweg - Chaussée de Louvain;962;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;5978246;13893479;Begeertenlaan 19A-19B-19C;Begeertenlaan - Avenue des Désirs;19;C;C;2019-09-30;2020-01-21;Y;;N;;;;BUILDING template
EVERE - FH01;1620932;967594;;Leuvensesteenweg - Chaussée de Louvain;964;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;5984524;13893478;Begeertenlaan 19A-19B-19C;Begeertenlaan - Avenue des Désirs;19;B;C;2019-09-30;2020-01-21;Y;;N;;;;BUILDING template
EVERE - FH01;1620933;967595;;Leuvensesteenweg - Chaussée de Louvain;966;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1620934;967596;;Leuvensesteenweg - Chaussée de Louvain;968;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1120058;13893492;;Leuvensesteenweg - Chaussée de Louvain;911;;;;;;;N;;;;BUILDING template
EVERE - FH01;726249;971381;;Leuvensesteenweg - Chaussée de Louvain;970;;;;;N;;N;;;;BUILDING template
EVERE - FH01;722652;5620982;Jules Bordetlaan 66-68;Avenue Jules Bordet - Jules Bordetlaan;66;;XA;2019-12-13;;Y;;Y;;;;BUILDING template
EVERE - FH01;4110463;13893493;;Leuvensesteenweg - Chaussée de Louvain;921;;;;;;;N;;;;BUILDING template
EVERE - FH01;726569;971410;;Leuvensesteenweg - Chaussée de Louvain;972;;;;;N;;N;;;;BUILDING template
EVERE - FH01;5583246;5620963;Jules Bordetlaan 66-68;Avenue Jules Bordet - Jules Bordetlaan;68;;XA;2019-12-13;;Y;;Y;;;;BUILDING template
EVERE - FH01;3916117;21350856;;Léon Grosjeanlaan;55;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1620936;967597;;Leuvensesteenweg - Chaussée de Louvain;980;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1621812;13893482;Vincent Van Goghlaan 1-2-3-4-5-6-7-8-9-10;Vincent Van Goghlaan - Avenue Vincent Van Gogh;2;;C;2019-10-16;2019-11-06;Y;;N;;;;BUILDING template
EVERE - FH01;1620937;967598;;Leuvensesteenweg - Chaussée de Louvain;982;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1621813;13893483;Vincent Van Goghlaan 1-2-3-4-5-6-7-8-9-10;Vincent Van Goghlaan - Avenue Vincent Van Gogh;3;;C;2019-10-16;2019-11-06;Y;;Y;2020-02-11;;;BUILDING template
EVERE - FH01;1620938;967599;;Leuvensesteenweg - Chaussée de Louvain;984;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1621814;13893486;Vincent Van Goghlaan 1-2-3-4-5-6-7-8-9-10;Vincent Van Goghlaan - Avenue Vincent Van Gogh;6;;C;2019-10-16;2019-11-06;Y;;Y;2020-02-11;;;BUILDING template
EVERE - FH01;1620939;967600;;Leuvensesteenweg - Chaussée de Louvain;986;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1621815;13893487;Vincent Van Goghlaan 1-2-3-4-5-6-7-8-9-10;Vincent Van Goghlaan - Avenue Vincent Van Gogh;7;;C;2019-10-16;2019-11-06;Y;;N;;;;BUILDING template
EVERE - FH01;1620940;967601;;Leuvensesteenweg - Chaussée de Louvain;988;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;5895268;6195327;Twee Huizenstraat 31-33;Twee Huizenstraat - Rue des Deux Maisons;33;;C;2019-12-13;2020-01-06;Y;;N;;;;BUILDING template
EVERE - FH01;1623872;13440179;;Kerkhof van Brussellaan - Avenue du Cimetière de Bruxelles;153;A;C;2019-11-03;2020-01-24;Y;;N;;;;BUILDING template
EVERE - FH01;1621816;13893488;Vincent Van Goghlaan 1-2-3-4-5-6-7-8-9-10;Vincent Van Goghlaan - Avenue Vincent Van Gogh;8;;C;2019-10-16;2019-11-06;Y;;Y;2020-02-11;;;BUILDING template
EVERE - FH01;1620942;967602;;Leuvensesteenweg - Chaussée de Louvain;994;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1120081;6195330;;Twee Huizenstraat - Rue des Deux Maisons;37;;;;;N;;N;;;;BUILDING template
EVERE - FH01;1621817;13893489;Vincent Van Goghlaan 1-2-3-4-5-6-7-8-9-10;Vincent Van Goghlaan - Avenue Vincent Van Gogh;9;;C;2019-10-16;2019-11-06;Y;;N;;;;BUILDING template
EVERE - FH01;1620944;6195206;;Leuvensesteenweg - Chaussée de Louvain;1000;;D;;;N;;N;;;;BUILDING template
EVERE - FH01;1624356;970470;;Twee Huizenstraat - Rue des Deux Maisons;45;;D;;;N;;N;;;;BUILDING template
