Projectnummer;Opdrachtnummer;Building FID;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;TSA SENT;TSA SIGNED;TSA NEEDED;Afronding handtekening;Meetstaat;Verzonden Offerte;SNS FIS Date;SNS FTS Date;Opdrachttemplate
MECHELEN - FH01;4748761;445783;;Vismarkt;12;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3031562;428302;;Borzestraat;38;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037631;431745;;Ijzerenleen;27;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3046219;436356;;Pitzemburgstraat;6;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3051779;439049;;Vismarkt;16;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4741936;445234;;Borzestraat;42;;;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3037632;431746;;Ijzerenleen;28;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;903157;450368;;Pitzemburgstraat;8;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;905658;450576;Begijnenstraat 51_Vismarkt 18;Vismarkt;18;;;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3037634;431747;;Ijzerenleen;29;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;901415;7092681;;Rik Woutersstraat;2;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;905657;450575;;Vismarkt;20;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;901175;11452507;;Sint-Janstraat;1;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037636;431748;;Ijzerenleen;30;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3052896;439563;;Rik Woutersstraat;4;;D;;;;;N;;;;BUILDING template
MECHELEN - FH01;3051781;439050;;Vismarkt;22;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;930423;21704374;;Nieuwe Beggaardenstraat;27;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037637;431749;;Ijzerenleen;31;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3052899;439565;;Rik Woutersstraat;6;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3051783;439051;;Vismarkt;24;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;5838075;21704450;;Straatje-zonder-einde;2;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037639;431750;;Ijzerenleen;32;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4744531;445474;;Rik Woutersstraat;8;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;905656;10472541;;Vismarkt;26;;D;;;;;N;;;;BUILDING template
MECHELEN - FH01;4733038;11452608;;Arme-Clarenstraat;28;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4037885;21704375;;Nieuwe Beggaardenstraat;47;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037640;431751;;Ijzerenleen;33;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3052900;439566;;Rik Woutersstraat;10;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3051846;7092671;;Vleeshouwersstraat;1;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;4749109;445800;;Bruul;51;;;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3037642;431752;;Ijzerenleen;35;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3052903;439568;;Rik Woutersstraat;12;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3051848;439078;;Vleeshouwersstraat;2;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;6489892;21704377;;Nieuwwerk;4;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037643;431753;;Ijzerenleen;36;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;901416;450274;;Rik Woutersstraat;14;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4746675;445614;;Vleeshouwersstraat;3;;;;;N;;N;;;;BUILDING template
MECHELEN - FH01;4736745;21704453;;Thaborstraat;31;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;904583;450437;;Ijzerenleen;37;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;905301;10472535;;Rik Woutersstraat;16;;D;;;;;N;;;;BUILDING template
MECHELEN - FH01;6328835;21704385;;Onder-den-Toren;8;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3037645;431754;;Ijzerenleen;38;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;929549;451878;;Wollemarkt;1;;;;;N;;N;;;;BUILDING template
MECHELEN - FH01;904582;450436;;Ijzerenleen;39;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3052905;439570;;Rik Woutersstraat;20;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;901201;450268;;Wollemarkt;2;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4729770;444422;;Ijzerenleen;40;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4749182;445803;;Rik Woutersstraat;22;;;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3052837;439537;;Wollemarkt;4;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037647;431755;;Ijzerenleen;41;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;905300;450508;;Rik Woutersstraat;24;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3052838;439538;;Wollemarkt;5;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;5838132;21704387;;Oude Beggaardenstraat;5;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037650;431756;;Ijzerenleen;43;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;904571;450427;;Schaalstraat;1;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3052840;439539;;Wollemarkt;6;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037651;431757;;Ijzerenleen;44;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;904601;450442;;Schaalstraat;2;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3052841;439540;;Wollemarkt;7;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;935302;452250;;Dobbelhuizen;1;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037653;431758;;Ijzerenleen;45;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;4741854;445227;;Schaalstraat;7;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3052845;439541;;Wollemarkt;8;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;6527842;11452590;;Oude Beggaardenstraat;15;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033469;429357;;Dobbelhuizen;2;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3037655;431759;;Ijzerenleen;46;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3047267;436862;;Schaalstraat;8;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3052847;439542;;Wollemarkt;9;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;6518663;11452510;;Sint-Katelijnestraat;42;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4062645;7092673;;Dobbelhuizen;3;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037658;10472505;;Ijzerenleen;47;;D;;;;;N;;;;BUILDING template
MECHELEN - FH01;4752011;446137;;Wollemarkt;10;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4739215;11452479;;Nieuwe Beggaardenstraat;9;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4748713;21704277;;Begijnenstraat;46;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033470;429358;;Dobbelhuizen;4;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;905275;450493;;Ijzerenleen;50;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3047270;436864;;Schaalstraat;13;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3052849;439543;;Wollemarkt;11;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3032851;11452591;Sint Katelijnevest  62 - 64 Kannunik De Deckerstraat 37 - 39 - 41;Kanunnik de Deckerstraat;41;;X;;;N;;N;;;;BUILDING template
MECHELEN - FH01;4736746;21704474;;Thaborstraat;33;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4746661;11452639;;Blauwhondstraat;9;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3033472;429359;;Dobbelhuizen;5;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037661;431761;;Ijzerenleen;51;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;929559;451886;;Wollemarkt;15;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;5318115;21704278;;Begijnenstraat;50;A;;;;;;N;;;;BUILDING template
MECHELEN - FH01;935306;452253;;Dobbelhuizen;6;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037665;431762;;Ijzerenleen;53;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3047274;436866;;Schaalstraat;15;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;901203;450269;;Wollemarkt;16;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3051774;11452566;;Vismarkt;4;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3031542;11452644;;Borzestraat;3;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033473;429360;;Dobbelhuizen;7;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037667;431763;;Ijzerenleen;54;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3047275;436867;;Schaalstraat;16;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3052852;439544;;Wollemarkt;17;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3033474;429361;;Dobbelhuizen;8;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037669;431764;;Ijzerenleen;55;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;4037201;441592;;Schaalstraat;17;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3052854;439545;;Wollemarkt;18;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4010572;11452567;;Vismarkt;14;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;5776141;11452645;;Drabstraat;6;A;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033476;429362;;Dobbelhuizen;9;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3037670;431765;;Ijzerenleen;56;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4741839;445226;;Schaalstraat;18;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3052855;439546;;Wollemarkt;19;;;;;N;;N;;;;BUILDING template
MECHELEN - FH01;929597;11452592;;Kanunnik de Deckerstraat;19;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4751086;446028;;Dobbelhuizen;10;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037671;431766;;Ijzerenleen;57;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3047276;436868;;Schaalstraat;20;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3052857;7092672;;Wollemarkt;20;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033477;429363;;Dobbelhuizen;12;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037673;431767;;Ijzerenleen;58;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3047277;436869;;Schaalstraat;21;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;929558;451885;;Wollemarkt;21;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037674;431768;;Ijzerenleen;59;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3047279;436870;;Schaalstraat;22;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3052860;439548;;Wollemarkt;22;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3943985;21704283;;Blauwhondstraat;17;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3033478;429364;;Dobbelhuizen;15;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037675;431769;;Ijzerenleen;61;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3047281;436871;;Schaalstraat;24;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4014924;441462;;Wollemarkt;26;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033479;429365;;Dobbelhuizen;17;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3037677;431770;;Ijzerenleen;62;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4741877;445228;;Schaalstraat;25;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3052862;439549;;Wollemarkt;28;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;929572;11452474;;Sint-Katelijnestraat;11;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;935303;7092694;DOBBELHUIZEN 19;Dobbelhuizen;19;;XC;;;Y;;Y;;;;BUILDING template
MECHELEN - FH01;3037678;431771;;Ijzerenleen;63;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3047282;436872;;Schaalstraat;26;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;929581;451903;;Wollemarkt;32;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;929570;11452512;;Sint-katelijnestraat;23;;;;;N;;N;;;;BUILDING template
MECHELEN - FH01;6085254;11452647;;Hazestraat;1;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033480;429366;;Dobbelhuizen;20;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037679;431772;;Ijzerenleen;64;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3047284;436873;;Schaalstraat;27;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;5603016;8355594;;Wollemarkt;34;;D;;;;;N;;;;BUILDING template
MECHELEN - FH01;935304;452252;;Dobbelhuizen;21;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3037681;431773;;Ijzerenleen;65;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;904877;450443;;Schaalstraat;28;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3052868;439550;;Wollemarkt;36;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;6592006;21704528;;Thaborstraat;31;A;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4744463;25718119;;Veemarkt;11;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033482;429367;;Dobbelhuizen;22;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;905268;450488;;Ijzerenleen;66;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3047285;436874;;Schaalstraat;29;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4744471;445473;;Zakstraat;3;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3036246;11452653;;Hazestraat;3;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;6479589;21704448;;Stadsheimelijkheid;5;A;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033483;429368;;Dobbelhuizen;23;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;904581;450435;;Ijzerenleen;67;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;904878;450444;;Schaalstraat;30;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;901434;450287;;Zakstraat;13;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033485;429369;;Dobbelhuizen;24;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;905655;450573;;Ijzerenleen;68;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4741944;445235;;Schaalstraat;32;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3944228;441208;;Zakstraat;15;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4741899;11452655;;Lange Schipstraat;15;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4751106;446032;;Dobbelhuizen;25;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4741946;445236;;Schaalstraat;34;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;905314;450521;;Zakstraat;23;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033486;7092651;;Dobbelhuizen;26;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;941663;452457;;Jef Denynplein;4;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4741882;445229;;Schaalstraat;35;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3053010;439619;;Zakstraat;25;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;903465;11452656;Lange Schipstraat 58-60;Lange Schipstraat;60;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;935307;452254;;Dobbelhuizen;28;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4746347;445592;;Jef Denynplein;8;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3047286;436875;;Schaalstraat;36;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;905308;10472538;;Zakstraat;27;;D;;;;;N;;;;BUILDING template
MECHELEN - FH01;4751109;446033;;Dobbelhuizen;29;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033128;429181;;Jef Denynplein;10;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4741885;445230;;Schaalstraat;37;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;5603020;8355595;;Zakstraat;29;;D;;;;;N;;;;BUILDING template
MECHELEN - FH01;3048562;11452508;;Sint-Janstraat;4;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;935308;452255;;Dobbelhuizen;30;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033129;429182;;Jef Denynplein;14;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4741951;445237;;Schaalstraat;38;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;905309;450516;;Zakstraat;31;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033489;429371;;Dobbelhuizen;31;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033131;429183;;Jef Denynplein;16;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;904572;450428;;Schaalstraat;39;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033490;429372;;Dobbelhuizen;32;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4741955;445238;;Schaalstraat;40;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;903148;11452657;;Leermarkt;10;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033491;7092652;;Dobbelhuizen;33;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3032828;429016;;Kanunnik De Deckerstraat;3;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;904598;450439;;Schaalstraat;42;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;5693998;11452513;;Van Hoeystraat;13;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4751123;446037;;Dobbelhuizen;34;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3032830;429017;;Kanunnik De Deckerstraat;7;;D;;;;;N;;;;BUILDING template
MECHELEN - FH01;5697979;7092635;;Scheerstraat;8;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;901605;11452514;;Van Hoeystraat;17;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3040426;11452659;;Leermarkt;20;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4751112;446035;;Dobbelhuizen;35;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3032833;429019;;Kanunnik De Deckerstraat;9;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3047333;436884;;Scheerstraat;10;;D;;;;;N;;;;BUILDING template
MECHELEN - FH01;6592007;21704600;;Thaborstraat;33;A;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4240777;443192;;Dobbelhuizen;36;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3032835;429020;;Kanunnik De Deckerstraat;11;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;904926;450461;;Schoenmarkt;1;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033492;429374;;Dobbelhuizen;37;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4732814;444569;;Kanunnik De Deckerstraat;13;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3047685;437053;;Schoenmarkt;2;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;5898870;11452493;Begijnenstraat 51_Vismarkt 18;Begijnenstraat;51;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;6445949;21704388;;Rik Woutersstraat;2;A;;;;;;N;;;;BUILDING template
MECHELEN - FH01;929547;11452660;;Oude Beggaardenstraat;7;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033493;429375;;Dobbelhuizen;38;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;5838665;7092639;;Kanunnik De Deckerstraat;15;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3047687;437054;;Schoenmarkt;3;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;4751114;446036;;Dobbelhuizen;39;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4746678;445615;;Schoenmarkt;4;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;6592008;21704603;;Thaborstraat;33;B;;;;;;N;;;;BUILDING template
MECHELEN - FH01;5839399;11452662;;Sint-Janstraat;11;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033495;429376;;Dobbelhuizen;40;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3032839;429022;;Kanunnik De Deckerstraat;21;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3047689;437055;;Schoenmarkt;5;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033499;429377;;Dobbelhuizen;41;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3032840;429023;;Kanunnik De Deckerstraat;23;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;901171;450248;;Schoolstraat;7;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4208745;11452663;;Sint-Katelijnestraat;18;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033500;429378;;Dobbelhuizen;42;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;929596;451908;;Kanunnik De Deckerstraat;25;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3047699;7092661;;Schoolstraat;9;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4751128;446038;;Dobbelhuizen;44;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;929595;7092693;;Kanunnik De Deckerstraat;27;;;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3047703;7092611;;Schoolstraat;10;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;6592009;21704605;;Thaborstraat;35;A;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3048621;11452664;;Sint-Katelijnestraat;36;B;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033501;429379;;Dobbelhuizen;46;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3032842;7092648;;Kanunnik De Deckerstraat;29;;;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3047705;437057;;Schoolstraat;11;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033502;7092653;;Dobbelhuizen;48;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3032843;429025;;Kanunnik De Deckerstraat;31;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3047706;437058;;Schoolstraat;14;;;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3048624;11452665;;Sint-Katelijnestraat;39;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;1283309;425369;;Dobbelhuizen;52;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3032844;429026;;Kanunnik De Deckerstraat;33;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;4140194;441872;;Schoolstraat;15;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;935309;452256;;Dobbelhuizen;54;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4732800;444568;;Kanunnik De Deckerstraat;35;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;5403845;449118;;Schoolstraat;17;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3030821;11452497;;Begijnenstraat;6;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;6380419;11452669;;Steenweg;1;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;905652;450571;;Drabstraat;2;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3032847;429028;Sint  Katelijnestraat  64 62  - Kannunick De Deckerstraat 37, 37B , 39 en 41;Kanunnik De Deckerstraat;37;;X;;;N;;N;;;;BUILDING template
MECHELEN - FH01;5749434;11452635;;Varkensstraat;17;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3033822;429595;;Drabstraat;4;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;929594;451906;Sint Katelijnevest  62 - 64 Kannunik De Deckerstraat 37 - 39 - 41;Kanunnik De Deckerstraat;39;;X;;;N;;N;;;;BUILDING template
MECHELEN - FH01;929556;451883;;Schoutetstraat;1;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3050162;11452670;WATERKANT - TICHELRIJ 10 t/m 14 THABORSTRAAT 35,37;Tichelrij;12;;X;;;N;;N;;;;BUILDING template
MECHELEN - FH01;3033823;429596;;Drabstraat;6;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;904218;450421;;Korte Schipstraat;1;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;929557;451884;;Schoutetstraat;2;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;6592010;21704606;;Thaborstraat;35;B;;;;;;N;;;;BUILDING template
MECHELEN - FH01;905651;7092688;;Drabstraat;8;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3047553;10472508;;Korte Schipstraat;3;;D;;;;;N;;;;BUILDING template
MECHELEN - FH01;4740708;445094;;Schoutetstraat;3;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3035224;11452609;;Geitestraat;23;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4748692;445777;;Drabstraat;10;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;904239;450422;;Korte Schipstraat;5;;XC;;;Y;;Y;;;;BUILDING template
MECHELEN - FH01;3047870;437134;;Schoutetstraat;4;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3035202;11452610;;Geitestraat;3;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;4748739;445782;;Drabstraat;14;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;904260;450423;;Korte Schipstraat;7;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;4732895;444572;;Schoutetstraat;6;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;904904;11452611;;Geitestraat;1;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3052863;21704609;;Wollemarkt;30;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;905649;450569;;Drabstraat;18;;D;;;N;;N;;;;BUILDING template
MECHELEN - FH01;903516;450415;;Korte Schipstraat;8;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3047872;7092612;;Schoutetstraat;7;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;904915;11452501;;Blauwhondstraat;29;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;5904645;7092641;;Drabstraat;8;A;;;;;;N;;;;BUILDING template
MECHELEN - FH01;3047559;436994;;Korte Schipstraat;9;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;929622;451927;;Schoutetstraat;8;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;904908;11452612;;Geitestraat;2;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;919858;451446;;Desire Boucherystraat;2;;;;;;;N;;;;BUILDING template
MECHELEN - FH01;903515;450414;;Korte Schipstraat;10;;D;;;N;;N;;;;BUILDING template
