Projectnummer;Opdrachtnummer;Building FID;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;TSA SENT;TSA SIGNED;TSA NEEDED;Afronding handtekening;Meetstaat;Verzonden Offerte;SNS FIS Date;SNS FTS Date;Opdrachttemplate
HASSELT - FH04;2425271;387253;;Lazarijstraat;74;;;;;;;N;;;;BUILDING template
HASSELT - FH04;701150;401873;;Plantenstraat;50;;D;;;N;2019-09-26;N;;;;BUILDING template
HASSELT - FH04;4210544;395768;;Ambachtsschoolstraat;62;;;;;;;N;;;;BUILDING template
HASSELT - FH04;701316;401919;;Kuringersteenweg;17;;D;;;N;2019-10-15;N;;;;BUILDING template
HASSELT - FH04;2425274;387254;;Lazarijstraat;75;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2434225;389236;;Plantenstraat;51;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2408104;10522452;;Ambachtsschoolstraat;64;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2423717;386902;;Kuringersteenweg;18;;;;;;;N;;;;BUILDING template
HASSELT - FH04;3937473;10522497;;Lazarijstraat;76;;D;;;N;2019-09-26;N;;;;BUILDING template
HASSELT - FH04;2434228;389237;;Plantenstraat;52;;;;;;;N;;;;BUILDING template
HASSELT - FH04;701609;10522548;;Ambachtsschoolstraat;66;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2423718;10522461;;Kuringersteenweg;20;;D;;;N;2019-09-26;N;;;;BUILDING template
HASSELT - FH04;2425275;387255;;Lazarijstraat;77;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2434231;389238;;Plantenstraat;53;;;;;;;N;;;;BUILDING template
HASSELT - FH04;4888627;397992;;Ambachtsschoolstraat;68;;;;;;;N;;;;BUILDING template
HASSELT - FH04;4893024;398181;;Kuringersteenweg;22;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2425276;387256;;Lazarijstraat;78;;;;;;;N;;;;BUILDING template
HASSELT - FH04;4890520;398072;;Plantenstraat;54;;;;;;;N;;;;BUILDING template
HASSELT - FH04;701310;401918;;Armand Hertzstraat;2;;;;;N;;N;;;;BUILDING template
HASSELT - FH04;701736;10522555;;Kuringersteenweg;23;;;;;;;N;;;;BUILDING template
HASSELT - FH04;701339;401939;;Lazarijstraat;79;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2434235;10522478;;Plantenstraat;55;;D;;;N;2019-09-26;N;;;;BUILDING template
HASSELT - FH04;700925;401812;;Armand Hertzstraat;36;;XC;2019-11-19;;Y;2019-10-29;Y;2019-12-18;;;BUILDING template
HASSELT - FH04;2423720;386904;;Kuringersteenweg;24;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2425278;387257;;Lazarijstraat;80;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2434238;389240;;Plantenstraat;56;;;;;;;N;;;;BUILDING template
HASSELT - FH04;4882284;397676;;Armand Hertzstraat;38;;C;;2019-11-18;Y;2019-10-29;Y;2019-12-18;;;BUILDING template
HASSELT - FH04;3937450;394625;;Kuringersteenweg;25;;D;;;N;2019-10-15;N;;;;BUILDING template
HASSELT - FH04;2425281;387258;;Lazarijstraat;82;;;;;;;N;;;;BUILDING template
HASSELT - FH04;701147;10522539;;Plantenstraat;57;;D;;;N;2019-09-26;N;;;;BUILDING template
HASSELT - FH04;2417959;12621229;;Armand Hertzstraat;40;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2423722;386905;;Kuringersteenweg;26;;;;;;;N;;;;BUILDING template
HASSELT - FH04;701341;401941;;Lazarijstraat;83;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2434249;389241;;Plantenstraat;58;;;;;;;N;;;;BUILDING template
HASSELT - FH04;1373085;380139;;Armand Hertzstraat;44;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2423726;386906;;Kuringersteenweg;27;;;;;;;N;;;;BUILDING template
HASSELT - FH04;4886759;397913;;Lazarijstraat;84;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2434251;389242;;Plantenstraat;60;;;;;;;N;;;;BUILDING template
HASSELT - FH04;4882294;397677;;Armand Hertzstraat;46;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2423734;386907;;Kuringersteenweg;28;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2425289;387259;;Lazarijstraat;85;;D;;;N;2019-09-26;N;;;;BUILDING template
HASSELT - FH04;4890523;398073;;Plantenstraat;62;;;;;;;N;;;;BUILDING template
HASSELT - FH04;5914868;12620994;;Armand Hertzstraat;40;A;;;;;;N;;;;BUILDING template
HASSELT - FH04;701735;402055;;Kuringersteenweg;29;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2425294;387260;;Lazarijstraat;86;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2434254;389243;;Plantenstraat;64;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2417961;10522456;;Armand Hertzstraat;42;A;;;;;;N;;;;BUILDING template
HASSELT - FH04;2423741;10522462;;Kuringersteenweg;30;;D;;;N;2019-10-29;N;;;;BUILDING template
HASSELT - FH04;2425297;387261;;Lazarijstraat;87;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2434256;389244;;Plantenstraat;66;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2417963;385246;;Armand Hertzstraat;42;B;;;;;;N;;;;BUILDING template
HASSELT - FH04;4890650;398082;;Kuringersteenweg;31;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2425299;387262;;Lazarijstraat;88;;;;;;;N;;;;BUILDING template
HASSELT - FH04;4199842;395665;;Plantenstraat;68;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2418811;385590;;Blijde-Inkomststraat;1;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2423746;386909;;Kuringersteenweg;32;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2425301;387263;;Lazarijstraat;89;;;;;;;N;;;;BUILDING template
HASSELT - FH04;2434258;389245;;Plantenstraat;70;;;;;;;N;;;;BUILDING template
