Projectnummer;Opdrachtnummer;Building FID;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;TSA SENT;TSA SIGNED;TSA NEEDED;Afronding handtekening;Meetstaat;Verzonden Offerte;SNS FIS Date;SNS FTS Date;Opdrachttemplate
KNOKKE-HEIST - FH11;2760149;20974892;;Heistlaan;43;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;2763555;20975229;;Marktstraat;34;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2765821;20975564;;Albrecht Rodenbachstraat;29;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767657;20975863;;Westkapellestraat;66;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337057;21255827;;Hermans-Lybaertstraat;7;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299831;20975989;;Hendrik Consciencestraat;6;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302529;20976290;;Knokkestraat;98;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760150;20974893;;Heistlaan;44;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763556;20975230;;Marktstraat;36;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2765823;20975565;;Albrecht Rodenbachstraat;30;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767658;20975864;;Westkapellestraat;67;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337078;20976598;;de Vrierestraat;23;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;299832;20975990;;Hendrik Consciencestraat;4;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302532;1804521;;Knokkestraat;108;;A;;2020-02-03;Y;;Y;;;;
KNOKKE-HEIST - FH11;2760152;20974894;;Heistlaan;46;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763557;20975231;;Marktstraat;37;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766108;20975566;;Schuttersstraat;4;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767659;20975865;;Westkapellestraat;70;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337080;20976599;;de Vrierestraat;29;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299833;20975991;;Hendrik Consciencestraat;52;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302536;20976291;;Knokkestraat;116;;XA;;;Y;;Y;;;;
KNOKKE-HEIST - FH11;2760153;20974895;;Heistlaan;48;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763558;20975236;;Marktstraat;38;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766110;20975567;;Schuttersstraat;6;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767660;20975892;;Westkapellestraat;71;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337083;20976600;;de Vrierestraat;33;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299835;20975992;;Onderwijsstraat;120;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302543;20976292;;Polderstraat;68;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760154;20974896;;Heistlaan;52;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763560;20975239;;Marktstraat;39;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766111;20975568;;Schuttersstraat;8;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767661;20975893;;Westkapellestraat;72;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337086;20976602;;de Vrierestraat;37;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299836;20975993;;Onderwijsstraat;127;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302545;20976293;;Polderstraat;66;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760155;20974897;;Heistlaan;53;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763561;20975242;;Marktstraat;41;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766112;20975569;;Schuttersstraat;10;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767662;20975895;;Westkapellestraat;73;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337209;20976603;;Ijzerstraat;7;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299837;20975994;;Onderwijsstraat;117;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302549;20976294;;Onderwijsstraat;60;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760156;20974898;;Heistlaan;54;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763562;20975244;;Marktstraat;42;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766113;20975570;;Schuttersstraat;12;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767664;20975896;;Westkapellestraat;74;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;4337211;20976604;;Ijzerstraat;9;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299838;20975995;;Onderwijsstraat;119;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302550;20976295;;Onderwijsstraat;58;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760157;20974899;;Heistlaan;55;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763563;20975245;;Marktstraat;43;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766435;20975571;;Sint-Antoniusstraat;17;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767665;20975898;;Westkapellestraat;76;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337214;20976605;;Ijzerstraat;15;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299839;20975996;;Onderwijsstraat;72;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302552;20976296;;Onderwijsstraat;67;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760158;20974900;;Heistlaan;56;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763565;20975246;;Marktstraat;44;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766436;20975572;;Sint-Antoniusstraat;19;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767666;20975899;;Westkapellestraat;77;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337217;20976606;;Ijzerstraat;41;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299840;21256249;;Onderwijsstraat;109;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302554;20976297;;Onderwijsstraat;56;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760159;20974901;;Heistlaan;57;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763566;20975250;;Marktstraat;46;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;2766438;20975573;;Sint-Antoniusstraat;20;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767667;20975900;;Westkapellestraat;79;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337218;20976607;;Ijzerstraat;43;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299842;20975997;;Onderwijsstraat;98;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302556;20976298;;Onderwijsstraat;44;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760160;20974902;;Heistlaan;58;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763569;20975251;;Marktstraat;48;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766439;20975574;;Sint-Antoniusstraat;21;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767668;20975901;;Westkapellestraat;84;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;4337220;20976608;;Ijzerstraat;47;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299843;20975998;;Onderwijsstraat;111;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302558;20976299;;Onderwijsstraat;42;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760161;20974903;;Heistlaan;60;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763570;20975253;;Marktstraat;50;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766441;20975575;;Sint-Antoniusstraat;22;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767669;21256525;;Westkapellestraat;86;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;4337235;21256320;;Pannenstraat;117;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299844;20975999;;Onderwijsstraat;73;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302560;20976300;;Onderwijsstraat;4;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760163;20974904;;Heistlaan;66;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766443;20975585;;Sint-Antoniusstraat;23;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767670;20975902;;Westkapellestraat;89;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337250;20976609;;Pannenstraat;131;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760608;21559172;;Invalidenlaan;14;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299846;20976001;;Pannenstraat;98;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;302561;20976301;;Onderwijsstraat;1;;XA;;;Y;;Y;;;;
KNOKKE-HEIST - FH11;2760164;20974905;;Heistlaan;68;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763762;20975256;;Nicolas Mengelaan;8;;XA;;;Y;;Y;;;;
KNOKKE-HEIST - FH11;2766444;20975586;;Sint-Antoniusstraat;24;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;2767672;20975903;;Westkapellestraat;90;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337251;20976610;;Pannenstraat;135;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302563;20976302;;Onderwijsstraat;2;;XA;;;Y;;Y;;;;
KNOKKE-HEIST - FH11;2760165;20974906;;Heistlaan;69;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763763;20975259;;Nicolas Mengelaan;11;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;2766445;20975587;;Sint-Antoniusstraat;25;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767674;20975904;;Westkapellestraat;91;;XC;;;Y;;Y;;;;
KNOKKE-HEIST - FH11;299850;20976002;;Pannenstraat;130;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302565;20976304;;Onderwijsstraat;39;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760166;20974907;;Heistlaan;70;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763765;20975262;;Nicolas Mengelaan;14;;XA;;;Y;;Y;;;;
KNOKKE-HEIST - FH11;2766446;20975588;;Sint-Antoniusstraat;27;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767676;21256527;;Westkapellestraat;93;;XC;;;Y;;Y;;;;
KNOKKE-HEIST - FH11;4337262;21256305;;Pannenstraat;81;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299851;20976003;;Felix Timmermansstraat;1;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302567;20976305;;Onderwijsstraat;41;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760167;20974909;;Heistlaan;71;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763769;20975265;;Nicolas Mengelaan;19;;X;;;N;;N;;;;
KNOKKE-HEIST - FH11;2766448;20975589;;Sint-Antoniusstraat;29;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767678;21256529;;Westkapellestraat;94;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337269;20976612;;Badersstraat;5;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299852;20976004;;Felix Timmermansstraat;8;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302569;21255861;;Ijzerstraat;63;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760169;20974910;;Heistlaan;72;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763771;20975266;;Nicolas Mengelaan;20;;X;;;N;;N;;;;
KNOKKE-HEIST - FH11;2766449;20975590;;Sint-Antoniusstraat;32;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767680;20975905;;Westkapellestraat;99;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;4337296;20976613;;Steenstraat;8;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299871;20976005;;Polderstraat;70;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302571;20976306;;Ijzerstraat;55;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760170;20974911;;Heistlaan;73;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763772;20975272;;Nicolas Mengelaan;21;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766450;20975591;;Sint-Antoniusstraat;35;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767681;20975906;;Westkapellestraat;100;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337297;20976614;;Steenstraat;12;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299873;20976006;;Polderstraat;30;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302573;20976307;;Ijzerstraat;57;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760171;20974912;;Heistlaan;74;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763774;20975273;;Nicolas Mengelaan;22;;XA;;;Y;;Y;;;;
KNOKKE-HEIST - FH11;2766452;20975592;;Sint-Antoniusstraat;39;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767682;20975907;;Westkapellestraat;102;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337298;20976615;;Steenstraat;20;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299874;20976023;;Polderstraat;28;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302575;21255865;;Ijzerstraat;68;;;;;N;;N;;;;
KNOKKE-HEIST - FH11;2760172;20974913;;Heistlaan;75;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763775;20975275;;Nicolas Mengelaan;23;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766453;20975593;;Sint-Antoniusstraat;41;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767683;20975908;;Westkapellestraat;104;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337299;20976616;;Steenstraat;24;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299877;20976024;;Polderstraat;2;;XA;;;Y;;Y;2020-02-06;;;
KNOKKE-HEIST - FH11;302577;20976308;;Ijzerstraat;66;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760173;20974914;;Heistlaan;76;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763802;20975276;;Kardinaal Mercierstraat;9;;XC;;;Y;;Y;;;;
KNOKKE-HEIST - FH11;2766455;20975594;;Sint-Antoniusstraat;42;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767685;20975911;;Westkapellestraat;106;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337303;20976617;;Steenstraat;30;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299894;20976025;;Knokkestraat;156;;A;;;Y;;N;;;;
KNOKKE-HEIST - FH11;302579;20976309;;Ijzerstraat;1;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;2760174;20974915;;Heistlaan;77;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763806;20975277;;Kardinaal Mercierstraat;17;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;2766457;20975595;;Sint-Antoniusstraat;43;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;2767686;20975912;;Westkapellestraat;112;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337318;20976618;;Noordstraat;13;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299898;1804153;;Kursaalstraat;57;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302580;20976310;;Ijzerstraat;2;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;2760175;20974916;;Heistlaan;78;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763807;20975279;;Kardinaal Mercierstraat;19;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;2766458;20975596;;Sint-Antoniusstraat;44;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767754;20975913;;Weststraat;4;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299899;20976026;;Steenstraat;82;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302582;21255850;;Ijzerstraat;34;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760176;20974917;;Heistlaan;80;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763808;20975281;;Kardinaal Mercierstraat;21;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;2766460;20975597;;Sint-Antoniusstraat;46;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767755;20975914;;Weststraat;6;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337322;20976619;;Noordstraat;27;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299900;20976027;;Steenstraat;84;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;302583;20976311;;Ijzerstraat;31;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760178;20974918;;Heistlaan;81;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763809;20975282;;Kardinaal Mercierstraat;22;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;2766461;20975598;;Sint-Antoniusstraat;47;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767756;20975915;;Weststraat;7;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337324;20976620;;Noordstraat;29;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299901;20976028;;Steenstraat;86;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;302585;20976312;;Ijzerstraat;33;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760179;20974919;;Heistlaan;82;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763810;20975283;;Kardinaal Mercierstraat;24;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;2766462;20975599;;Sint-Antoniusstraat;48;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767758;20975916;;Weststraat;9;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337325;20976621;;Noordstraat;35;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299902;20976029;;Steenstraat;90;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;2760180;20974920;;Heistlaan;84;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763812;21255875;;Kardinaal Mercierstraat;42;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766464;20975600;;Sint-Antoniusstraat;49;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767760;20975917;;Weststraat;10;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337363;20976622;;Badersstraat;6;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299903;20976030;;Steenstraat;81;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302635;20976313;;Pannenstraat;61;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760181;20974921;;Heistlaan;86;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763813;20975284;;Kardinaal Mercierstraat;44;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766465;20975601;;Sint-Antoniusstraat;51;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767762;20975918;;Weststraat;12;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337368;20976623;;Badersstraat;30;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299904;20976031;;Steenstraat;79;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302636;21256299;;Pannenstraat;65;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760182;20974922;;Heistlaan;88;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763823;20975285;;Moefe;1;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766467;20975602;;Sint-Antoniusstraat;52;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767764;20975919;;Weststraat;14;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337369;20976624;;Badersstraat;32;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299905;21256237;;Noordstraat;60;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302637;20976314;;Badersstraat;1;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760183;20974923;;Heistlaan;89;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763825;20975286;;Moefe;1;B;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;2766469;20975603;;Sint-Antoniusstraat;53;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2767765;20975920;;Weststraat;18;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337372;20976625;;Steenstraat;37;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299906;20976032;;Noordstraat;38;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302638;20976315;;Badersstraat;34;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760184;20974924;;Heistlaan;90;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763826;20975288;;Moefe;6;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766470;20975604;;Sint-Antoniusstraat;55;;;;;;;N;;;;
KNOKKE-HEIST - FH11;3939526;20976359;;Bondgenotenlaan;18;;D;;;N;;N;;;;
KNOKKE-HEIST - FH11;4337375;20976627;;Steenstraat;41;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299907;20976033;;Noordstraat;36;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302639;20976316;;Badersstraat;2;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760185;20974925;;Heistlaan;91;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763827;20975291;;Moefe;7;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766513;21256340;;Sint-Jozefsstraat;5;;;;;N;;N;;;;
KNOKKE-HEIST - FH11;3939527;21255661;;Bondgenotenlaan;48;;;;;;;N;;;;
KNOKKE-HEIST - FH11;4337378;20976628;;Steenstraat;45;;;;;;;N;;;;
KNOKKE-HEIST - FH11;299908;20976034;;Steenstraat;76;;;;;;;N;;;;
KNOKKE-HEIST - FH11;302640;20976317;;Badersstraat;4;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2760186;20974926;;Heistlaan;92;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2763828;20975292;;Moefe;9;;;;;;;N;;;;
KNOKKE-HEIST - FH11;2766515;20975605;;Sint-Jozefsstraat;7;;XC;;;Y;;Y;;;;
KNOKKE-HEIST - FH11;4337380;20976629;;Steenstraat;47;;;;;;;N;;;;
