Projectnummer;Opdrachtnummer;Building FID;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;TSA SENT;TSA SIGNED;TSA NEEDED;Afronding handtekening;Meetstaat;Verzonden Offerte;SNS FIS Date;SNS FTS Date;Opdrachttemplate
ANTWERPEN-WEST - FH04;110034;8422498;;Lange Nieuwstraat;53;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1945611;650258;;Huidevettersstraat;50;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1884659;643424;;Korte Gasthuisstraat;9;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;5575981;712448;;Meir;16;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2048826;672445;;Rozenstraat;15;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;91941;8422608;;Lange Nieuwstraat;59;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60786;714482;;Huidevettersstraat;51;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1352924;617159;;Korte Gasthuisstraat;13;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60588;714404;;Meir;17;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2048827;672446;;Rozenstraat;17;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2027792;8422548;;Lange Nieuwstraat;61;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1945624;650259;;Huidevettersstraat;52;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4509224;12736391;;Korte Gasthuisstraat;15;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;59992;714165;;Meir;18;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109359;12736495;;Rozenstraat;19;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4059332;8422576;;Lange Nieuwstraat;136;;XC;2020-01-07;;Y;2020-01-14;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;1945650;650260;;Huidevettersstraat;54;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1884725;643436;;Korte Gasthuisstraat;17;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60587;714403;;Meir;19;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;12637;12736496;;Schuttershofstraat;1;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2027948;8422549;;Lange Nieuwstraat;143;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1945661;650261;;Huidevettersstraat;56;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1884734;643438;;Korte Gasthuisstraat;19;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;864379;724137;;Meir;20;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60801;714565;;Schuttershofstraat;3;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1735175;8422513;;Lange Sint-Annastraat;8;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;59541;714114;;Huidevettersstraat;58;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;3926213;12736392;Nieuwe Gaanderij;Korte Gasthuisstraat;21;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;60586;714402;;Meir;21;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052249;675374;;Schuttershofstraat;5;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1735181;8422514;;Lange Sint-Annastraat;19;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;56821;712662;;Israelietenstraat;1;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4509225;12736393;;Korte Gasthuisstraat;23;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;5575982;12736453;;Meir;24;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60800;714564;;Schuttershofstraat;7;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1735184;8422515;;Lange Sint-Annastraat;28;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;3927724;12736330;;Israelietenstraat;3;;XA;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;59555;714126;;Korte Gasthuisstraat;25;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;5428419;711498;;Schuttershofstraat;9;A;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109185;8422459;Residentie Auxilia;Lange Sint-Annastraat;40;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;5575743;12736331;;Israelietenstraat;7;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;59556;714127;;Korte Gasthuisstraat;27;;XA;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;59994;714167;;Meir;26;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052254;675377;;Schuttershofstraat;9;B;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;5548011;8422585;Residentie Auxilia;Lange Sint-Annastraat;44;;XA;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;109936;612906;;Jan van Lierstraat;1;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1884831;643450;;Korte Gasthuisstraat;29;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60606;714415;;Meir;27;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;5403556;711290;;Schuttershofstraat;9;D;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;3928002;8422573;;Meir;3;;XA;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;1990740;658816;;Jan van Lierstraat;4;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1884857;643452;;Korte Gasthuisstraat;31;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60584;714400;;Meir;29;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;5576258;12736497;;Schuttershofstraat;11;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;841130;8422605;;Meir;6;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1990743;658817;;Jan van Lierstraat;6;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1884875;12736394;;Korte Gasthuisstraat;33;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;5575984;12736454;;Meir;30;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60799;714562;;Schuttershofstraat;13;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001382;8422544;;Meir;7;;XA;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;110101;613029;;Jezusstraat;2;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60582;714398;;Meir;31;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052257;675379;;Schuttershofstraat;15;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;59991;8422598;;Meir;14;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;6430565;12736338;;Jezusstraat;6;A;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1884890;643454;;Korte Gasthuisstraat;35;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;6524102;12736456;;Meir;33;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052259;675381;;Schuttershofstraat;17;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;59993;8422599;;Meir;22;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110103;613031;;Jezusstraat;8;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1884932;643456;;Korte Gasthuisstraat;37;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4507529;12736457;;Meir;34;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052261;675383;;Schuttershofstraat;19;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60585;8422603;;Meir;23;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1957243;651138;;Jezusstraat;10;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1884937;643457;;Korte Gasthuisstraat;39;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60583;714399;;Meir;35;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052263;675385;;Schuttershofstraat;21;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;59995;8422600;;Meir;28;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;249199;689916;;Jezusstraat;15;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1884944;643458;;Korte Gasthuisstraat;41;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001442;12736458;;Meir;36;;XA;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052265;675387;;Schuttershofstraat;23;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60000;8422602;;Meir;32;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;5373804;710943;;Jezusstraat;15;A;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1884960;643459;;Korte Gasthuisstraat;43;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60580;714397;;Meir;37;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052267;675388;;Schuttershofstraat;25;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;59998;8422601;;Meir;42;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110100;613028;;Jezusstraat;16;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;59557;714128;;Korte Gasthuisstraat;45;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;813493;724069;;Meir;38;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052269;675390;;Schuttershofstraat;27;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1306510;8422507;;Meir;50;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;6450141;12736339;;Jezusstraat;17;A;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1091149;12736395;;Korte Klarenstraat;1;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052271;675392;;Schuttershofstraat;29;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110106;8422503;;Meir;107;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;3927744;12736340;;Jezusstraat;18;A;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60599;714411;;Korte Klarenstraat;2;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60002;714170;;Meir;40;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052272;675393;;Schuttershofstraat;31;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2034759;8422550;;Ossenmarkt;22;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1957411;651140;;Jezusstraat;19;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60601;714413;;Korte Klarenstraat;4;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;148663;618964;;Meir;41;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052273;675394;;Schuttershofstraat;33;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110201;8422505;;Otto Veniusstraat;30;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110102;613030;;Jezusstraat;20;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60597;714410;;Korte Klarenstraat;5;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001450;661658;;Meir;43;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052274;675395;;Schuttershofstraat;35;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1938922;8422523;;Pieter van Hobokenstraat;12;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4507074;706614;;Jezusstraat;22;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052276;675397;;Schuttershofstraat;37;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1938984;8422524;;Pieter van Hobokenstraat;22;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;5775094;12736341;;Jezusstraat;22;A;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;5576488;712602;;Korte Klarenstraat;9;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001456;661659;;Meir;45;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052277;675398;;Schuttershofstraat;39;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1938988;8422525;;Pieter van Hobokenstraat;24;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;1957477;651141;;Jezusstraat;26;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4013488;12736396;;Korte Klarenstraat;9;B;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;5575985;12736461;;Meir;46;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60797;714553;;Schuttershofstraat;41;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2045891;8422551;;Prinsesstraat;31;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1957487;651142;;Jezusstraat;28;;X;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60602;714414;;Korte Klarenstraat;10;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60794;714540;;Schuttershofstraat;43;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109986;8422496;;Prinsesstraat;35;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;4507076;12736332;;Jezusstraat;30;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2068291;689198;;Korte Klarenstraat;11;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;59997;714169;;Meir;48;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60798;714554;;Schuttershofstraat;45;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4507560;8422580;;Prinsesstraat;49;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1957509;651143;;Jezusstraat;31;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1482833;618934;;Korte Klarenstraat;13;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001464;661661;;Meir;49;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052285;675405;;Schuttershofstraat;49;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2045904;8422552;;Prinsesstraat;55;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1957525;651144;;Jezusstraat;32;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4509033;706901;;Korte Sint-Annastraat;3;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001466;661662;;Meir;51;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052286;675406;;Schuttershofstraat;51;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2046014;8422553;;Prinsstraat;32;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1957556;651145;;Jezusstraat;33;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;6463099;12736398;;Korte Sint-Annastraat;3;A;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110177;12736462;;Meir;52;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052287;675407;;Schuttershofstraat;53;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60796;8422604;;Schuttershofstraat;9;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1957564;12736333;;Jezusstraat;34;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;6444183;12736399;;Korte Sint-Annastraat;5;A;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;60795;714548;;Schuttershofstraat;55;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2052283;8422554;;Schuttershofstraat;47;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1957566;12736334;;Jezusstraat;35;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1735167;622743;;Korte Sint-Annastraat;6;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;4513414;707412;;Meir;53;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;91931;724223;;Sint-Jacobsmarkt;2;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109933;8422463;;Sint-Jacobsmarkt;1;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1957570;12736335;;Jezusstraat;36;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;6454454;12736400;;Korte Sint-Annastraat;6;A;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110184;613085;;Meir;54;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953179;650861;;Sint-Jacobsmarkt;3;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953204;8422526;;Sint-Jacobsmarkt;6;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;249200;689917;;Jezusstraat;37;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1735169;622745;;Korte Sint-Annastraat;8;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001470;661663;;Meir;55;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953184;650862;;Sint-Jacobsmarkt;4;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953228;8422527;;Sint-Jacobsmarkt;9;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1957576;651146;;Jezusstraat;38;;XA;2020-01-07;;Y;2020-01-14;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;1735170;622746;;Korte Sint-Annastraat;9;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110182;613078;;Meir;56;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953192;650863;;Sint-Jacobsmarkt;5;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109934;8422465;;Sint-Jacobsmarkt;19;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;249202;689918;;Jezusstraat;39;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109194;612804;;Korte Sint-Annastraat;10;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001472;661664;;Meir;57;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1324526;12736498;;Sint-Jacobsmarkt;7;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;3927741;8422571;;Sint-Jacobsmarkt;34;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1957599;651147;;Jezusstraat;40;;D;;;N;2020-01-14;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1735171;622747;;Korte Sint-Annastraat;11;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110178;613061;;Meir;58;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953244;650866;;Sint-Jacobsmarkt;10;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;249203;12736336;;Jezusstraat;41;;D;;;N;2020-01-23;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109193;12736397;;Korte Sint-Annastraat;12;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001476;661665;;Meir;59;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1085341;12736499;;Sint-Jacobsmarkt;11;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;109210;8422461;Residentie Auxilia;Sint-Jacobsmarkt;49;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1735172;622748;;Korte Sint-Annastraat;13;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;110179;613062;;Meir;60;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;1953251;650867;;Sint-Jacobsmarkt;12;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;91939;8422607;;Sint-Jacobsmarkt;59;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH04;1735173;622749;;Korte Sint-Annastraat;15;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH04;2001478;661666;;Meir;61;;;;;;;N;;;;BUILDING template
