Projectnummer;Opdrachtnummer;Building FID;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;TSA SENT;TSA SIGNED;TSA NEEDED;Afronding handtekening;Meetstaat;Verzonden Offerte;SNS FIS Date;SNS FTS Date;Opdrachttemplate
ANTWERPEN-WEST - FH01;1782047;632759;;Adriaan Brouwerstraat;29;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4505458;11196732;Napelsstraat 32-34;Napelsstraat;34;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1782050;632760;;Adriaan Brouwerstraat;31;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;59276;714092;;Londenstraat;13;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;182977;637860;;Londenstraat;17;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;109078;612709;;Napelsstraat;53;;;;;N;;Y;2019-10-04;;;BUILDING template
ANTWERPEN-WEST - FH01;1735094;622694;Amsterdamstraat 14-16-18-20_Bataviastraat 1-5-7-11_Nassaustraat 30;Amsterdamstraat;16;;A;2019-10-02;2020-01-19;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2047591;671423;;Rijnkaai;26;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1735095;622695;Amsterdamstraat 14-16-18-20_Bataviastraat 1-5-7-11_Nassaustraat 30;Amsterdamstraat;18;;A;2019-10-02;2020-01-19;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;108283;11196733;;Kempischdok-Westkaai;90;;C;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2047593;671424;;Rijnkaai;27;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;59279;714095;;Sint-Aldegondiskaai;36;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;52537;710669;Amsterdamstraat 21_Braziliestraat 43;Amsterdamstraat;21;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2047596;671425;;Rijnkaai;29;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1734631;622307;Sint-Aldegondiskaai 36-38-40-42_Adriaan Brouwersstraat 21-27;Sint-Aldegondiskaai;44;;XA;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH01;108082;612396;;Amsterdamstraat;22;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2047597;671426;;Rijnkaai;30;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1734632;622308;;Sint-Aldegondiskaai;46;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;108942;11196706;;Indiestraat;21;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1735097;622696;;Amsterdamstraat;23;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;108955;11196734;Kempischdok-Westkaai 14-20;Kempischdok-Westkaai;20;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2047598;671427;;Rijnkaai;31;;A;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4513324;707390;;Sint-Aldegondiskaai;48;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;108947;11196748;;Indiestraat;18;;C;2020-01-30;2020-01-31;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1735099;622698;;Amsterdamstraat;27;;XA;2019-10-02;;Y;;Y;2019-10-04;;;BUILDING template
ANTWERPEN-WEST - FH01;1734633;622309;;Sint-Aldegondiskaai;50;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1949013;11196707;;Indiestraat;10;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1128021;613755;;Amsterdamstraat;28;;XA;2019-10-28;;Y;;Y;2019-10-08;;;BUILDING template
ANTWERPEN-WEST - FH01;1734634;622310;;Sint-Aldegondiskaai;52;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1128023;613757;;Amsterdamstraat;30;;A;2019-10-23;2019-12-18;Y;;Y;2019-10-04;;;BUILDING template
ANTWERPEN-WEST - FH01;59277;714093;Sint-Aldegondiskaai 10_ Adriaan Brouwerstraat 9;Sint-Aldegondiskaai;10;;XA;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH01;1734635;622311;;Sint-Aldegondiskaai;54;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;5492426;11196708;;Indiestraat;12;B;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1735101;622700;;Amsterdamstraat;31;;XA;;;Y;;Y;2019-10-04;;;BUILDING template
ANTWERPEN-WEST - FH01;1734636;622312;Sint-Aldegondiskaai 56-58;Sint-Aldegondiskaai;56;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;108952;11196674;;Napelsstraat;2;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1128022;613756;;Amsterdamstraat;32;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1970984;11196735;;Kribbestraat;18;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1734638;622313;;Sint-Aldegondiskaai;60;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4505438;11196675;;Napelsstraat;4;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4513329;707391;;Sint-Aldegondiskaai;62;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4505440;11196676;;Napelsstraat;6;;C;2020-01-24;2020-01-29;Y;;Y;2019-10-07;;;BUILDING template
ANTWERPEN-WEST - FH01;1735103;622702;;Amsterdamstraat;34;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;59280;714096;;Sint-Aldegondiskaai;64;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1735104;622703;;Amsterdamstraat;35;;XA;2019-10-03;;Y;;Y;2019-10-04;;;BUILDING template
ANTWERPEN-WEST - FH01;109072;612702;;Sint-Laureiskaai;7;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4505442;11196677;;Napelsstraat;10;;C;2020-01-24;2020-01-29;Y;;Y;2019-10-07;;;BUILDING template
ANTWERPEN-WEST - FH01;108085;612398;;Amsterdamstraat;36;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1970988;11196736;;Kribbestraat;20;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1984033;657133;;Sint-Laureiskaai;13;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;109084;612720;;Amsterdamstraat;37;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1735105;622704;;Amsterdamstraat;39;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;59302;714106;;Spanjaardsteeg;1;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2024656;11196711;;Napelsstraat;40;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;52539;710670;;Amsterdamstraat;41;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2053439;676437;;Spanjaardsteeg;3;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;186520;641351;;Ankerrui;9;;C;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2053440;676438;;Spanjaardsteeg;5;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4505443;11196678;;Napelsstraat;12;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4510642;707106;Ankerrui 15_Entrepotplaats 18;Ankerrui;15;;XA;2019-09-23;;Y;;Y;2020-02-10;;;BUILDING template
ANTWERPEN-WEST - FH01;186509;641333;;Spanjaardsteeg;19;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2008888;662457;;August Michielsstraat;4;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2008915;662458;;August Michielsstraat;6;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1775168;11196679;Brazieliestraat 2A_Montevideostraat 5;Braziliestraat;2;A;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4145817;693947;;August Michielsstraat;16;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4506381;706471;;August Michielsstraat;17;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1986469;11196740;Oudeleeuwenrui 13-15;Oudeleeuwenrui;15;;A;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2051445;674676;;Van Schoonbekeplein;3;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;6440424;11292741;Rijnkaai 1-2-4_Braziliestraat 2C-2D-2E;Braziliestraat;2;E;C;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;59293;714100;;Van Schoonbekeplein;4;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2009021;662460;;August Michielsstraat;22;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;59296;714103;Van Schoonbekeplein 11_Spanjaardsteeg 21;Van Schoonbekeplein;11;;C;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4511988;11196680;;Braziliestraat;26;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2009033;662461;;August Michielsstraat;23;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2051451;674678;;Van Schoonbekeplein;13;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;5802357;11196681;Rijnkaai 1-2-4_Braziliestraat 2C-2D-2E;Rijnkaai;2;;C;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;108275;612464;;August Michielsstraat;24;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;6005416;11196741;Oudeleeuwenrui 7-11;Oudeleeuwenrui;11;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH01;2051452;674679;;Van Schoonbekeplein;15;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;6395025;11196682;Montevideostraat 3_Rijnkaai 12-15;Rijnkaai;12;;C;2019-10-03;2019-10-15;Y;;Y;2019-10-03;;;BUILDING template
ANTWERPEN-WEST - FH01;4101358;693514;;August Michielsstraat;25;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2051455;674680;;Van Schoonbekeplein;19;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1015486;11196683;Montevideostraat 3_Rijnkaai 12-15;Rijnkaai;15;;C;2019-10-03;2019-10-15;Y;;Y;2019-10-03;;;BUILDING template
ANTWERPEN-WEST - FH01;108271;612462;;August Michielsstraat;27;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;59295;714102;;Van Schoonbekeplein;21;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2047589;11196684;;Rijnkaai;22;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4510620;707104;;Van Schoonbekeplein;23;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4126592;693584;;August Michielsstraat;32;;XA;2019-09-20;;Y;;Y;2019-10-07;;;BUILDING template
ANTWERPEN-WEST - FH01;109135;612770;;Verbindingsdok-Oostkaai;1;;A;2019-10-09;2019-11-05;Y;;Y;2019-10-07;;;BUILDING template
ANTWERPEN-WEST - FH01;1984031;11196685;;Sint-Laureiskaai;9;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1265934;615361;;August Michielsstraat;34;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2059542;681844;;Verbindingsdok-Oostkaai;5;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;108068;11196686;Verbindingsdok-Westkaai 26-28-30;Verbindingsdok-Westkaai;30;;A;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;108272;612463;;August Michielsstraat;38;;A;2019-09-24;2019-09-24;Y;;Y;2019-10-08;;;BUILDING template
ANTWERPEN-WEST - FH01;2059544;681845;;Verbindingsdok-Oostkaai;7;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4021011;11196687;Verbindingsdok-Westkaai 26-28-30;Verbindingsdok-Westkaai;28;;A;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;108075;612389;Amsterdamstraat 14-16-18-20_Bataviastraat 1-5-7-11_Nassaustraat 30;Bataviastraat;5;;A;2019-10-02;2020-01-19;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2059545;681846;;Verbindingsdok-Oostkaai;9;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2059553;11196688;;Verbindingsdok-Westkaai;12;A;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;108074;612388;Amsterdamstraat 14-16-18-20_Bataviastraat 1-5-7-11_Nassaustraat 30;Bataviastraat;7;;A;2019-10-02;2020-01-19;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;108069;612386;;Verbindingsdok-Westkaai;2;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1735096;11196689;Amsterdamstraat 14-16-18-20_Bataviastraat 1-5-7-11_Nassaustraat 30;Amsterdamstraat;20;;A;2019-10-02;2020-01-19;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;108073;612387;Amsterdamstraat 14-16-18-20_Bataviastraat 1-5-7-11_Nassaustraat 30;Bataviastraat;11;;A;2019-10-02;2020-01-19;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2059548;681847;;Verbindingsdok-Westkaai;4;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2067063;688210;;Bataviastraat;19;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2059549;681848;;Verbindingsdok-Westkaai;6;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2024913;11196690;;Nassaustraat;20;;XA;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH01;1746379;628234;;Binnenvaartstraat;50;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2059550;681849;;Verbindingsdok-Westkaai;8;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4059303;11196691;;Nassaustraat;22;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;109137;612771;;Bordeauxstraat;2;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2059551;681850;;Verbindingsdok-Westkaai;10;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1755770;629908;;Bordeauxstraat;3;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2059554;681851;;Verbindingsdok-Westkaai;14;;A;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4505626;11196693;;Nassaustraat;23;;XA;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH01;4092751;693450;;Bordeauxstraat;4;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2059555;681852;;Verbindingsdok-Westkaai;16;;;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2024854;11196694;Nassaustraat 1-3;Nassaustraat;3;;A;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4153712;694212;;Bordeauxstraat;5;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2059557;681854;;Verbindingsdok-Westkaai;20;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1755771;629909;;Bordeauxstraat;7;A;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4505621;706218;;Verbindingsdok-Westkaai;22;;E;;;Y;;Y;2020-02-10;;;BUILDING template
ANTWERPEN-WEST - FH01;1755774;629910;;Bordeauxstraat;7;C;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1128029;613760;Verbindingsdok-Westkaai 26-28-30;Verbindingsdok-Westkaai;26;;A;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;108787;612564;;Bordeauxstraat;9;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1755779;629911;;Bordeauxstraat;11;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;11983;614581;;Zeevaartstraat;5;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;109140;612773;;Bordeauxstraat;12;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2066332;687575;;Zeevaartstraat;6;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;5944507;11292633;Kattendijkdok Westkaai 91-92-93;Kattendijkdok-Westkaai;91;;E;2019-10-14;2019-10-22;Y;;Y;2019-10-04;;;BUILDING template
ANTWERPEN-WEST - FH01;186510;641335;;Zeevaartstraat;16;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4511975;707235;;Braziliestraat;8;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4042596;11196742;;Hanzestedenplaats;5;;C;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;59271;7093724;;Adriaan Brouwerstraat;17;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4511920;11292788;Kattendijkdok Westkaai 41-42-43;Kattendijkdok-Westkaai;42;;A;2019-10-14;2019-10-22;Y;;Y;2019-10-04;;;BUILDING template
ANTWERPEN-WEST - FH01;1775191;631690;;Braziliestraat;15;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1735088;7093645;Amsterdamstraat 14-16-18-20_Bataviastraat 1-5-7-11_Nassaustraat 30;Amsterdamstraat;14;;A;2019-10-02;2020-01-19;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;6525842;11362664;Kattendijkdok Westkaai 41-42-43;Kattendijkdok-Westkaai;43;;A;2019-10-14;2019-10-22;Y;;Y;2019-10-04;;;BUILDING template
ANTWERPEN-WEST - FH01;1775195;631691;;Braziliestraat;17;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;108083;7093618;;Amsterdamstraat;24;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;5944504;11292790;Kattendijkdok Westkaai 81-82-83;Kattendijkdok-Westkaai;81;;E;2019-10-14;2019-10-22;Y;;Y;2019-10-04;;;BUILDING template
ANTWERPEN-WEST - FH01;1775199;631692;;Braziliestraat;18;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;62428;11196743;Ankerrui 15_Entrepotplaats 18;Entrepotplaats;18;;XA;2019-09-23;;Y;;Y;2020-02-10;;;BUILDING template
ANTWERPEN-WEST - FH01;1735098;7093646;;Amsterdamstraat;25;;XA;2019-09-20;;Y;;Y;2019-10-04;;;BUILDING template
ANTWERPEN-WEST - FH01;5891727;11292830;Kattendijkdok Westkaai 71-72-73;Kattendijkdok-Westkaai;71;;E;2019-10-14;2019-10-22;Y;;Y;2019-10-04;;;BUILDING template
ANTWERPEN-WEST - FH01;1775206;631693;;Braziliestraat;22;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1735100;7093647;;Amsterdamstraat;29;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;5804916;11292853;Kattendijkdok Westkaai 61-63-65;Kattendijkdok-Westkaai;61;;A;2019-10-14;2019-10-22;Y;;Y;2019-10-04;;;BUILDING template
ANTWERPEN-WEST - FH01;1365795;617379;;Braziliestraat;24;;XC;;;Y;;Y;2019-10-04;;;BUILDING template
ANTWERPEN-WEST - FH01;1735143;7093648;;Ankerrui;5;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1775235;631694;;Braziliestraat;28;;XC;;;Y;;Y;2019-10-04;;;BUILDING template
ANTWERPEN-WEST - FH01;62446;7093737;Ankerrui 11-13;Ankerrui;11;;A;2019-09-20;2019-09-20;Y;;Y;2020-02-10;;;BUILDING template
ANTWERPEN-WEST - FH01;4511990;707236;;Braziliestraat;30;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2008923;7093669;;August Michielsstraat;8;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1266714;615369;;Braziliestraat;33;;XC;2019-10-11;;Y;;Y;2019-10-04;;;BUILDING template
ANTWERPEN-WEST - FH01;972217;7093739;;August Michielsstraat;10;;A;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1775251;631695;;Braziliestraat;37;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2008939;7093670;;August Michielsstraat;12;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1775252;631696;;Braziliestraat;38;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2008982;7093671;;August Michielsstraat;15;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1775258;631697;;Braziliestraat;41;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4506393;7093704;;August Michielsstraat;18;;A;2019-09-23;2019-09-23;Y;;Y;2019-10-07;;;BUILDING template
ANTWERPEN-WEST - FH01;108930;612634;;Cadixstraat;1;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2008988;7093672;;August Michielsstraat;19;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1786795;633333;;Cadixstraat;5;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;108076;7093615;Amsterdamstraat 14-16-18-20_Bataviastraat 1-5-7-11_Nassaustraat 30;Bataviastraat;1;;A;2019-10-02;2020-01-19;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1905662;11196745;;Godefriduskaai;58;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;52547;710674;;Rijnkaai;20;;A;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1288092;615641;;Cadixstraat;21;;XA;2020-01-28;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH01;108788;7093620;;Bordeauxstraat;7;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1299606;615874;;Cadixstraat;23;;XA;2020-01-28;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH01;5569316;7093719;;Bordeauxstraat;8;;XC;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH01;1786894;633334;;Cadixstraat;35;;B;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4510612;11196712;;Oudeleeuwenrui;17;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;109139;7093631;;Bordeauxstraat;10;;XC;2020-01-28;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH01;108299;612478;;Cadixstraat;37;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;5507308;7093714;;Bordeauxstraat;10;A;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1195065;7093638;Kattendijkdok Westkaai 51-54-56;Kattendijkdok-Westkaai;51;;A;2019-10-14;2019-10-22;Y;;Y;2019-10-04;;;BUILDING template
ANTWERPEN-WEST - FH01;108298;612477;;Cadixstraat;39;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;5507312;7093716;;Bordeauxstraat;16;;XA;;;Y;;Y;;;;BUILDING template
ANTWERPEN-WEST - FH01;2069012;7093691;Entrepotkaai 3-4-5-6;Entrepotkaai;4;;A;2019-09-20;;Y;;Y;2019-10-20;;;BUILDING template
ANTWERPEN-WEST - FH01;4511892;11292865;;Kattendijkdok-Westkaai;30;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1786953;633335;;Cadixstraat;43;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1775176;7093649;;Braziliestraat;10;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2069024;7093692;Entrepotkaai 10A-11-12-13-14;Entrepotkaai;14;;A;2019-09-20;;Y;;Y;2019-10-20;;;BUILDING template
ANTWERPEN-WEST - FH01;108783;7093619;;Kribbestraat;9;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1786975;633336;Cadixstraat 45-47-47A-47C;Cadixstraat;47;;C;2020-01-27;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1775185;7093650;;Braziliestraat;12;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1128033;7093635;;Kribbestraat;11;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;5751357;11196596;;Nassaustraat;34;A;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;5394016;711197;Cadixstraat 49-49A-51-51A;Cadixstraat;51;;C;2020-01-27;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1892372;643947;;Genuastraat;4;;D;;;N;;Y;2020-02-10;;;BUILDING template
ANTWERPEN-WEST - FH01;1775203;7093651;;Braziliestraat;19;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1992472;7093666;;Londenstraat;3;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2024962;11196597;;Nassaustraat;42;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2069014;689718;Entrepotkaai 3-4-5-6;Entrepotkaai;5;;A;2019-09-20;;Y;;Y;2019-10-20;;;BUILDING template
ANTWERPEN-WEST - FH01;1454935;618405;;Genuastraat;6;;XC;2020-01-24;;Y;;Y;2020-02-10;;;BUILDING template
ANTWERPEN-WEST - FH01;1775213;7093652;;Braziliestraat;23;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1266447;7093640;;Londenstraat;12;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2069015;689719;Entrepotkaai 3-4-5-6;Entrepotkaai;6;;A;2019-09-20;;Y;;Y;2019-10-20;;;BUILDING template
ANTWERPEN-WEST - FH01;5575585;712331;;Genuastraat;7;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4511909;7093709;Braziliestraat 25-27-29;Braziliestraat;25;;C;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4506352;7093702;;Genuastraat;10;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4510542;7093706;;Londenstraat;14;;D;;;N;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2069017;689720;Entrepotkaai 7-8-9-10;Entrepotkaai;8;;A;2019-09-20;;Y;;Y;2019-10-20;;;BUILDING template
ANTWERPEN-WEST - FH01;4506351;706464;;Genuastraat;8;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;1775218;7093653;Braziliestraat 25-27-29;Braziliestraat;27;;C;;;Y;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;4048591;7093697;;Genuastraat;11;;XC;2020-01-24;;Y;;Y;2020-02-10;;;BUILDING template
ANTWERPEN-WEST - FH01;4506376;7093703;;Londenstraat;15;;;;;;;N;;;;BUILDING template
ANTWERPEN-WEST - FH01;2069018;689721;Entrepotkaai 7-8-9-10;Entrepotkaai;9;;A;2019-09-20;;Y;;Y;2019-10-20;;;BUILDING template
ANTWERPEN-WEST - FH01;1892421;643948;;Genuastraat;9;;XC;;;Y;;Y;2020-02-10;;;BUILDING template
