Projectnummer;Opdrachtnummer;Building FID;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;TSA SENT;TSA SIGNED;TSA NEEDED;Afronding handtekening;Meetstaat;Verzonden Offerte;SNS FIS Date;SNS FTS Date;Opdrachttemplate
SINT-NIKLAAS - FH02;1449708;791174;;Mercatorstraat;21;;XC;;;Y;;Y;;;;BUILDING template
SINT-NIKLAAS - FH02;3504503;800708;;Mercatorstraat;159;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484847;792519;Ankerstraat 75-77;Ankerstraat;75;;D;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3517655;804340;;Veldstraat;39;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3500286;799080;;Knaptandstraat;36;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4466402;811911;;Brugsken;46;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4449107;809655;;Mercatorstraat;23;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4447935;809497;;Mercatorstraat;161;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484851;792522;;Ankerstraat;79;;D;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3517657;10473088;;Veldstraat;41;;D;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3500289;799082;;Knaptandstraat;38;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3486988;7092866;;Brugsken;50;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504339;800645;;Mercatorstraat;27;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504506;800709;;Mercatorstraat;163;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484852;792523;;Ankerstraat;81;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3517660;804344;;Veldstraat;43;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4260505;808791;;Knaptandstraat;40;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;60743;814533;Brugsken 56_Magnolialaan 2;Brugsken;56;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504340;800646;Mercatorstraat 29-31;Mercatorstraat;29;;D;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4447937;809498;;Mercatorstraat;165;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484853;792524;;Ankerstraat;83;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3517664;804346;;Veldstraat;45;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4468665;14153498;;Knaptandstraat;42;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;60781;814565;Brugsken 56_Magnolialaan 2;Magnolialaan;2;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504346;800649;;Mercatorstraat;33;;D;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4058959;807600;;Mercatorstraat;167;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;68432;815513;;Ankerstraat;91;;;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3517667;804348;;Veldstraat;47;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3500291;799083;;Knaptandstraat;44;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504349;800651;;Mercatorstraat;35;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504510;800711;;Mercatorstraat;169;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;5411572;10473134;;Ankerstraat;49;B;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;75549;815995;;Veldstraat;49;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3500293;799084;;Knaptandstraat;46;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;56087;813755;;Mercatorstraat;37;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504514;800713;;Mercatorstraat;171;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504588;800744;;Houtbriel;15;;;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;75550;815996;;Veldstraat;51;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;91076;817274;;Knaptandstraat;48;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;56083;813752;;Prins Albertstraat;2;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504590;800745;;Houtbriel;16;;;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;75548;815994;;Veldstraat;53;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;91077;817275;;Knaptandstraat;50;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484720;792440;;Prins Albertstraat;4;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4447946;809500;;Mercatorstraat;181;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;76231;816072;;Houtbriel;17;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;75553;815999;;Veldstraat;55;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4153860;807956;;Knaptandstraat;52;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484725;792442;;Prins Albertstraat;8;;;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;63262;815009;;Mercatorstraat;183;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;76250;7092966;;Kalkstraat;4;;XC;;;Y;;Y;;;;BUILDING template
SINT-NIKLAAS - FH02;5401757;813159;;Veldstraat;57;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3500299;799085;;Knaptandstraat;54;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484727;792444;;Prins Albertstraat;10;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4234722;808615;;Mercatorstraat;185;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3497443;798305;;Kalkstraat;6;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;75554;816000;;Veldstraat;71;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3500301;799086;;Knaptandstraat;56;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484723;792441;;Prins Albertstraat;6;;D;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484729;792446;;Prins Albertstraat;12;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;63263;815010;;Mercatorstraat;187;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;76251;816088;;Kalkstraat;8;;D;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;75555;7092959;;Veldstraat;73;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3500305;799087;;Knaptandstraat;58;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;56082;813751;;Prins Albertstraat;14;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504532;800719;;Mercatorstraat;189;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3497453;798308;;Kalkstraat;12;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3517692;804356;;Veldstraat;75;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4468682;812020;;Knaptandstraat;60;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;56081;813750;;Prins Albertstraat;16;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4447787;809470;;Mercatorstraat;191;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3497460;798310;;Kalkstraat;14;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3517697;804358;;Veldstraat;77;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3500310;799088;;Knaptandstraat;70;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484736;792449;;Prins Albertstraat;18;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504538;800722;;Mercatorstraat;193;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3497462;798312;;Kalkstraat;18;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3517701;804360;;Veldstraat;79;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3500313;799089;;Knaptandstraat;72;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;6456861;21139504;;Ankerstraat;25;A;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484737;792450;;Prins Albertstraat;20;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504542;800724;;Mercatorstraat;195;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4460287;811187;;Kalkstraat;20;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3517704;804362;;Veldstraat;81;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4157932;807988;Knaptandstraat-74_Knaptandstraat-76;Knaptandstraat;74;;D;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484738;792451;;Prins Albertstraat;22;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504544;800725;;Mercatorstraat;197;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4460288;811188;;Kalkstraat;22;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4455426;810449;;Veldstraat;83;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3500325;799090;;Knaptandstraat;80;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484740;792452;;Prins Albertstraat;24;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4447790;809471;;Mercatorstraat;199;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4460290;811189;;Kalkstraat;24;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3517709;804365;;Veldstraat;85;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3500328;799091;Knaptandstraat 82-84;Knaptandstraat;82;;;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4449177;809661;;Prins Albertstraat;26;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504549;800727;;Mercatorstraat;201;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3497483;7092869;;Kalkstraat;28;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4455427;810450;;Veldstraat;89;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3500331;799093;Knaptandstraat 82-84;Knaptandstraat;84;;;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3497477;11486363;;Kalkstraat;26;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484743;792454;;Prins Albertstraat;28;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504553;800729;;Mercatorstraat;203;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4460294;811190;;Kalkstraat;32;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3925998;806973;;Veldstraat;91;;D;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4468716;812021;;Knaptandstraat;86;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;96954;21143664;;Kokkelbeekstraat;2;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;56075;813745;;Prins Albertstraat;30;;;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504554;800730;;Mercatorstraat;205;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3497490;798318;;Kalkstraat;34;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3517723;804367;;Veldstraat;93;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;9483;817405;;Knaptandstraat;88;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484822;11486481;Ankerstraat 42-44;Ankerstraat;44;;D;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4223737;808539;;Mercatorstraat;207;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4460295;811191;;Kalkstraat;36;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3517725;804368;;Veldstraat;95;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;91073;817271;Knaptandstraat 90_Moerlandstraat 79;Knaptandstraat;90;;;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4444935;11486482;;Ankerstraat;46;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;56074;813744;;Prins Albertstraat;32;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4447795;809472;;Mercatorstraat;209;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3948682;807089;;Kalkstraat;40;;;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4455431;810451;;Veldstraat;97;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;6453187;11476108;;Stationsplein;30;D;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;75456;11486345;;Lamstraat;8;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484747;792455;;Prins Albertstraat;34;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4447798;809473;;Mercatorstraat;211;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;76247;816084;;Kalkstraat;42;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3517727;804369;;Veldstraat;99;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484749;792457;;Prins Albertstraat;36;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504559;800733;;Mercatorstraat;213;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;75562;7092960;;Kalkstraat;46;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3517732;804371;;Veldstraat;101;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;91057;817258;;Moerlandstraat;19;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;6453188;11486375;Mercatorstraat 2-4_Stationsplein 29A-29B-29C-30A-30B-30C;Stationsplein;30;C;XC;;;;;Y;;;;BUILDING template
SINT-NIKLAAS - FH02;3948535;806978;;Prins Albertstraat;38;;D;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4447801;809474;;Mercatorstraat;215;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3497507;7092870;;Kalkstraat;48;;;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3517736;804373;;Veldstraat;103;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3505019;800948;;Moerlandstraat;21;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3948537;10473095;;Prins Albertstraat;40;;D;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4447803;809475;;Mercatorstraat;217;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;75564;7092961;;Kalkstraat;50;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;9451;817391;;Veldstraat;105;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4000870;807356;;Moerlandstraat;23;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;5899322;11486377;Mercatorstraat 2-4_Stationsplein 29A-29B-29C-30A-30B-30C;Stationsplein;30;B;XC;;;Y;;Y;;;;BUILDING template
SINT-NIKLAAS - FH02;4153361;807954;;Prins Albertstraat;42;;D;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4447805;809476;;Mercatorstraat;219;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;68428;815510;;Klein-Hulststraat;59;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3501710;799556;;Lamstraat;12;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4188065;808229;;Moerlandstraat;25;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4163806;11486364;;Papenakkerstraat;15;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484759;792463;;Prins Albertstraat;46;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3504563;800736;;Mercatorstraat;221;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3500097;799020;;Klein-Hulststraat;61;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4464758;811798;;Lamstraat;14;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;91060;817261;;Moerlandstraat;27;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3509868;11486365;;Papenakkerstraat;11;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484762;792465;;Prins Albertstraat;48;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;9385;7092968;Antwerpse Steenweg 40-42_Mercatorstraat 227;Mercatorstraat;227;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3500098;799021;;Klein-Hulststraat;63;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4464760;811799;;Lamstraat;16;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;91061;817262;;Moerlandstraat;29;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3509864;11486366;;Papenakkerstraat;7;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484763;10473054;;Prins Albertstraat;50;;D;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;1372936;7092845;Sint-Rochushof 1-2-3-4-5-6-7-8-9-31;Sint-Rochushof;1;;D;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3500100;799023;;Klein-Hulststraat;65;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3501711;799557;;Lamstraat;18;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3505030;800953;;Moerlandstraat;31;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484765;10473055;;Prins Albertstraat;52;;D;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;1372938;7092846;;Sint-Rochushof;11;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3500105;799025;;Klein-Hulststraat;71;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;75454;815961;;Lamstraat;20;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4468941;812031;;Moerlandstraat;33;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;6329472;21139505;;Ankerstraat;25;B;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3948538;10473096;;Prins Albertstraat;54;;D;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4447912;7092915;;Sint-Rochushof;12;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4444810;809251;;Klein-Hulststraat;77;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;5424647;813326;;Lamstraat;10;A;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3505033;800955;;Moerlandstraat;35;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484768;792470;;Prins Albertstraat;56;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4447914;7092916;;Sint-Rochushof;13;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4263214;808900;;Klein-Hulststraat;79;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;5380521;813005;;Lamstraat;10;B;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;91055;817256;;Moerlandstraat;37;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484816;11486346;;Ankerstraat;39;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;6116209;21139506;;Ankerstraat;54;A;D;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484771;792472;;Prins Albertstraat;58;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4447915;7092917;;Sint-Rochushof;14;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4444813;809252;;Klein-Hulststraat;81;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;75570;816013;;Polderstraat;2;;D;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;91053;817254;;Moerlandstraat;39;;;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;56078;10473136;;Prins Albertstraat;60;;D;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4447918;7092918;;Sint-Rochushof;15;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;68429;815511;;Klein-Hulststraat;83;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4455368;810439;;Polderstraat;4;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3505037;800958;;Moerlandstraat;41;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;5920356;11486378;Mercatorstraat 2-4_Stationsplein 29A-29B-29C-30A-30B-30C;Stationsplein;29;C;XC;;;;;Y;;;;BUILDING template
SINT-NIKLAAS - FH02;56079;813748;;Prins Albertstraat;62;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4447920;7092919;;Sint-Rochushof;16;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;68441;815520;;Lamstraat;2;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;75467;815970;;Polderstraat;6;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3505040;800960;;Moerlandstraat;43;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4449144;809658;;Prins Albertstraat;64;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4447922;7092920;;Sint-Rochushof;17;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;75457;815962;;Lamstraat;4;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;75469;815972;;Polderstraat;8;;X;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4468726;812022;;Moerlandstraat;45;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;6051618;11486379;Mercatorstraat 2-4_Stationsplein 29A-29B-29C-30A-30B-30C;Stationsplein;29;B;XC;;;Y;;Y;;;;BUILDING template
SINT-NIKLAAS - FH02;3948539;10473097;;Prins Albertstraat;66;;D;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;1372939;7092847;;Sint-Rochushof;18;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3501708;799555;;Lamstraat;6;;D;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4191442;808262;;Polderstraat;10;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3505043;800962;;Moerlandstraat;47;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3484780;792478;;Prins Albertstraat;68;;D;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;1372942;7092848;;Sint-Rochushof;20;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4455378;7092931;;Veldstraat;4;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3512069;802465;;Polderstraat;12;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3505044;800963;;Moerlandstraat;49;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;68421;11486483;;Ankerstraat;57;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;56080;813749;;Prins Albertstraat;70;;D;;;N;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;4447749;7092912;;Sint-Rochushof;21;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3517617;7092893;;Veldstraat;6;;;;;;;N;;;;BUILDING template
SINT-NIKLAAS - FH02;3512072;802467;;Polderstraat;14;;;;;;;N;;;;BUILDING template
