Projectnummer;Opdrachtnummer;Building FID;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;TSA SENT;TSA SIGNED;TSA NEEDED;Afronding handtekening;Meetstaat;Verzonden Offerte;SNS FIS Date;SNS FTS Date;Opdrachttemplate
KNOKKE - FH01;4343898;8504549;;Edward Verheyestraat;33;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763118;8502241;;Lippenslaan;134;;A;2019-09-07;2019-10-08;Y;;Y;2019-09-13;2019-09-26;2020-01-28;BUILDING template
KNOKKE - FH01;5976533;11217124;Piers de Raveschootlaan 45-45A_Alfred Verweeplein 12-13-14-15;Piers de Raveschootlaan;45;;XA;;;Y;;Y;;;;BUILDING template
KNOKKE - FH01;2767110;13436961;Van Steenestraat 9-11_Sebastiaan Nachtegaelestraat 10_Edward Verheyestraat 5;Edward Verheyestraat;5;;C;;;N;;N;;;;BUILDING template
KNOKKE - FH01;84724;8504744;;Edward Verheyestraat;35;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763120;8502242;;Lippenslaan;135;;A;;;N;;N;;2019-10-29;;BUILDING template
KNOKKE - FH01;2765524;8502339;;Piers de Raveschootlaan;46;;D;;;N;;N;;2019-10-29;;BUILDING template
KNOKKE - FH01;2767152;13436925;;Alfred Verweeplein;17;A;A;2019-09-30;2019-11-17;Y;;N;;2019-10-29;2020-01-28;BUILDING template
KNOKKE - FH01;2763121;8502243;;Lippenslaan;136;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;338438;8502520;Piers de Raveschootlaan 47-49;Piers de Raveschootlaan;47;;XC;;;Y;;Y;2019-10-09;2020-03-11;;BUILDING template
KNOKKE - FH01;4193810;13436928;;Lippenslaan;137;;;;;N;;N;;;;BUILDING template
KNOKKE - FH01;2767127;8503761;;Edward Verheyestraat;39;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763123;8502244;;Lippenslaan;138;;XA;2019-09-05;;Y;;Y;2019-09-04;2019-09-26;;BUILDING template
KNOKKE - FH01;2765528;8502340;;Piers de Raveschootlaan;48;;;;;N;;N;;;;BUILDING template
KNOKKE - FH01;4343343;13436977;Sebastiaan Nachtegaelestraat 5-7;Sebastiaan Nachtegaelestraat;7;;XC;;;Y;;Y;2019-09-26;2020-03-11;;BUILDING template
KNOKKE - FH01;4230519;8504482;;Edward Verheyestraat;41;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763124;8502245;;Lippenslaan;139;;XA;2019-09-04;;Y;;Y;2019-09-04;2019-10-29;;BUILDING template
KNOKKE - FH01;1465981;8502028;;Piers de Raveschootlaan;50;;D;;;N;;N;;2019-10-29;;BUILDING template
KNOKKE - FH01;4345703;13436942;;Boudewijnlaan;51;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2767128;8503762;;Edward Verheyestraat;43;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763127;8502246;;Lippenslaan;140;;A;2019-09-06;2020-01-20;Y;;Y;2019-09-13;2019-09-26;2020-01-28;BUILDING template
KNOKKE - FH01;2765529;8502341;;Piers de Raveschootlaan;51;;D;;;N;;Y;2019-10-09;2019-10-01;;BUILDING template
KNOKKE - FH01;4346583;13436957;Van Steenestraat 9-11_Sebastiaan Nachtegaelestraat 10_Edward Verheyestraat 5;Van Steenestraat;9;;C;;;N;;N;;;;BUILDING template
KNOKKE - FH01;2767130;8503763;;Edward Verheyestraat;45;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763128;8502247;;Lippenslaan;141;;A;2019-09-12;2019-09-28;Y;;Y;2019-09-26;2019-09-26;2019-10-01;BUILDING template
KNOKKE - FH01;333270;8502458;;Piers de Raveschootlaan;52;;D;;;N;;N;;2019-11-19;;BUILDING template
KNOKKE - FH01;4346584;13436958;Van Steenestraat 9-11_Sebastiaan Nachtegaelestraat 10_Edward Verheyestraat 5;Van Steenestraat;11;;C;;;N;;N;;;;BUILDING template
KNOKKE - FH01;2767131;8503764;;Edward Verheyestraat;47;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763131;8502248;;Lippenslaan;142;;A;2019-09-12;2019-09-28;Y;;Y;2019-09-13;2019-09-26;2019-10-01;BUILDING template
KNOKKE - FH01;2765533;8502342;;Piers de Raveschootlaan;55;;XC;;;Y;;Y;2019-10-09;2019-10-01;;BUILDING template
KNOKKE - FH01;5579467;13436965;;Lippenslaan;22;;A;2019-09-02;2019-09-04;Y;;Y;2019-09-04;2019-09-17;2019-09-26;BUILDING template
KNOKKE - FH01;2767132;8503765;;Edward Verheyestraat;49;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763133;8502249;;Lippenslaan;144;;XA;2019-09-04;;Y;;Y;2019-08-12;2019-09-17;;BUILDING template
KNOKKE - FH01;2765536;8502343;;Piers de Raveschootlaan;57;;C;2019-08-25;2019-08-25;Y;;Y;2019-08-29;2019-09-26;2019-09-26;BUILDING template
KNOKKE - FH01;5579483;13436946;;Maurice Lippensplein;10;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763899;8503457;;Sebastiaan Nachtegaelestraat;12;;D;;;;;N;;2019-09-26;;BUILDING template
KNOKKE - FH01;2767134;8503766;;Edward Verheyestraat;51;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;2763136;8502250;;Lippenslaan;146;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;1450191;8502024;;Piers de Raveschootlaan;59;;XC;;;Y;;Y;2019-10-09;2019-10-01;;BUILDING template
KNOKKE - FH01;5830032;13436934;;Cassiersstraat;3;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2767135;8503767;;Edward Verheyestraat;53;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763137;8502251;;Lippenslaan;148;;XA;2019-08-19;;Y;;Y;2019-08-29;2019-09-17;;BUILDING template
KNOKKE - FH01;2765539;8502344;;Piers de Raveschootlaan;61;;XC;;;Y;;Y;2019-10-09;2019-10-01;;BUILDING template
KNOKKE - FH01;5941738;13436963;;Koningslaan;52;A;C;2019-10-12;2019-10-25;Y;;Y;2019-11-22;2019-10-29;2020-01-28;BUILDING template
KNOKKE - FH01;4035437;8504428;;Edward Verheyestraat;55;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763141;8502252;;Lippenslaan;150;;XA;2019-08-19;;Y;;Y;2019-08-29;2019-09-17;;BUILDING template
KNOKKE - FH01;338493;8502524;;Piers de Raveschootlaan;63;;XC;;;Y;;Y;2019-10-09;2019-10-29;;BUILDING template
KNOKKE - FH01;6166019;13436976;;Nestor de Tierestraat;8;B;C;;;Y;;N;;2020-02-10;;BUILDING template
KNOKKE - FH01;2767136;8503768;;Edward Verheyestraat;57;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;239616;8502041;;Lippenslaan;151;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;1209518;8502007;;Piers de Raveschootlaan;67;;A;;;N;;N;;2019-10-29;;BUILDING template
KNOKKE - FH01;6326538;13436981;;Nieuwstraat;10;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;4343901;8504550;;Edward Verheyestraat;59;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;320996;11217121;;Lippenslaan;152;;D;;;N;;N;;2019-09-26;;BUILDING template
KNOKKE - FH01;2765550;8502345;;Piers de Raveschootlaan;71;;XC;;;Y;;Y;2019-10-09;2019-10-01;;BUILDING template
KNOKKE - FH01;6326539;13436982;Nieuwstraat 12_Natiënlaan 53;Nieuwstraat;12;;B;;;Y;;N;;2020-03-11;;BUILDING template
KNOKKE - FH01;84722;8504742;;Edward Verheyestraat;61;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;1452733;8502026;;Piers de Raveschootlaan;75;;C;;;Y;;N;;2019-10-01;;BUILDING template
KNOKKE - FH01;2763150;8502254;;Lippenslaan;157;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2765557;8502346;;Piers de Raveschootlaan;79;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;6378694;13436947;Nestor de Tièrestraat 4-6;Nestor de Tierestraat;4;;C;;;Y;;N;;2020-03-11;;BUILDING template
KNOKKE - FH01;239602;8502033;;Elizabetlaan;96;;A;2019-11-12;2019-10-04;Y;;Y;2019-11-22;2019-11-19;2020-03-25;BUILDING template
KNOKKE - FH01;2763161;8502255;Lippenslaan 163-167;Lippenslaan;163;;C;;;Y;;N;;;;BUILDING template
KNOKKE - FH01;4347658;8502589;;Piers de Raveschootlaan;81;;D;;;N;;N;;2019-10-01;;BUILDING template
KNOKKE - FH01;6400883;13436941;;Boudewijnlaan;50;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2759601;8502104;;Elizabetlaan;100;;XA;2019-11-12;;Y;;Y;2019-11-22;2019-11-19;;BUILDING template
KNOKKE - FH01;3990557;8502539;;Lippenslaan;171;;A;2019-09-17;2019-10-04;Y;;Y;2019-09-26;2019-09-26;2019-10-22;BUILDING template
KNOKKE - FH01;338442;8502521;;Piers de Raveschootlaan;83;;D;;;N;;N;;2019-10-01;;BUILDING template
KNOKKE - FH01;6413780;13436931;;Piers de Raveschootlaan;10;;C;;;N;;N;;2019-10-29;;BUILDING template
KNOKKE - FH01;239603;11217132;Elizabetlaan 102_Leopoldlaan 4-6;Elizabetlaan;102;;A;2020-11-19;2019-11-19;Y;;N;;2020-03-11;2020-03-25;BUILDING template
KNOKKE - FH01;2765567;8502347;;Piers de Raveschootlaan;87;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;239604;8502034;;Elizabetlaan;104;;A;2019-10-28;;Y;;N;;2019-11-19;;BUILDING template
KNOKKE - FH01;2765570;8502348;;Piers de Raveschootlaan;91;;D;;;N;;N;;2019-10-29;;BUILDING template
KNOKKE - FH01;6524248;13436956;;Sebastiaan Nachtegaelestraat;23;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2759617;8502105;;Elizabetlaan;108;;XA;2019-11-10;;Y;;Y;2019-11-22;2019-11-19;;BUILDING template
KNOKKE - FH01;2765575;8502349;;Piers de Raveschootlaan;93;;D;;;N;;N;;2019-10-29;;BUILDING template
KNOKKE - FH01;6524255;13436923;;Albertlaan;40;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2759621;8502106;;Elizabetlaan;112;;XC;2019-11-10;;Y;;Y;2019-11-22;2019-11-19;;BUILDING template
KNOKKE - FH01;333497;8504327;;Maurice Lippensplein;6;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;2765577;8502350;;Piers de Raveschootlaan;95;;C;2019-10-01;2019-11-19;Y;;Y;2019-10-09;2019-10-15;2020-01-28;BUILDING template
KNOKKE - FH01;6524263;13436967;;Lippenslaan;64;;;;;N;;N;;;;BUILDING template
KNOKKE - FH01;5559104;8502610;;Elizabetlaan;116;;XC;;;Y;;Y;2019-11-22;2019-11-19;;BUILDING template
KNOKKE - FH01;333502;11217345;;Maurice Lippensplein;7;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2765580;8502351;;Piers de Raveschootlaan;97;;XC;2019-10-01;;Y;;Y;2019-10-09;2019-10-15;;BUILDING template
KNOKKE - FH01;6525265;13436940;;Boudewijnlaan;31;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2759626;8502107;;Elizabetlaan;122;;D;;;N;;N;;2019-10-29;;BUILDING template
KNOKKE - FH01;5579482;8504720;;Maurice Lippensplein;8;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2765583;8502352;;Piers de Raveschootlaan;101;;XC;2019-09-30;;Y;;Y;2019-11-22;2020-02-10;;BUILDING template
KNOKKE - FH01;6525312;13436926;Burg. Camille Deckersstraat 3_Sebastiaan Nachtegaelestraat 35;Burg. Camille Deckersstraat;3;;C;;;N;;N;;2020-03-11;;BUILDING template
KNOKKE - FH01;2759628;8502108;;Elizabetlaan;124;;D;;;N;;N;;2019-11-19;;BUILDING template
KNOKKE - FH01;2763417;8503403;;Maurice Lippensplein;12;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2765584;8502353;;Piers de Raveschootlaan;103;;C;2019-10-10;2019-11-06;Y;;Y;2019-10-09;2019-10-29;2020-01-28;BUILDING template
KNOKKE - FH01;6590818;13436979;Victor Lamoralstraat 1-3;Victor Lamoralstraat;3;;A;2019-10-01;2019-10-18;Y;;N;;2020-03-11;2020-01-28;BUILDING template
KNOKKE - FH01;2759631;8502109;;Elizabetlaan;126;;D;;;N;;N;;2019-10-29;;BUILDING template
KNOKKE - FH01;2763419;11217344;;Maurice Lippensplein;13;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2765585;8502354;;Piers de Raveschootlaan;105;;XC;2019-10-01;;Y;;Y;2019-10-09;2019-10-15;;BUILDING template
KNOKKE - FH01;320564;8502388;;Elizabetlaan;128;;D;;;N;;N;;2019-09-26;;BUILDING template
KNOKKE - FH01;2765588;11217123;;Piers de Raveschootlaan;107;;XC;2019-10-01;;Y;;Y;2019-10-09;2019-10-15;;BUILDING template
KNOKKE - FH01;333092;8502421;;Fincentlaan;1;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763422;8503405;;Maurice Lippensplein;19;;C;;;N;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;2765592;8502356;;Piers de Raveschootlaan;111;;XC;2019-10-06;;Y;;Y;2019-11-22;2019-10-15;;BUILDING template
KNOKKE - FH01;333091;8502420;;Fincentlaan;2;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;2763425;8503406;;Maurice Lippensplein;21;;XC;;;Y;;Y;2019-08-12;2019-09-17;;BUILDING template
KNOKKE - FH01;338454;8502522;;Piers de Raveschootlaan;113;;XC;2019-09-07;;Y;;Y;2019-09-13;2019-09-26;;BUILDING template
KNOKKE - FH01;5292921;8502605;;Fincentlaan;2;A;XA;;;Y;;Y;2020-03-10;;;BUILDING template
KNOKKE - FH01;333499;8504329;;Maurice Lippensplein;23;;C;;;N;;N;;2019-11-19;;BUILDING template
KNOKKE - FH01;333507;8504334;Sebastiaan Nachtegaelestraat 2_Smedenstraat 1;Sebastiaan Nachtegaelestraat;2;;A;2020-10-29;2019-10-29;Y;;Y;2019-08-12;2020-03-11;2020-03-25;BUILDING template
KNOKKE - FH01;3939608;14365400;;Lippenslaan;57;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2759877;8502110;;Fincentlaan;3;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;1279172;8502009;Sebastiaan Nachtegaelestraat 5-7;Sebastiaan Nachtegaelestraat;5;;XC;;;Y;;Y;2019-09-26;2020-03-11;;BUILDING template
KNOKKE - FH01;2759878;8502111;;Fincentlaan;4;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;1450165;8502023;;Sebastiaan Nachtegaelestraat;9;;C;2020-03-17;2020-03-17;Y;;Y;2019-09-26;2019-10-01;2020-03-25;BUILDING template
KNOKKE - FH01;4345753;8502576;;Fincentlaan;5;;D;;;N;;N;;2019-10-29;;BUILDING template
KNOKKE - FH01;4345720;8502571;;Fincentlaan;6;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763904;8502257;;Sebastiaan Nachtegaelestraat;19;;XC;;;Y;;Y;2019-09-26;2019-10-01;;BUILDING template
KNOKKE - FH01;2759881;8502112;;Fincentlaan;8;;XC;;;Y;;Y;2019-09-13;2019-09-26;;BUILDING template
KNOKKE - FH01;333285;1806814;;Sebastiaan Nachtegaelestraat;21;;D;;;N;;N;;2019-10-01;;BUILDING template
KNOKKE - FH01;2759883;8502113;;Fincentlaan;9;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;333286;8502471;;Sebastiaan Nachtegaelestraat;25;;D;;;;;N;;2019-09-26;;BUILDING template
KNOKKE - FH01;4071079;8502544;;Fincentlaan;10;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763928;8503465;;Natienlaan;29;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763907;8502258;;Sebastiaan Nachtegaelestraat;27;;D;;;;;N;;2019-09-26;;BUILDING template
KNOKKE - FH01;2759884;8502114;;Fincentlaan;11;;D;;;N;;N;;2020-02-10;;BUILDING template
KNOKKE - FH01;2763908;11217137;;Sebastiaan Nachtegaelestraat;29;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2759885;8502115;;Fincentlaan;12;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;333503;8504331;;Natienlaan;33;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763910;8502259;;Sebastiaan Nachtegaelestraat;31;;D;;;;;N;;2019-09-26;;BUILDING template
KNOKKE - FH01;2759886;8502116;;Fincentlaan;13;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;2763911;8502260;;Sebastiaan Nachtegaelestraat;33;;B;;;Y;;N;;2019-10-22;;BUILDING template
KNOKKE - FH01;4345723;8502572;;Fincentlaan;14;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;1362934;8502017;Burg. Camille Deckersstraat 3_Sebastiaan Nachtegaelestraat 35;Sebastiaan Nachtegaelestraat;35;;C;;;N;;N;;2020-03-11;;BUILDING template
KNOKKE - FH01;2759887;8502117;;Fincentlaan;15;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763934;8503467;;Natienlaan;39;;D;;;;;N;;2019-09-26;;BUILDING template
KNOKKE - FH01;333093;8502422;;Fincentlaan;16;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763938;8503469;;Natienlaan;41;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;13040;8502649;;Smedenstraat;2;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2759888;8502118;;Fincentlaan;17;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763939;8503470;;Natienlaan;43;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;333094;8502423;;Fincentlaan;18;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763940;8503471;;Natienlaan;45;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;2766223;8503630;;Smedenstraat;4;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2759889;8502119;;Fincentlaan;20;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;3939558;8502532;;Fincentlaan;23;;C;2019-10-01;2019-12-10;Y;;Y;2019-10-09;2019-10-29;2020-01-28;BUILDING template
KNOKKE - FH01;2766227;8503632;;Smedenstraat;6;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2759891;8502120;;Fincentlaan;24;;XC;;;Y;;Y;2019-11-22;2019-10-29;;BUILDING template
KNOKKE - FH01;84475;8504733;Nieuwstraat 12_Natiënlaan 53;Natienlaan;53;;B;;;Y;;N;;2020-03-11;;BUILDING template
KNOKKE - FH01;333504;8504332;;Natienlaan;17;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;2759892;8502121;;Fincentlaan;25;;C;2019-10-01;2019-12-10;Y;;Y;2019-10-09;2019-10-29;2020-01-28;BUILDING template
KNOKKE - FH01;84473;8504732;;Natienlaan;57;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2766230;8503634;;Smedenstraat;8;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;4345760;8502577;;Fincentlaan;27;;C;2019-10-01;2019-12-10;Y;;Y;2019-10-09;2019-10-29;2020-01-28;BUILDING template
KNOKKE - FH01;2766231;8503635;;Smedenstraat;9;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763917;8503459;;Natienlaan;19;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;2759893;8502122;;Fincentlaan;28;;D;;;N;;N;;2019-10-29;;BUILDING template
KNOKKE - FH01;2763952;8503479;;Natienlaan;61;;C;2019-08-06;2019-08-25;Y;;N;;2019-09-17;2020-01-28;BUILDING template
KNOKKE - FH01;2759896;8502123;;Fincentlaan;36;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763954;8503480;;Natienlaan;63;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2766234;8503636;;Smedenstraat;11;;D;;;N;;N;;2019-09-26;;BUILDING template
KNOKKE - FH01;2763919;8503461;;Natienlaan;21;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;2766220;8503629;;Smedenstraat;3;;XC;;;Y;;Y;2019-09-04;2019-09-17;;BUILDING template
KNOKKE - FH01;2759897;8502124;;Fincentlaan;38;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2766235;8503637;;Smedenstraat;12;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763920;8503462;;Natienlaan;23;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;2759898;8502125;;Fincentlaan;39;;D;;;N;;N;;2019-10-01;;BUILDING template
KNOKKE - FH01;2763959;11217332;;Natienlaan;69;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;4346563;8504642;;Smedenstraat;14;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2766225;8503631;;Smedenstraat;5;;XC;;;Y;;Y;2019-09-04;2019-09-17;;BUILDING template
KNOKKE - FH01;2759899;8502126;;Fincentlaan;40;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;84468;8504730;;Natienlaan;71;;D;2019-07-24;2019-08-14;;;N;;2019-09-17;2020-03-29;BUILDING template
KNOKKE - FH01;2766237;8503638;Smedenstraat 13-15;Smedenstraat;15;;D;;;N;;N;;2020-03-11;;BUILDING template
KNOKKE - FH01;2763922;8503463;;Natienlaan;25;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;6424411;14365777;;Fincentlaan;15;B;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2766238;8503639;;Smedenstraat;16;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2766229;8503633;;Smedenstraat;7;;C;2019-08-22;2019-08-24;Y;;Y;2020-02-05;2019-09-17;2020-01-28;BUILDING template
KNOKKE - FH01;4062063;8502543;;Fincentlaan;42;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;84464;8504728;;Natienlaan;75;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;333474;8504311;;Smedenstraat;17;;D;;;N;;N;;2020-02-10;;BUILDING template
KNOKKE - FH01;2763923;8503464;;Natienlaan;27;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;4347843;8502591;;Fincentlaan;44;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763963;11217348;;Natienlaan;75;A;;;;;;N;;;;BUILDING template
KNOKKE - FH01;333473;8504310;;Smedenstraat;18;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;336258;8502510;;Fincentlaan;45;;D;;;N;;N;;2019-10-29;;BUILDING template
KNOKKE - FH01;33477;8502486;;Nestor de Tierestraat;1;;A;2019-10-18;2019-10-21;Y;;Y;2019-11-22;2019-10-29;2019-10-22;BUILDING template
KNOKKE - FH01;333471;8504309;;Smedenstraat;19;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;1358379;8502664;;Smedenstraat;10;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;336256;8502508;;Fincentlaan;46;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;320677;8502393;Nestor de Tièrestraat 4-6;Nestor de Tierestraat;6;;C;;;Y;;N;;2020-03-11;;BUILDING template
KNOKKE - FH01;2766240;8503640;;Smedenstraat;21;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;84487;8504739;;Natienlaan;31;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;2759901;8502127;;Fincentlaan;47;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;333096;8502424;;Nestor de Tierestraat;7;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;333469;8504308;;Smedenstraat;23;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2759902;8502128;;Fincentlaan;49;;D;;;N;;N;;2019-10-01;;BUILDING template
KNOKKE - FH01;320679;8502395;;Nestor de Tierestraat;8;;C;;;Y;;N;;2020-03-11;;BUILDING template
KNOKKE - FH01;4084012;8504441;;Smedenstraat;24;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2759903;8502129;;Fincentlaan;51;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;320678;8502394;;Nestor de Tierestraat;10;;D;;;N;;N;;2019-11-19;;BUILDING template
KNOKKE - FH01;333467;8504307;;Smedenstraat;25;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2759904;8502130;;Fincentlaan;53;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;336261;8502512;;Nestor de Tierestraat;11;;D;;;N;;N;;2020-02-10;;BUILDING template
KNOKKE - FH01;84479;8504735;;Natienlaan;35;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;2759905;8502131;;Fincentlaan;55;;D;;;N;;N;;2019-10-01;;BUILDING template
KNOKKE - FH01;2766848;8502359;;Nestor de Tierestraat;12;;XC;;;Y;;Y;2019-11-22;2019-10-29;;BUILDING template
KNOKKE - FH01;2766244;8503641;;Smedenstraat;27;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;4058914;8502542;;Fincentlaan;57;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2766850;8502360;;Nestor de Tierestraat;13;;D;;;N;;N;;2019-10-22;;BUILDING template
KNOKKE - FH01;84481;8504736;;Natienlaan;37;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;336257;8502509;;Fincentlaan;59;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;4270565;8502561;;Nestor de Tierestraat;14;;XC;;;Y;;Y;2019-11-22;2019-10-29;;BUILDING template
KNOKKE - FH01;326953;8502411;;Gemeenteplein;1;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;3939655;8502536;;Nestor de Tierestraat;15;;D;;;N;;N;;2019-09-26;;BUILDING template
KNOKKE - FH01;4346547;8504638;;Smedenstraat;30;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;326954;8502412;;Gemeenteplein;3;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;3915783;8502529;;Nestor de Tierestraat;16;;XC;;;Y;;Y;2019-11-22;2019-10-29;;BUILDING template
KNOKKE - FH01;2766248;8503644;;Smedenstraat;31;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;326955;8502413;;Gemeenteplein;5;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2766851;8502361;;Nestor de Tierestraat;17;;D;;;N;;N;;2019-09-26;;BUILDING template
KNOKKE - FH01;2766249;8503645;;Smedenstraat;32;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2763943;14366355;;Natienlaan;49;;D;;;;;N;;2019-11-19;;BUILDING template
KNOKKE - FH01;2759944;8502132;;Gemeenteplein;7;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2766853;8502362;;Nestor de Tierestraat;19;;D;;;N;;N;;2019-09-26;;BUILDING template
KNOKKE - FH01;2766250;8503646;;Smedenstraat;33;;;;;;;N;;;;BUILDING template
KNOKKE - FH01;2759945;8502133;;Gemeenteplein;9;;D;;;N;;N;;2019-10-22;;BUILDING template
KNOKKE - FH01;2766855;8502363;;Nestor de Tierestraat;21;;D;;;N;;N;;2019-09-26;;BUILDING template
KNOKKE - FH01;326952;8502410;;Gemeenteplein;11;;D;;;N;;N;;2019-10-22;;BUILDING template
KNOKKE - FH01;2766856;8502364;;Nestor de Tierestraat;23;;D;;;N;;N;;2019-09-26;;BUILDING template
KNOKKE - FH01;2766253;8503648;;Smedenstraat;35;;D;;;;;N;;2019-09-17;;BUILDING template
KNOKKE - FH01;2766245;8503642;;Smedenstraat;28;;D;;;;;N;;2019-09-17;;BUILDING template
