LAM MK;xPos;yPos;Street;Nr;Suffix
2759763;234646,427;146218,626;Avenue de l'Observatoire;264;
2759764;234630,313;146221,929;Avenue de l'Observatoire;266;
2759765;234644,906;146207,531;Avenue de l'Observatoire;268;
2759767;234643,903;146202,546;Avenue de l'Observatoire;270;
2759768;234644,273;146195,57;Avenue de l'Observatoire;272;
1312065;234633,518;146176,186;Avenue de l'Observatoire;280;
2759777;234632,348;146170,512;Avenue de l'Observatoire;282;
2759783;234682,946;146248,512;Avenue de l'Observatoire;335;
2759793;234650,409;146141,931;Avenue de l'Observatoire;347;
3149959;234142,454;146590,598;Boulevard Gustave Kleyer;3;
538657;234620,627;146166,047;Boulevard Gustave Kleyer;4;
3149964;234126,746;146650,036;Boulevard Gustave Kleyer;5;
5192847;234620,087;146174,794;Boulevard Gustave Kleyer;6;
3149967;234116,209;146666,893;Boulevard Gustave Kleyer;7;
3149968;234617,781;146181,461;Boulevard Gustave Kleyer;8;
538658;234614,509;146188,397;Boulevard Gustave Kleyer;10;
3149977;234104,969;146684,34;Boulevard Gustave Kleyer;11;
538659;234611,506;146193,984;Boulevard Gustave Kleyer;12;
3149981;234609,042;146199,147;Boulevard Gustave Kleyer;14;
523673;234021,133;146714,136;Boulevard Gustave Kleyer;15;
3149986;234607,364;146204,295;Boulevard Gustave Kleyer;16;
1483978;234021,133;146714,136;Boulevard Gustave Kleyer;17;
3149994;234605,149;146208,657;Boulevard Gustave Kleyer;18;
3150003;234602,446;146216,517;Boulevard Gustave Kleyer;20;
4265977;234617,257;146211,421;Boulevard Gustave Kleyer;26;
4140093;234621,61;146214,397;Boulevard Gustave Kleyer;28;
3150004;234616,063;146233,151;Boulevard Gustave Kleyer;30;
3150006;233913,334;146675,617;Boulevard Gustave Kleyer;31;
3150007;234619,446;146238,185;Boulevard Gustave Kleyer;32;
3150009;234621,446;146244,155;Boulevard Gustave Kleyer;34;
538660;234635,06;146249,675;Boulevard Gustave Kleyer;36;
3150012;233813,736;146696,473;Boulevard Gustave Kleyer;39;
3150014;233807,713;146694,433;Boulevard Gustave Kleyer;41;
3150017;233793,898;146693,771;Boulevard Gustave Kleyer;43;
3150018;233787,899;146692,529;Boulevard Gustave Kleyer;45;
4147097;233776,368;146687,151;Boulevard Gustave Kleyer;47;
3150019;233769,061;146688,447;Boulevard Gustave Kleyer;49;
3150022;233760,724;146687,379;Boulevard Gustave Kleyer;51;
3150024;233742,527;146685,76;Boulevard Gustave Kleyer;53;
3150025;233723,687;146686,194;Boulevard Gustave Kleyer;55;
3150028;233711,032;146689,413;Boulevard Gustave Kleyer;57;
336966;233703,519;146693,139;Boulevard Gustave Kleyer;59;
1341146;233661,184;146697,843;Boulevard Gustave Kleyer;63;
336965;233656,576;146700,769;Boulevard Gustave Kleyer;65;
3150034;233645,883;146706,83;Boulevard Gustave Kleyer;67;
1341152;233644,281;146712,225;Boulevard Gustave Kleyer;69;
3150041;233615,04;146723,458;Boulevard Gustave Kleyer;75;
3150044;233596,735;146723,864;Boulevard Gustave Kleyer;77;
3150047;233577,856;146717,708;Boulevard Gustave Kleyer;79;
3150050;233570,021;146718,346;Boulevard Gustave Kleyer;81;
336964;233552,236;146722,914;Boulevard Gustave Kleyer;83;
4038175;233544,996;146724,612;Boulevard Gustave Kleyer;85;
336963;233541,228;146713,87;Boulevard Gustave Kleyer;87;
538061;233507,385;146727,862;Boulevard Gustave Kleyer;89;
3150059;233500,194;146725,511;Boulevard Gustave Kleyer;91;
3150061;233493,851;146731,085;Boulevard Gustave Kleyer;93;
1521155;233486,302;146731,436;Boulevard Gustave Kleyer;95;
2750420;234234,376;146521,37;Boulevard Montéfiore;2;
539181;234232,832;146610,574;Boulevard Montéfiore;3;
2750421;234241,47;146523,915;Boulevard Montéfiore;4;
2750422;234230,72;146600,5;Boulevard Montéfiore;5;
2750423;234247,173;146511,396;Boulevard Montéfiore;6;
2750424;234228,434;146591,459;Boulevard Montéfiore;7;
2750425;234250,812;146507,486;Boulevard Montéfiore;8;
2750426;234226,326;146586,307;Boulevard Montéfiore;9;
2750427;234252,358;146502,832;Boulevard Montéfiore;10;
5598477;234226,274;146581,351;Boulevard Montéfiore;11;
2750430;234253,218;146497,155;Boulevard Montéfiore;12;
539180;234223,707;146576,394;Boulevard Montéfiore;13;
2750436;234255,133;146492,402;Boulevard Montéfiore;14;
2750438;234228,47;146565,061;Boulevard Montéfiore;15;
2750439;234256,476;146485,489;Boulevard Montéfiore;16;
2750441;234236,952;146560,287;Boulevard Montéfiore;17;
2750445;234260,421;146478,708;Boulevard Montéfiore;18;
2750450;234264,466;146472,57;Boulevard Montéfiore;20;
2750451;234266,506;146466,088;Boulevard Montéfiore;22;
2750452;234268,652;146457,934;Boulevard Montéfiore;24;
2750453;234270,887;146451,384;Boulevard Montéfiore;26;
2750455;234273,901;146447,54;Boulevard Montéfiore;28;
2750464;234276,633;146442,886;Boulevard Montéfiore;30;
2750468;234278,836;146437,74;Boulevard Montéfiore;32;
3088393;234569,686;146109,413;Clos Chanmurly;1;A
3088397;234561;146133;Clos Chanmurly;1;B
3088400;234553,966;146101,923;Clos Chanmurly;1;C
3088402;234555;146119;Clos Chanmurly;1;D
3088410;234504,017;146123,508;Clos Chanmurly;2;A
539372;234483,039;146103,786;Clos Chanmurly;2;B
3088430;234465,052;146195,646;Clos Chanmurly;10;
1363738;234569,686;146109,413;Clos Chanmurly;13;
6523288;234557;146099;Place du Batty;11;
3102194;234579;146116;Place du Batty;13;
3154417;234110;146501;Place Marcel Lonay;3;
1520631;234810,956;146340,665;Rue Albert Mockel;45;
2748576;234765,455;146352,287;Rue Albert Mockel;47;
1351002;234761,293;146346,931;Rue Albert Mockel;49;
2748579;234757,809;146340,884;Rue Albert Mockel;51;
2748582;234747,449;146336,861;Rue Albert Mockel;55;
2748587;234742,928;146333,779;Rue Albert Mockel;57;
1479396;234736,614;146333,682;Rue Albert Mockel;59;
1509036;234730,005;146308,011;Rue Albert Mockel;65;
538905;234719,779;146287,366;Rue Albert Mockel;77;
538903;234718,071;146282,075;Rue Albert Mockel;79;
