LAM MK;xPos;yPos;Street;Nr;Suffix
103278;117828,2715;125746,138;Rue de l'Auflette;38;
103279;117840,5465;125755,9078;Rue de l'Auflette;32;
103417;118055,1635;125409,4307;Rue du Peuple;71;
103457;117877,221;125641,6607;Rue de l'Auflette;5;
103469;118245,8065;125557,9734;Rue de la Mottelette;18;
103522;118127,2275;125560,9808;Rue de l'Etang Derbaix;104;
103523;118139,752;125558,4647;Rue de l'Etang Derbaix;92;
103524;118263,32;125464,7648;Rue de l'Etang Derbaix;40;
111018;118033,5675;125562,6296;Rue de l'Etang Derbaix;141;
1323663;118378,392;125386,56;Rue de l'Etang Derbaix;4;
1342932;119139,4835;124438,0647;Rue de Ciply;265;
1350685;118760,0785;125448,3398;Rue du Chemin de Fer;12;
1368868;119039,1495;126927,2433;Avenue de Jemappes;86;
1490238;118938,8425;127032,315;Route d'Eugies;3;
1500912;118788,881;126419,0719;Rue du Chemin de Fer;363;
1519623;119292,781;126686,3215;Avenue de Jemappes;33;
1522334;119146,944;126779,6362;Avenue de Jemappes;91;
210721;118929,566;126342,6731;Avenue Joseph Wauters;63;
213109;118202,574;125318,49;Rue du Peuple;42;
213138;117876,385;125562,5547;Rue du Cerisier;77;
213140;117787,3415;125377,0389;Rue du Cerisier;1;
213141;117843,043;125425,7048;Rue du Cerisier;8;
213143;117866,994;125539,0712;Rue du Cerisier;67;
213144;117895,105;125506,8311;Rue du Cerisier;40;
213396;118575,3695;125246,0837;Place de Cuesmes;43;
213573;118439,4365;125104,8854;Rue de Ciply;3;
215196;118361,9165;125440,9722;Rue de l'Etang Derbaix;14;
240343;119075,7205;127032,2984;Quai Sud;26;
240351;118899,7725;126994,7372;Avenue de Jemappes;114;
240354;118929,954;126976,4274;Avenue de Jemappes;110;
240377;118856,588;126802,1585;Route d'Eugies;34;
240378;118845,8185;126749,351;Route d'Eugies;48;
240392;118847,068;126945,7219;Avenue de Jemappes;171;
240615;118663,8008;126852,3706;Grand'Route;22;
240616;118547,9415;126976,2167;Grand'Route;40;
3126739;117738,849;125230,4081;Rue des Amis;47;
3127640;117895,8955;125679,5277;Rue de l'Auflette;12;
3127644;117883,2885;125690,3504;Rue de l'Auflette;16;
3127661;117817,435;125745,7267;Rue de l'Auflette;42;
3128966;118608,5075;125281,906;Rue des Berceaux;7;
3132577;117858,552;125575,4409;Rue Louis Caty;5;
